salt,bank,target,policy,macro_class,sample_weighted,macro_client,state_choice_frequency,oracle_hit_rate,regret_median,regret_p75,regret_p90,regret_gt2_fraction,regret_gt5_fraction
T013-S1,A,gaussian_noise,BBSE-H-01,35.484547595517796,35.54092692333267,33.85037299137585,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.625,0.0,2.9761904761904763,10.666929133858266,0.325,0.21
T013-S1,A,gaussian_noise,BBSE-H-11,35.484547595517796,35.54092692333267,33.85037299137585,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.625,0.0,2.9761904761904763,10.666929133858266,0.325,0.21
T013-S1,A,gaussian_noise,BBSE-S-01,35.28378435661745,35.34144557483875,33.78042538312285,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.6,0.0,4.225352112676056,11.11111111111111,0.365,0.23
T013-S1,A,gaussian_noise,BBSE-S-11,35.28378435661745,35.34144557483875,33.78042538312285,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.6,0.0,4.225352112676056,11.11111111111111,0.365,0.23
T013-S1,A,gaussian_blur,BBSE-H-01,37.12987314194203,37.19662211583217,36.24022559755725,"{""clean"": 10, ""brightness_dark"": 59, ""contrast_low"": 31, ""gaussian_noise"": 61, ""gaussian_blur"": 39}",0.535,0.0,6.0886644219977555,14.357142857142854,0.41,0.285
T013-S1,A,gaussian_blur,BBSE-H-11,36.28374585453204,36.34550169559146,35.85577348600605,"{""clean"": 9, ""brightness_dark"": 61, ""contrast_low"": 31, ""gaussian_noise"": 61, ""gaussian_blur"": 38}",0.525,0.0,6.685393258426966,15.610328638497647,0.42,0.305
T013-S1,A,gaussian_blur,BBSE-S-01,36.989178257045985,37.05698517188643,36.5939105702074,"{""clean"": 7, ""brightness_dark"": 69, ""contrast_low"": 29, ""gaussian_noise"": 56, ""gaussian_blur"": 39}",0.59,0.0,6.0606060606060606,13.114130434782604,0.35,0.265
T013-S1,A,gaussian_blur,BBSE-S-11,34.898702067576416,34.96908039098344,35.69825515756472,"{""clean"": 7, ""brightness_dark"": 68, ""contrast_low"": 31, ""gaussian_noise"": 57, ""gaussian_blur"": 37}",0.565,0.0,6.391076115485564,16.420765027322403,0.38,0.285
T013-S1,B,clean,BBSE-H-01,38.49930330728114,38.55974466387393,37.18961253766985,"{""clean"": 39, ""brightness_dark"": 62, ""contrast_low"": 2, ""gaussian_noise"": 68, ""gaussian_blur"": 29}",0.585,0.0,3.557504873294347,10.856597120188068,0.33,0.215
T013-S1,B,clean,BBSE-H-11,37.8826268065677,37.941352483542786,36.85465735201044,"{""clean"": 35, ""brightness_dark"": 60, ""contrast_low"": 2, ""gaussian_noise"": 68, ""gaussian_blur"": 35}",0.565,0.0,4.261363636363637,11.199999999999994,0.35,0.235
T013-S1,B,clean,BBSE-S-01,38.136359606166614,38.20067823658488,36.776551019940854,"{""clean"": 21, ""brightness_dark"": 71, ""contrast_low"": 9, ""gaussian_noise"": 85, ""gaussian_blur"": 14}",0.605,0.0,4.6021220159151195,11.132075471698112,0.32,0.24
T013-S1,B,clean,BBSE-S-11,37.6666179141501,37.72857237848261,36.17840592099125,"{""clean"": 20, ""brightness_dark"": 70, ""contrast_low"": 7, ""gaussian_noise"": 81, ""gaussian_blur"": 22}",0.57,0.0,5.587121212121212,12.302631578947368,0.35,0.27
T013-S1,B,brightness_dark,BBSE-H-01,32.063539512930475,32.12979586408671,30.96908673601454,"{""clean"": 3, ""brightness_dark"": 90, ""contrast_low"": 39, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.585,0.0,6.694915254237288,13.594771241830065,0.355,0.28
T013-S1,B,brightness_dark,BBSE-H-11,32.063539512930475,32.12979586408671,30.96908673601454,"{""clean"": 3, ""brightness_dark"": 90, ""contrast_low"": 39, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.585,0.0,6.694915254237288,13.594771241830065,0.355,0.28
T013-S1,B,brightness_dark,BBSE-S-01,33.2134597226072,33.273488928785156,32.400946259159056,"{""clean"": 4, ""brightness_dark"": 124, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 9}",0.66,0.0,3.152920962199313,10.241545893719803,0.285,0.21
T013-S1,B,brightness_dark,BBSE-S-11,33.2134597226072,33.273488928785156,32.400946259159056,"{""clean"": 4, ""brightness_dark"": 124, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 9}",0.66,0.0,3.152920962199313,10.241545893719803,0.285,0.21
T013-S1,B,contrast_low,BBSE-H-01,29.297803455357208,29.39025201143693,29.07321938544464,"{""clean"": 2, ""brightness_dark"": 50, ""contrast_low"": 109, ""gaussian_noise"": 29, ""gaussian_blur"": 10}",0.6,0.0,5.1293487957181085,14.718987341772149,0.365,0.255
T013-S1,B,contrast_low,BBSE-H-11,29.297803455357208,29.39025201143693,29.07321938544464,"{""clean"": 2, ""brightness_dark"": 50, ""contrast_low"": 109, ""gaussian_noise"": 29, ""gaussian_blur"": 10}",0.6,0.0,5.1293487957181085,14.718987341772149,0.365,0.255
T013-S1,B,contrast_low,BBSE-S-01,29.529181272418302,29.61633087306337,29.25568934170763,"{""clean"": 0, ""brightness_dark"": 61, ""contrast_low"": 73, ""gaussian_noise"": 53, ""gaussian_blur"": 13}",0.6,0.0,6.150360798791743,14.320557491289197,0.345,0.27
T013-S1,B,contrast_low,BBSE-S-11,29.529181272418302,29.61633087306337,29.25568934170763,"{""clean"": 0, ""brightness_dark"": 61, ""contrast_low"": 73, ""gaussian_noise"": 53, ""gaussian_blur"": 13}",0.6,0.0,6.150360798791743,14.320557491289197,0.345,0.27
T013-S1,B,gaussian_noise,BBSE-H-01,35.579310498594296,35.63401821929649,34.12712972797563,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 103, ""gaussian_blur"": 11}",0.655,0.0,2.8486394557823127,10.068702290076331,0.295,0.19
T013-S1,B,gaussian_noise,BBSE-H-11,35.579310498594296,35.63401821929649,34.12712972797563,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 103, ""gaussian_blur"": 11}",0.655,0.0,2.8486394557823127,10.068702290076331,0.295,0.19
T013-S1,B,gaussian_noise,BBSE-S-01,35.45692297104127,35.51432941020015,34.05534889722891,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.61,0.0,3.9702970297029703,10.111111111111105,0.345,0.195
T013-S1,B,gaussian_noise,BBSE-S-11,35.45692297104127,35.51432941020015,34.05534889722891,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.61,0.0,3.9702970297029703,10.111111111111105,0.345,0.195
T013-S1,B,gaussian_blur,BBSE-H-01,36.86394770441758,36.93064698450695,36.29631415211024,"{""clean"": 10, ""brightness_dark"": 55, ""contrast_low"": 29, ""gaussian_noise"": 63, ""gaussian_blur"": 43}",0.56,0.0,6.0625,14.357142857142854,0.385,0.275
T013-S1,B,gaussian_blur,BBSE-H-11,36.40915200472155,36.478489261254076,36.12478162925995,"{""clean"": 8, ""brightness_dark"": 56, ""contrast_low"": 28, ""gaussian_noise"": 63, ""gaussian_blur"": 45}",0.555,0.0,6.694915254237288,15.425101214574896,0.39,0.285
T013-S1,B,gaussian_blur,BBSE-S-01,37.01624160068739,37.08358268501895,36.56391982988187,"{""clean"": 5, ""brightness_dark"": 71, ""contrast_low"": 25, ""gaussian_noise"": 58, ""gaussian_blur"": 41}",0.605,0.0,5.882352941176471,13.35593220338983,0.355,0.26
T013-S1,B,gaussian_blur,BBSE-S-11,35.390729392881205,35.46778376221823,35.9164577658123,"{""clean"": 5, ""brightness_dark"": 70, ""contrast_low"": 25, ""gaussian_noise"": 59, ""gaussian_blur"": 41}",0.59,0.0,6.212121212121212,13.7781656616947,0.375,0.27
T013-S2,A,clean,BBSE-H-01,38.76354451786428,38.82571979519915,37.42677088773445,"{""clean"": 34, ""brightness_dark"": 59, ""contrast_low"": 5, ""gaussian_noise"": 73, ""gaussian_blur"": 29}",0.61,0.0,3.375547514759093,9.886521537748953,0.315,0.2
T013-S2,A,clean,BBSE-H-11,38.43286576999201,38.49325088104262,37.17431644077296,"{""clean"": 33, ""brightness_dark"": 58, ""contrast_low"": 5, ""gaussian_noise"": 71, ""gaussian_blur"": 33}",0.59,0.0,4.061230865354577,10.95486111111111,0.335,0.22
T013-S2,A,clean,BBSE-S-01,38.37568860370627,38.440055854777576,37.05008548715145,"{""clean"": 20, ""brightness_dark"": 75, ""contrast_low"": 9, ""gaussian_noise"": 82, ""gaussian_blur"": 14}",0.615,0.0,3.8526944297483183,10.95486111111111,0.325,0.21
T013-S2,A,clean,BBSE-S-11,38.071974645498315,38.134184453753576,36.61610727841377,"{""clean"": 18, ""brightness_dark"": 75, ""contrast_low"": 7, ""gaussian_noise"": 78, ""gaussian_blur"": 22}",0.59,0.0,4.5071501532175695,11.147540983606556,0.355,0.24
T013-S2,A,brightness_dark,BBSE-H-01,31.791973059581604,31.850521976195225,30.95003212569674,"{""clean"": 4, ""brightness_dark"": 96, ""contrast_low"": 41, ""gaussian_noise"": 48, ""gaussian_blur"": 11}",0.59,0.0,6.666883793642522,15.334081976417743,0.355,0.295
