client,target,n_query,none,oracle_correct_pair,oracle_target_permuted,oracle_wrong_alt,oracle_noise_source,oracle_target_permuted_delta,oracle_wrong_alt_delta,oracle_noise_source_delta
91,contrast_low,183,0.0,1.6393441706895828,0.0,0.5464480724185705,0.0,1.6393441706895828,1.0928960982710123,1.6393441706895828
92,contrast_low,96,12.5,61.45833730697632,71.875,26.04166865348816,71.875,-10.416662693023682,35.41666865348816,-10.416662693023682
93,contrast_low,218,0.0,2.752293460071087,0.0,0.0,0.0,2.752293460071087,2.752293460071087,2.752293460071087
94,contrast_low,293,2.7303753420710564,18.771331012248993,0.0,5.460750684142113,0.0,18.771331012248993,13.31058032810688,18.771331012248993
95,contrast_low,38,15.789473056793213,47.36842215061188,57.894736528396606,21.052631735801697,57.894736528396606,-10.526314377784729,26.31579041481018,-10.526314377784729
96,contrast_low,215,1.3953488320112228,3.7209302186965942,0.4651162773370743,2.7906976640224457,0.4651162773370743,3.25581394135952,0.9302325546741486,3.25581394135952
97,contrast_low,170,45.88235318660736,32.35294222831726,53.52941155433655,41.17647111415863,65.29411673545837,-21.176469326019287,-8.82352888584137,-32.94117450714111
98,contrast_low,66,4.545454680919647,9.090909361839294,6.060606241226196,6.060606241226196,3.030303120613098,3.030303120613098,3.030303120613098,6.060606241226196
99,contrast_low,145,2.068965509533882,6.896551698446274,0.6896551698446274,2.7586206793785095,0.6896551698446274,6.206896528601646,4.137931019067764,6.206896528601646
0,gaussian_noise,178,26.404494047164917,26.966291666030884,5.056179687380791,29.775279760360718,5.056179687380791,21.910111978650093,-2.808988094329834,21.910111978650093
1,gaussian_noise,99,10.101009905338287,11.11111119389534,0.0,20.202019810676575,0.0,11.11111119389534,-9.090908616781235,11.11111119389534
2,gaussian_noise,140,0.7142857182770967,0.7142857182770967,0.0,2.142857201397419,0.0,0.7142857182770967,-1.4285714831203222,0.7142857182770967
3,gaussian_noise,216,10.185185074806213,15.27777761220932,0.0,3.7037037312984467,0.0,15.27777761220932,11.574073880910873,15.27777761220932
4,gaussian_noise,105,5.714286118745804,6.666667014360428,0.0,20.952381193637848,0.0,6.666667014360428,-14.28571417927742,6.666667014360428
5,gaussian_noise,158,18.987342715263367,26.582279801368713,5.0632912665605545,17.721518874168396,4.430379718542099,21.51898853480816,8.860760927200317,22.151900082826614
6,gaussian_noise,261,49.808427691459656,50.574713945388794,54.7892689704895,42.91187524795532,54.7892689704895,-4.214555025100708,7.662838697433472,-4.214555025100708
7,gaussian_noise,197,19.796954095363617,20.812182128429413,4.060913622379303,16.75126850605011,0.0,16.75126850605011,4.060913622379303,20.812182128429413
8,gaussian_noise,193,13.47150206565857,19.6891188621521,0.0,46.63212299346924,0.0,19.6891188621521,-26.94300413131714,19.6891188621521
9,gaussian_noise,176,17.045454680919647,19.88636404275894,0.0,21.590909361839294,0.0,19.88636404275894,-1.7045453190803528,19.88636404275894
10,gaussian_noise,282,11.702127009630203,14.539006352424622,10.992907732725143,5.319148674607277,16.31205677986145,3.546098619699478,9.219857677817345,-1.7730504274368286
11,gaussian_noise,180,49.444445967674255,61.11111044883728,20.555555820465088,29.444444179534912,59.44444537162781,40.55555462837219,31.666666269302368,1.6666650772094727
12,gaussian_noise,164,18.292681872844696,17.68292635679245,6.707316637039185,20.121949911117554,6.707316637039185,10.975609719753265,-2.4390235543251038,10.975609719753265
13,gaussian_noise,80,62.5,60.00000238418579,76.2499988079071,61.250001192092896,76.2499988079071,-16.249996423721313,-1.2499988079071045,-16.249996423721313
14,gaussian_noise,71,43.661969900131226,57.7464759349823,97.183096408844,15.492957830429077,74.64788556098938,-39.436620473861694,42.25351810455322,-16.90140962600708
15,gaussian_noise,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,gaussian_noise,21,66.66666865348816,66.66666865348816,9.5238097012043,33.33333432674408,9.5238097012043,57.14285895228386,33.33333432674408,57.14285895228386
17,gaussian_noise,87,57.47126340866089,65.51724076271057,72.41379022598267,49.425286054611206,68.96551847457886,-6.896549463272095,16.091954708099365,-3.448277711868286
18,gaussian_noise,10,10.000000149011612,10.000000149011612,0.0,0.0,0.0,10.000000149011612,10.000000149011612,10.000000149011612
19,gaussian_noise,91,36.263737082481384,40.65934121608734,65.93406796455383,18.681319057941437,65.93406796455383,-25.27472674846649,21.978022158145905,-25.27472674846649
20,gaussian_noise,152,78.28947305679321,78.94737124443054,100.0,69.73684430122375,100.0,-21.052628755569458,9.210526943206787,-21.052628755569458
21,gaussian_noise,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,gaussian_noise,175,62.28571534156799,62.28571534156799,52.57142782211304,33.142855763435364,52.57142782211304,9.714287519454956,29.14285957813263,9.714287519454956
23,gaussian_noise,140,31.42857253551483,35.71428656578064,27.142858505249023,23.571428656578064,27.142858505249023,8.571428060531616,12.142857909202576,8.571428060531616
24,gaussian_noise,179,2.2346368059515953,1.6759775578975677,0.5586592014878988,4.469273611903191,0.5586592014878988,1.117318356409669,-2.793296054005623,1.117318356409669
25,gaussian_noise,36,36.11111044883728,36.11111044883728,8.33333358168602,27.77777910232544,11.11111119389534,27.77777686715126,8.33333134651184,24.99999925494194
26,gaussian_noise,284,78.52112650871277,78.16901206970215,94.71830725669861,69.71830725669861,94.71830725669861,-16.54929518699646,8.45070481300354,-16.54929518699646
27,gaussian_noise,195,86.15384697914124,82.56410360336304,98.46154451370239,70.76923251152039,98.46154451370239,-15.897440910339355,11.794871091842651,-15.897440910339355
28,gaussian_noise,26,15.384615957736969,15.384615957736969,0.0,7.6923079788684845,0.0,15.384615957736969,7.6923079788684845,15.384615957736969
29,gaussian_noise,382,84.29319262504578,77.48691439628601,100.0,69.37173008918762,100.0,-22.51308560371399,8.115184307098389,-22.51308560371399
30,gaussian_noise,275,20.000000298023224,26.545456051826477,29.454544186592102,35.27272641658783,37.81818151473999,-2.909088134765625,-8.727270364761353,-11.272725462913513
31,gaussian_noise,202,51.4851450920105,61.881184577941895,98.01980257034302,28.217822313308716,98.01980257034302,-36.13861799240112,33.66336226463318,-36.13861799240112
32,gaussian_noise,198,25.25252401828766,29.797980189323425,23.232322931289673,23.232322931289673,18.686868250370026,6.565657258033752,6.565657258033752,11.1111119389534
33,gaussian_noise,264,13.257576525211334,17.424243688583374,0.0,9.469696879386902,0.0,17.424243688583374,7.954546809196472,17.424243688583374
34,gaussian_noise,102,18.627451360225677,25.49019753932953,9.803921729326248,11.764706671237946,7.8431375324726105,15.68627581000328,13.725490868091583,17.64706000685692
35,gaussian_noise,175,65.71428775787354,70.85714340209961,68.57143044471741,45.71428596973419,26.85714364051819,2.285712957382202,25.142857432365417,43.99999976158142
36,gaussian_noise,18,16.66666716337204,16.66666716337204,16.66666716337204,16.66666716337204,16.66666716337204,0.0,0.0,0.0
37,gaussian_noise,80,20.000000298023224,22.50000089406967,17.499999701976776,18.75,15.000000596046448,5.0000011920928955,3.7500008940696716,7.500000298023224
38,gaussian_noise,25,71.99999690055847,71.99999690055847,95.99999785423279,43.99999976158142,95.99999785423279,-24.000000953674316,27.99999713897705,-24.000000953674316
39,gaussian_noise,160,34.99999940395355,47.49999940395355,94.9999988079071,11.874999850988388,88.7499988079071,-47.49999940395355,35.624999552965164,-41.24999940395355
40,gaussian_noise,250,0.4000000189989805,1.2000000104308128,0.0,0.4000000189989805,0.0,1.2000000104308128,0.7999999914318323,1.2000000104308128
41,gaussian_noise,100,5.999999865889549,9.999999403953552,76.99999809265137,7.000000029802322,59.99999642372131,-66.99999868869781,2.99999937415123,-49.99999701976776
42,gaussian_noise,320,50.312501192092896,52.812498807907104,37.812501192092896,36.87500059604645,33.43749940395355,14.999997615814209,15.937498211860657,19.374999403953552
43,gaussian_noise,198,4.040404036641121,7.070706784725189,0.0,2.525252476334572,0.0,7.070706784725189,4.545454308390617,7.070706784725189
44,gaussian_noise,74,20.270270109176636,22.972974181175232,2.7027027681469917,16.21621698141098,0.0,20.27027141302824,6.756757199764252,22.972974181175232
45,gaussian_noise,13,30.769231915473938,30.769231915473938,23.076924681663513,15.384615957736969,23.076924681663513,7.692307233810425,15.384615957736969,7.692307233810425
46,gaussian_noise,79,7.594937086105347,10.126582533121109,0.0,49.36709105968475,0.0,10.126582533121109,-39.240508526563644,10.126582533121109
47,gaussian_noise,32,62.5,65.625,40.625,40.625,25.0,25.0,25.0,40.625
48,gaussian_noise,161,1.2422360479831696,1.8633540719747543,0.0,2.484472095966339,0.0,1.8633540719747543,-0.6211180239915848,1.8633540719747543
49,gaussian_noise,202,22.772276401519775,19.8019802570343,0.9900989942252636,18.81188154220581,0.0,18.811881262809038,0.9900987148284912,19.8019802570343
50,gaussian_noise,121,30.578511953353882,39.66941833496094,28.925618529319763,30.578511953353882,26.446279883384705,10.743799805641174,9.090906381607056,13.223138451576233
51,gaussian_noise,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,gaussian_noise,24,29.16666865348816,45.83333432674408,83.33333730697632,25.0,83.33333730697632,-37.50000298023224,20.83333432674408,-37.50000298023224
53,gaussian_noise,121,27.272725105285645,24.793387949466705,0.0,23.966941237449646,0.0,24.793387949466705,0.8264467120170593,24.793387949466705
54,gaussian_noise,237,23.62869083881378,26.582276821136475,15.611813962459564,30.801686644554138,15.611813962459564,10.97046285867691,-4.219409823417664,10.97046285867691
55,gaussian_noise,210,61.90476417541504,70.47619223594666,95.71428894996643,40.00000059604645,95.71428894996643,-25.238096714019775,30.476191639900208,-25.238096714019775
56,gaussian_noise,118,14.406779408454895,15.25423675775528,7.62711837887764,11.864406615495682,0.0,7.62711837887764,3.389830142259598,15.25423675775528
57,gaussian_noise,117,40.17094075679779,40.17094075679779,21.367523074150085,39.31623995304108,21.367523074150085,18.803417682647705,0.8547008037567139,18.803417682647705
58,gaussian_noise,28,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,0.0,0.0,0.0
59,gaussian_noise,94,45.744678378105164,44.680848717689514,31.91489279270172,45.744678378105164,31.91489279270172,12.765955924987793,-1.0638296604156494,12.765955924987793
60,gaussian_noise,475,11.999999731779099,16.42105132341385,0.0,4.42105233669281,0.0,16.42105132341385,11.999998986721039,16.42105132341385
61,gaussian_noise,15,0.0,0.0,0.0,20.000001788139343,0.0,0.0,-20.000001788139343,0.0
62,gaussian_noise,75,15.999999642372131,18.666666746139526,0.0,15.999999642372131,0.0,18.666666746139526,2.666667103767395,18.666666746139526
63,gaussian_noise,215,34.88371968269348,35.348838567733765,40.93023240566254,27.441859245300293,40.93023240566254,-5.581393837928772,7.906979322433472,-5.581393837928772
64,gaussian_noise,127,20.472440123558044,21.259842813014984,2.3622047156095505,27.559053897857666,7.086613774299622,18.897638097405434,-6.299211084842682,14.173229038715363
65,gaussian_noise,152,17.763158679008484,23.68421107530594,0.0,62.5,0.0,23.68421107530594,-38.81578892469406,23.68421107530594
66,gaussian_noise,194,2.5773195549845695,3.0927833169698715,0.0,2.0618556067347527,0.0,3.0927833169698715,1.0309277102351189,3.0927833169698715
67,gaussian_noise,82,20.73170691728592,21.95121943950653,10.975609719753265,37.80487775802612,4.878048598766327,10.975609719753265,-15.853658318519592,17.073170840740204
68,gaussian_noise,229,27.074235677719116,24.017468094825745,29.694324731826782,19.65065598487854,29.694324731826782,-5.676856637001038,4.366812109947205,-5.676856637001038
69,gaussian_noise,142,14.788731932640076,16.90140813589096,0.7042253389954567,19.014084339141846,0.0,16.197182796895504,-2.112676203250885,16.90140813589096
70,gaussian_noise,77,53.24675440788269,62.337660789489746,75.32467246055603,33.766233921051025,53.24675440788269,-12.987011671066284,28.57142686843872,9.090906381607056
71,gaussian_noise,36,8.33333358168602,11.11111119389534,0.0,8.33333358168602,0.0,11.11111119389534,2.77777761220932,11.11111119389534
72,gaussian_noise,161,37.267082929611206,42.236024141311646,49.06832277774811,42.236024141311646,50.31055808067322,-6.832298636436462,0.0,-8.074533939361572
73,gaussian_noise,228,26.754385232925415,28.070175647735596,19.29824650287628,42.54386126995087,19.29824650287628,8.771929144859314,-14.473685622215271,8.771929144859314
74,gaussian_noise,164,73.17072749137878,71.95121645927429,92.07316637039185,63.41463327407837,92.07316637039185,-20.121949911117554,8.536583185195923,-20.121949911117554
75,gaussian_noise,200,45.99999785423279,44.999998807907104,42.49999821186066,38.499999046325684,42.49999821186066,2.5000005960464478,6.499999761581421,2.5000005960464478
76,gaussian_noise,167,54.4910192489624,53.293412923812866,54.4910192489624,55.08981943130493,54.4910192489624,-1.1976063251495361,-1.7964065074920654,-1.1976063251495361
77,gaussian_noise,172,26.744186878204346,33.139535784721375,51.16279125213623,7.5581394135952,51.16279125213623,-18.023255467414856,25.581396371126175,-18.023255467414856
78,gaussian_noise,98,12.244898080825806,11.224489659070969,0.0,40.816324949264526,0.0,11.224489659070969,-29.591835290193558,11.224489659070969
79,gaussian_noise,18,27.77777910232544,38.88888955116272,0.0,22.22222238779068,16.66666716337204,38.88888955116272,16.66666716337204,22.22222238779068
80,gaussian_noise,80,69.9999988079071,75.0,81.25,68.75,81.25,-6.25,6.25,-6.25
81,gaussian_noise,17,5.882352963089943,5.882352963089943,0.0,11.764705926179886,0.0,5.882352963089943,-5.882352963089943,5.882352963089943
82,gaussian_noise,163,10.429447889328003,14.110429584980011,0.0,20.245398581027985,0.0,14.110429584980011,-6.134968996047974,14.110429584980011
83,gaussian_noise,509,52.65226364135742,57.95677900314331,78.192538022995,33.202359080314636,79.1748583316803,-20.235759019851685,24.754419922828674,-21.218079328536987
84,gaussian_noise,254,61.81102395057678,65.35432934761047,71.2598443031311,46.06299102306366,71.2598443031311,-5.90551495552063,19.291338324546814,-5.90551495552063
85,gaussian_noise,222,56.75675868988037,60.36036014556885,63.9639675617218,62.61261701583862,63.9639675617218,-3.603607416152954,-2.2522568702697754,-3.603607416152954
86,gaussian_noise,40,12.5,12.5,7.500000298023224,37.5,10.000000149011612,4.999999701976776,-25.0,2.499999850988388
87,gaussian_noise,150,20.666667819023132,25.333333015441895,40.00000059604645,19.333334267139435,9.333333373069763,-14.666667580604553,5.99999874830246,15.999999642372131
88,gaussian_noise,77,42.85714328289032,40.25973975658417,48.051947355270386,32.46753215789795,48.051947355270386,-7.792207598686218,7.792207598686218,-7.792207598686218
89,gaussian_noise,155,13.548387587070465,14.193548262119293,3.870967775583267,20.000000298023224,3.870967775583267,10.322580486536026,-5.806452035903931,10.322580486536026
90,gaussian_noise,155,18.0645152926445,23.87096732854843,11.612903326749802,24.51612800359726,3.2258063554763794,12.25806400179863,-0.6451606750488281,20.645160973072052
91,gaussian_noise,183,1.092896144837141,1.6393441706895828,0.0,3.2786883413791656,0.0,1.6393441706895828,-1.6393441706895828,1.6393441706895828
92,gaussian_noise,96,75.0,69.79166865348816,71.875,58.33333730697632,71.875,-2.083331346511841,11.45833134651184,-2.083331346511841
93,gaussian_noise,218,3.211009129881859,4.128440096974373,0.0,2.752293460071087,0.0,4.128440096974373,1.376146636903286,4.128440096974373
94,gaussian_noise,293,22.525596618652344,23.549486696720123,0.0,62.79863119125366,0.0,23.549486696720123,-39.24914449453354,23.549486696720123
95,gaussian_noise,38,63.15789222717285,52.63158082962036,57.894736528396606,50.0,57.894736528396606,-5.263155698776245,2.6315808296203613,-5.263155698776245
96,gaussian_noise,215,4.1860464960336685,3.7209302186965942,0.4651162773370743,5.116279050707817,0.4651162773370743,3.25581394135952,-1.3953488320112228,3.25581394135952
97,gaussian_noise,170,30.000001192092896,34.117648005485535,61.764705181121826,12.352941185235977,59.41176414489746,-27.64705717563629,21.764706820249557,-25.294116139411926
98,gaussian_noise,66,19.696970283985138,19.696970283985138,6.060606241226196,34.84848737716675,1.515151560306549,13.636364042758942,-15.15151709318161,18.18181872367859
99,gaussian_noise,145,10.34482717514038,11.724138259887695,0.6896551698446274,25.517240166664124,0.6896551698446274,11.034483090043068,-13.793101906776428,11.034483090043068
0,gaussian_blur,178,25.280898809432983,30.337080359458923,5.056179687380791,32.022473216056824,5.056179687380791,25.280900672078133,-1.6853928565979004,25.280900672078133
1,gaussian_blur,99,11.11111119389534,16.161616146564484,0.0,22.22222238779068,0.0,16.161616146564484,-6.060606241226196,16.161616146564484
2,gaussian_blur,140,1.4285714365541935,2.142857201397419,0.0,0.7142857182770967,0.0,2.142857201397419,1.4285714831203222,2.142857201397419
3,gaussian_blur,216,12.037037312984467,12.5,0.0,12.037037312984467,0.0,12.5,0.46296268701553345,12.5
4,gaussian_blur,105,6.666667014360428,6.666667014360428,0.0,6.666667014360428,0.0,6.666667014360428,0.0,6.666667014360428
5,gaussian_blur,158,32.91139304637909,28.48101258277893,6.329113990068436,22.78481125831604,4.430379718542099,22.151898592710495,5.696201324462891,24.05063286423683
6,gaussian_blur,261,46.74329459667206,51.724135875701904,53.63984704017639,34.86590087413788,54.7892689704895,-1.9157111644744873,16.858235001564026,-3.0651330947875977
7,gaussian_blur,197,19.28934007883072,23.350253701210022,3.553299605846405,22.842639684677124,0.0,19.796954095363617,0.507614016532898,23.350253701210022
8,gaussian_blur,193,15.025906264781952,16.580310463905334,0.0,18.134714663028717,0.0,16.580310463905334,-1.5544041991233826,16.580310463905334
9,gaussian_blur,176,18.18181872367859,23.863637447357178,0.0,23.295454680919647,0.0,23.863637447357178,0.5681827664375305,23.863637447357178
10,gaussian_blur,282,15.602836012840271,14.893616735935211,11.347517371177673,10.992907732725143,19.14893537759781,3.546099364757538,3.9007090032100677,-4.255318641662598
11,gaussian_blur,180,66.11111164093018,59.44444537162781,20.000000298023224,24.444444477558136,57.777780294418335,39.444445073604584,35.00000089406967,1.6666650772094727
12,gaussian_blur,164,17.68292635679245,20.121949911117554,6.707316637039185,20.73170691728592,6.707316637039185,13.41463327407837,-0.6097570061683655,13.41463327407837
13,gaussian_blur,80,40.00000059604645,58.75000357627869,76.2499988079071,76.2499988079071,76.2499988079071,-17.499995231628418,-17.499995231628418,-17.499995231628418
14,gaussian_blur,71,67.60563254356384,53.52112650871277,97.183096408844,25.35211145877838,61.97183132171631,-43.661969900131226,28.169015049934387,-8.45070481300354
15,gaussian_blur,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,gaussian_blur,21,61.90476417541504,66.66666865348816,9.5238097012043,57.14285969734192,9.5238097012043,57.14285895228386,9.52380895614624,57.14285895228386
17,gaussian_blur,87,62.068963050842285,55.17241358757019,68.96551847457886,43.67816150188446,70.11494040489197,-13.793104887008667,11.49425208568573,-14.942526817321777
18,gaussian_blur,10,10.000000149011612,10.000000149011612,0.0,10.000000149011612,0.0,10.000000149011612,0.0,10.000000149011612
19,gaussian_blur,91,51.64835453033447,47.25274741649628,65.93406796455383,25.27472674846649,65.93406796455383,-18.681320548057556,21.978020668029785,-18.681320548057556
20,gaussian_blur,152,73.02631735801697,75.65789818763733,100.0,41.4473682641983,100.0,-24.34210181236267,34.210529923439026,-24.34210181236267
21,gaussian_blur,242,0.413223123177886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,gaussian_blur,175,52.57142782211304,61.71428561210632,52.57142782211304,61.14285588264465,58.28571319580078,9.142857789993286,0.5714297294616699,3.428572416305542
23,gaussian_blur,140,39.28571343421936,36.42857074737549,27.142858505249023,24.285714328289032,27.142858505249023,9.285712242126465,12.142856419086456,9.285712242126465
24,gaussian_blur,179,1.6759775578975677,3.3519551157951355,0.5586592014878988,5.586592108011246,0.5586592014878988,2.7932959143072367,-2.2346369922161102,2.7932959143072367
25,gaussian_blur,36,33.33333432674408,38.88888955116272,8.33333358168602,38.88888955116272,13.88888955116272,30.5555559694767,0.0,25.0
26,gaussian_blur,284,72.88732528686523,75.35210847854614,94.71830725669861,46.12675905227661,94.71830725669861,-19.366198778152466,29.22534942626953,-19.366198778152466
27,gaussian_blur,195,54.35897707939148,83.5897445678711,98.46154451370239,94.87179517745972,98.46154451370239,-14.871799945831299,-11.282050609588623,-14.871799945831299
28,gaussian_blur,26,15.384615957736969,23.076924681663513,0.0,26.923078298568726,0.0,23.076924681663513,-3.8461536169052124,23.076924681663513
29,gaussian_blur,382,45.81151902675629,76.70156955718994,100.0,96.59686088562012,100.0,-23.29843044281006,-19.895291328430176,-23.29843044281006
30,gaussian_blur,275,31.999999284744263,23.636363446712494,26.181817054748535,21.090909838676453,38.90909254550934,-2.5454536080360413,2.5454536080360413,-15.272729098796844
31,gaussian_blur,202,68.81188154220581,60.3960394859314,97.02970385551453,27.72277295589447,98.01980257034302,-36.63366436958313,32.673266530036926,-37.62376308441162
32,gaussian_blur,198,32.32323229312897,29.797980189323425,23.232322931289673,20.202019810676575,19.191919267177582,6.565657258033752,9.59596037864685,10.606060922145844
33,gaussian_blur,264,16.66666716337204,17.80303120613098,0.7575757801532745,17.045454680919647,0.0,17.045455425977707,0.7575765252113342,17.80303120613098
34,gaussian_blur,102,24.50980544090271,23.52941334247589,8.82352963089943,20.588235557079315,7.8431375324726105,14.705883711576462,2.941177785396576,15.68627581000328
35,gaussian_blur,175,66.28571152687073,70.85714340209961,70.28571367263794,51.4285683631897,25.142857432365417,0.5714297294616699,19.428575038909912,45.71428596973419
36,gaussian_blur,18,11.11111119389534,16.66666716337204,16.66666716337204,27.77777910232544,16.66666716337204,0.0,-11.1111119389534,0.0
37,gaussian_blur,80,28.749999403953552,22.50000089406967,18.75,8.749999850988388,10.000000149011612,3.7500008940696716,13.750001043081284,12.50000074505806
38,gaussian_blur,25,75.99999904632568,75.99999904632568,95.99999785423279,31.999999284744263,95.99999785423279,-19.999998807907104,43.99999976158142,-19.999998807907104
39,gaussian_blur,160,58.75000357627869,51.249998807907104,93.75,31.874999403953552,91.8749988079071,-42.500001192092896,19.374999403953552,-40.625
40,gaussian_blur,250,1.2000000104308128,0.800000037997961,0.0,1.2000000104308128,0.0,0.800000037997961,-0.3999999724328518,0.800000037997961
41,gaussian_blur,100,11.999999731779099,9.999999403953552,70.99999785423279,12.999999523162842,59.99999642372131,-60.999998450279236,-3.0000001192092896,-49.99999701976776
42,gaussian_blur,320,49.68750178813934,52.18750238418579,40.00000059604645,50.62500238418579,36.56249940395355,12.187501788139343,1.5625,15.625002980232239
43,gaussian_blur,198,7.070706784725189,6.565656512975693,0.0,5.050504952669144,0.0,6.565656512975693,1.515151560306549,6.565656512975693
44,gaussian_blur,74,20.270270109176636,20.270270109176636,4.054054245352745,13.513514399528503,0.0,16.21621586382389,6.756755709648132,20.270270109176636
45,gaussian_blur,13,61.538463830947876,38.46153914928436,30.769231915473938,7.6923079788684845,23.076924681663513,7.692307233810425,30.76923117041588,15.38461446762085
46,gaussian_blur,79,11.39240562915802,11.39240562915802,0.0,10.126582533121109,0.0,11.39240562915802,1.265823096036911,11.39240562915802
47,gaussian_blur,32,53.125,65.625,43.75,56.25,25.0,21.875,9.375,40.625
48,gaussian_blur,161,1.2422360479831696,1.8633540719747543,0.0,1.2422360479831696,0.0,1.8633540719747543,0.6211180239915848,1.8633540719747543
49,gaussian_blur,202,15.346534550189972,23.762375116348267,1.9801979884505272,25.247523188591003,0.0,21.78217712789774,-1.4851480722427368,23.762375116348267
50,gaussian_blur,121,46.28098905086517,38.01652789115906,30.578511953353882,29.752063751220703,49.58677589893341,7.438015937805176,8.264464139938354,-11.570248007774353
51,gaussian_blur,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,gaussian_blur,24,50.0,41.66666865348816,83.33333730697632,25.0,83.33333730697632,-41.66666865348816,16.66666865348816,-41.66666865348816
53,gaussian_blur,121,18.18181723356247,24.793387949466705,0.0,33.05785059928894,0.0,24.793387949466705,-8.264462649822235,24.793387949466705
54,gaussian_blur,237,29.113921523094177,30.801686644554138,16.033753752708435,27.848100662231445,15.611813962459564,14.767932891845703,2.953585982322693,15.189872682094574
55,gaussian_blur,210,69.52381134033203,69.52381134033203,95.71428894996643,35.71428656578064,95.71428894996643,-26.1904776096344,33.80952477455139,-26.1904776096344
56,gaussian_blur,118,18.644067645072937,16.949152946472168,8.474576473236084,11.016949266195297,0.0,8.474576473236084,5.932203680276871,16.949152946472168
57,gaussian_blur,117,34.18803513050079,42.73504614830017,21.367523074150085,37.60683834552765,21.367523074150085,21.367523074150085,5.128207802772522,21.367523074150085
58,gaussian_blur,28,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,0.0,0.0,0.0
59,gaussian_blur,94,37.23404109477997,47.87233769893646,31.91489279270172,47.87233769893646,31.91489279270172,15.957444906234741,0.0,15.957444906234741
60,gaussian_blur,475,14.947368204593658,15.157893300056458,0.0,12.631578743457794,0.0,15.157893300056458,2.5263145565986633,15.157893300056458
61,gaussian_blur,15,6.666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,gaussian_blur,75,17.33333319425583,15.999999642372131,0.0,10.66666692495346,0.0,15.999999642372131,5.333332717418671,15.999999642372131
63,gaussian_blur,215,36.7441862821579,37.67441809177399,40.93023240566254,27.441859245300293,40.93023240566254,-3.25581431388855,10.232558846473694,-3.25581431388855
64,gaussian_blur,127,22.834645211696625,22.834645211696625,2.3622047156095505,22.834645211696625,5.511811003088951,20.472440496087074,0.0,17.322834208607674
65,gaussian_blur,152,19.078947603702545,20.394736528396606,0.0,23.68421107530594,0.0,20.394736528396606,-3.2894745469093323,20.394736528396606
66,gaussian_blur,194,2.5773195549845695,3.0927833169698715,0.0,1.0309278033673763,0.0,3.0927833169698715,2.061855513602495,3.0927833169698715
67,gaussian_blur,82,19.512194395065308,26.82926654815674,10.975609719753265,39.024388790130615,6.097560748457909,15.853656828403473,-12.195122241973877,20.73170579969883
68,gaussian_blur,229,17.030568420886993,24.45414960384369,29.694324731826782,29.257643222808838,29.694324731826782,-5.240175127983093,-4.803493618965149,-5.240175127983093
69,gaussian_blur,142,15.492957830429077,19.718310236930847,2.11267601698637,28.87323796749115,0.0,17.605634219944477,-9.154927730560303,19.718310236930847
70,gaussian_blur,77,61.03895902633667,58.44155550003052,75.32467246055603,38.96103799343109,63.63636255264282,-16.883116960525513,19.480517506599426,-5.194807052612305
71,gaussian_blur,36,11.11111119389534,13.88888955116272,0.0,11.11111119389534,0.0,13.88888955116272,2.7777783572673798,13.88888955116272
72,gaussian_blur,161,42.85714328289032,40.3726726770401,47.826087474823,26.708075404167175,50.31055808067322,-7.453414797782898,13.664597272872925,-9.937885403633118
73,gaussian_blur,228,26.754385232925415,31.14035129547119,19.29824650287628,27.192983031272888,19.29824650287628,11.84210479259491,3.9473682641983032,11.84210479259491
74,gaussian_blur,164,68.29267740249634,73.17072749137878,92.07316637039185,54.26828861236572,92.07316637039185,-18.90243887901306,18.90243887901306,-18.90243887901306
75,gaussian_blur,200,28.999999165534973,45.99999785423279,42.49999821186066,50.0,42.49999821186066,3.4999996423721313,-4.000002145767212,3.4999996423721313
76,gaussian_blur,167,50.29940605163574,56.28742575645447,54.4910192489624,39.52096104621887,54.4910192489624,1.7964065074920654,16.766464710235596,1.7964065074920654
77,gaussian_blur,172,36.04651093482971,31.976744532585144,51.16279125213623,17.44185984134674,51.744186878204346,-19.186046719551086,14.534884691238403,-19.7674423456192
78,gaussian_blur,98,10.204081237316132,14.28571343421936,0.0,16.326530277729034,0.0,14.28571343421936,-2.040816843509674,14.28571343421936
79,gaussian_blur,18,55.55555820465088,33.33333432674408,0.0,27.77777910232544,16.66666716337204,33.33333432674408,5.55555522441864,16.66666716337204
80,gaussian_blur,80,68.75,78.75000238418579,81.25,45.00000178813934,81.25,-2.499997615814209,33.75000059604645,-2.499997615814209
81,gaussian_blur,17,5.882352963089943,5.882352963089943,0.0,5.882352963089943,0.0,5.882352963089943,0.0,5.882352963089943
82,gaussian_blur,163,11.042944341897964,13.49693238735199,0.0,19.018404185771942,0.0,13.49693238735199,-5.521471798419952,13.49693238735199
