client,bank,context,salt,eligible,best_class,best_fraction,at_least_half
63,A,gaussian_noise,T013-S3,False,3,,False
63,A,gaussian_blur,T013-S0,False,3,,False
63,A,gaussian_blur,T013-S1,False,3,,False
63,A,gaussian_blur,T013-S2,False,3,,False
63,A,gaussian_blur,T013-S3,False,3,,False
63,B,clean,T013-S0,False,3,,False
63,B,clean,T013-S1,False,3,,False
63,B,clean,T013-S2,False,3,,False
63,B,clean,T013-S3,False,3,,False
63,B,brightness_dark,T013-S0,False,3,,False
63,B,brightness_dark,T013-S1,False,3,,False
63,B,brightness_dark,T013-S2,False,3,,False
63,B,brightness_dark,T013-S3,False,3,,False
63,B,contrast_low,T013-S0,False,4,,False
63,B,contrast_low,T013-S1,False,4,,False
63,B,contrast_low,T013-S2,False,4,,False
63,B,contrast_low,T013-S3,True,4,0.0,False
63,B,gaussian_noise,T013-S0,True,3,0.9653988200094987,True
63,B,gaussian_noise,T013-S1,True,3,1.0,True
63,B,gaussian_noise,T013-S2,True,3,1.0,True
63,B,gaussian_noise,T013-S3,True,3,1.0,True
63,B,gaussian_blur,T013-S0,False,3,,False
63,B,gaussian_blur,T013-S1,False,3,,False
63,B,gaussian_blur,T013-S2,False,3,,False
63,B,gaussian_blur,T013-S3,False,3,,False
64,A,clean,T013-S0,True,3,1.0,True
64,A,clean,T013-S1,False,1,,False
64,A,clean,T013-S2,False,1,,False
64,A,clean,T013-S3,True,3,1.0,True
64,A,brightness_dark,T013-S0,True,3,1.0,True
64,A,brightness_dark,T013-S1,True,3,1.0,True
64,A,brightness_dark,T013-S2,True,3,1.0,True
64,A,brightness_dark,T013-S3,True,3,1.0,True
64,A,contrast_low,T013-S0,True,1,0.0,False
64,A,contrast_low,T013-S1,True,1,0.0,False
64,A,contrast_low,T013-S2,True,1,0.0,False
64,A,contrast_low,T013-S3,True,1,0.0,False
64,A,gaussian_noise,T013-S0,True,3,1.0,True
64,A,gaussian_noise,T013-S1,True,3,1.0,True
64,A,gaussian_noise,T013-S2,True,3,1.0,True
64,A,gaussian_noise,T013-S3,True,3,1.0,True
64,A,gaussian_blur,T013-S0,False,1,,False
64,A,gaussian_blur,T013-S1,False,1,,False
64,A,gaussian_blur,T013-S2,False,1,,False
64,A,gaussian_blur,T013-S3,False,1,,False
64,B,clean,T013-S0,False,1,,False
64,B,clean,T013-S1,False,1,,False
64,B,clean,T013-S2,False,1,,False
64,B,clean,T013-S3,False,1,,False
64,B,brightness_dark,T013-S0,True,5,1.0,True
64,B,brightness_dark,T013-S1,True,5,1.0,True
64,B,brightness_dark,T013-S2,True,5,1.0,True
64,B,brightness_dark,T013-S3,True,5,1.0,True
64,B,contrast_low,T013-S0,True,1,0.0,False
64,B,contrast_low,T013-S1,True,1,0.0,False
64,B,contrast_low,T013-S2,True,1,0.0,False
64,B,contrast_low,T013-S3,True,1,0.0,False
64,B,gaussian_noise,T013-S0,True,3,1.0,True
64,B,gaussian_noise,T013-S1,False,3,,False
64,B,gaussian_noise,T013-S2,False,3,,False
64,B,gaussian_noise,T013-S3,False,3,,False
64,B,gaussian_blur,T013-S0,False,1,,False
64,B,gaussian_blur,T013-S1,False,1,,False
64,B,gaussian_blur,T013-S2,False,1,,False
64,B,gaussian_blur,T013-S3,False,1,,False
65,A,clean,T013-S0,False,5,,False
65,A,clean,T013-S1,False,5,,False
65,A,clean,T013-S2,False,5,,False
65,A,clean,T013-S3,False,5,,False
65,A,brightness_dark,T013-S0,True,5,1.0,True
65,A,brightness_dark,T013-S1,True,5,1.0,True
65,A,brightness_dark,T013-S2,True,5,1.0,True
65,A,brightness_dark,T013-S3,True,5,1.0,True
65,A,contrast_low,T013-S0,False,5,,False
65,A,contrast_low,T013-S1,False,5,,False
65,A,contrast_low,T013-S2,False,5,,False
65,A,contrast_low,T013-S3,False,5,,False
65,A,gaussian_noise,T013-S0,False,5,,False
65,A,gaussian_noise,T013-S1,False,5,,False
65,A,gaussian_noise,T013-S2,False,5,,False
65,A,gaussian_noise,T013-S3,False,5,,False
65,A,gaussian_blur,T013-S0,False,5,,False
65,A,gaussian_blur,T013-S1,False,5,,False
65,A,gaussian_blur,T013-S2,False,5,,False
65,A,gaussian_blur,T013-S3,False,5,,False
65,B,clean,T013-S0,False,5,,False
65,B,clean,T013-S1,False,5,,False
65,B,clean,T013-S2,False,5,,False
65,B,clean,T013-S3,False,5,,False
65,B,brightness_dark,T013-S0,True,5,1.0,True
65,B,brightness_dark,T013-S1,True,5,1.0,True
65,B,brightness_dark,T013-S2,True,5,1.0,True
65,B,brightness_dark,T013-S3,True,5,1.0,True
65,B,contrast_low,T013-S0,False,5,,False
65,B,contrast_low,T013-S1,False,5,,False
65,B,contrast_low,T013-S2,False,5,,False
65,B,contrast_low,T013-S3,False,5,,False
65,B,gaussian_noise,T013-S0,False,5,,False
65,B,gaussian_noise,T013-S1,False,5,,False
65,B,gaussian_noise,T013-S2,False,5,,False
65,B,gaussian_noise,T013-S3,False,5,,False
65,B,gaussian_blur,T013-S0,False,5,,False
65,B,gaussian_blur,T013-S1,False,5,,False
65,B,gaussian_blur,T013-S2,False,5,,False
65,B,gaussian_blur,T013-S3,False,5,,False
66,A,clean,T013-S0,True,9,0.7961724842643099,True
66,A,clean,T013-S1,True,9,0.8256969102457291,True
66,A,clean,T013-S2,True,9,0.9379025851969793,True
66,A,clean,T013-S3,True,9,0.8217076285566808,True
66,A,brightness_dark,T013-S0,True,9,1.0,True
66,A,brightness_dark,T013-S1,True,9,1.0,True
66,A,brightness_dark,T013-S2,True,9,1.0,True
66,A,brightness_dark,T013-S3,True,9,1.0,True
66,A,contrast_low,T013-S0,False,7,,False
66,A,contrast_low,T013-S1,False,7,,False
66,A,contrast_low,T013-S2,False,7,,False
66,A,contrast_low,T013-S3,False,7,,False
66,A,gaussian_noise,T013-S0,True,9,0.8046584525580042,True
66,A,gaussian_noise,T013-S1,True,9,0.8049301680863571,True
66,A,gaussian_noise,T013-S2,True,9,0.8056508945460376,True
66,A,gaussian_noise,T013-S3,True,9,0.8056228824037033,True
66,A,gaussian_blur,T013-S0,True,9,0.44721768846100335,False
66,A,gaussian_blur,T013-S1,True,9,0.4473594831284449,False
66,A,gaussian_blur,T013-S2,True,9,0.4496527834771792,False
66,A,gaussian_blur,T013-S3,True,9,0.4344540608853672,False
66,B,clean,T013-S0,True,9,0.7646694364445822,True
66,B,clean,T013-S1,True,9,0.8100315806934817,True
66,B,clean,T013-S2,True,9,0.8982077853797314,True
66,B,clean,T013-S3,True,9,0.8056401599287677,True
66,B,brightness_dark,T013-S0,True,9,1.0,True
66,B,brightness_dark,T013-S1,True,9,1.0,True
66,B,brightness_dark,T013-S2,True,9,1.0,True
66,B,brightness_dark,T013-S3,True,9,1.0,True
66,B,contrast_low,T013-S0,False,7,,False
66,B,contrast_low,T013-S1,False,7,,False
66,B,contrast_low,T013-S2,False,7,,False
66,B,contrast_low,T013-S3,False,7,,False
66,B,gaussian_noise,T013-S0,True,9,0.6905714660619006,True
66,B,gaussian_noise,T013-S1,True,9,0.6907677343971101,True
66,B,gaussian_noise,T013-S2,True,9,0.6917226453600972,True
66,B,gaussian_noise,T013-S3,True,9,0.6911087132208467,True
66,B,gaussian_blur,T013-S0,True,9,0.4660600410629947,False
66,B,gaussian_blur,T013-S1,True,9,0.46757745363746867,False
66,B,gaussian_blur,T013-S2,True,9,0.46823116740806886,False
66,B,gaussian_blur,T013-S3,True,9,0.4669395674880421,False
67,A,clean,T013-S0,False,1,,False
67,A,clean,T013-S1,False,1,,False
67,A,clean,T013-S2,False,1,,False
67,A,clean,T013-S3,False,1,,False
67,A,brightness_dark,T013-S0,True,1,1.0,True
67,A,brightness_dark,T013-S1,True,1,1.0,True
67,A,brightness_dark,T013-S2,True,1,1.0,True
67,A,brightness_dark,T013-S3,True,1,1.0,True
67,A,contrast_low,T013-S0,False,1,,False
67,A,contrast_low,T013-S1,False,1,,False
67,A,contrast_low,T013-S2,False,1,,False
67,A,contrast_low,T013-S3,False,1,,False
67,A,gaussian_noise,T013-S0,False,1,,False
67,A,gaussian_noise,T013-S1,False,1,,False
67,A,gaussian_noise,T013-S2,False,1,,False
67,A,gaussian_noise,T013-S3,False,1,,False
67,A,gaussian_blur,T013-S0,False,1,,False
67,A,gaussian_blur,T013-S1,False,1,,False
67,A,gaussian_blur,T013-S2,False,1,,False
67,A,gaussian_blur,T013-S3,False,1,,False
67,B,clean,T013-S0,False,1,,False
67,B,clean,T013-S1,False,1,,False
67,B,clean,T013-S2,False,1,,False
67,B,clean,T013-S3,False,1,,False
67,B,brightness_dark,T013-S0,True,1,1.0,True
67,B,brightness_dark,T013-S1,True,1,1.0,True
67,B,brightness_dark,T013-S2,True,1,1.0,True
67,B,brightness_dark,T013-S3,True,1,1.0,True
67,B,contrast_low,T013-S0,False,1,,False
67,B,contrast_low,T013-S1,False,1,,False
67,B,contrast_low,T013-S2,False,1,,False
67,B,contrast_low,T013-S3,False,1,,False
67,B,gaussian_noise,T013-S0,False,1,,False
67,B,gaussian_noise,T013-S1,False,1,,False
67,B,gaussian_noise,T013-S2,False,1,,False
67,B,gaussian_noise,T013-S3,False,1,,False
67,B,gaussian_blur,T013-S0,False,1,,False
67,B,gaussian_blur,T013-S1,False,1,,False
67,B,gaussian_blur,T013-S2,False,1,,False
67,B,gaussian_blur,T013-S3,False,1,,False
68,A,clean,T013-S0,False,1,,False
68,A,clean,T013-S1,False,1,,False
68,A,clean,T013-S2,False,1,,False
68,A,clean,T013-S3,False,1,,False
68,A,brightness_dark,T013-S0,False,1,,False
68,A,brightness_dark,T013-S1,False,1,,False
68,A,brightness_dark,T013-S2,False,1,,False
68,A,brightness_dark,T013-S3,False,1,,False
68,A,contrast_low,T013-S0,True,1,1.0,True
68,A,contrast_low,T013-S1,True,1,1.0,True
68,A,contrast_low,T013-S2,True,1,1.0,True
68,A,contrast_low,T013-S3,True,1,1.0,True
68,A,gaussian_noise,T013-S0,True,7,1.0,True
68,A,gaussian_noise,T013-S1,True,7,1.0,True
68,A,gaussian_noise,T013-S2,False,7,,False
68,A,gaussian_noise,T013-S3,False,7,,False
68,A,gaussian_blur,T013-S0,False,1,,False
68,A,gaussian_blur,T013-S1,False,1,,False
68,A,gaussian_blur,T013-S2,False,1,,False
68,A,gaussian_blur,T013-S3,False,1,,False
68,B,clean,T013-S0,False,1,,False
68,B,clean,T013-S1,False,1,,False
68,B,clean,T013-S2,False,1,,False
68,B,clean,T013-S3,False,1,,False
68,B,brightness_dark,T013-S0,False,1,,False
68,B,brightness_dark,T013-S1,False,1,,False
68,B,brightness_dark,T013-S2,False,1,,False
68,B,brightness_dark,T013-S3,False,1,,False
68,B,contrast_low,T013-S0,False,1,,False
68,B,contrast_low,T013-S1,False,1,,False
68,B,contrast_low,T013-S2,True,1,1.0,True
68,B,contrast_low,T013-S3,False,1,,False
68,B,gaussian_noise,T013-S0,False,1,,False
68,B,gaussian_noise,T013-S1,True,9,1.0,True
68,B,gaussian_noise,T013-S2,False,1,,False
68,B,gaussian_noise,T013-S3,True,9,1.0,True
68,B,gaussian_blur,T013-S0,False,1,,False
68,B,gaussian_blur,T013-S1,False,1,,False
68,B,gaussian_blur,T013-S2,False,1,,False
68,B,gaussian_blur,T013-S3,False,1,,False
69,A,clean,T013-S0,False,2,,False
69,A,clean,T013-S1,False,2,,False
69,A,clean,T013-S2,False,2,,False
69,A,clean,T013-S3,False,2,,False
69,A,brightness_dark,T013-S0,True,2,0.0,False
69,A,brightness_dark,T013-S1,True,2,0.0,False
69,A,brightness_dark,T013-S2,True,2,0.0,False
69,A,brightness_dark,T013-S3,False,2,,False
69,A,contrast_low,T013-S0,True,7,1.0,True
69,A,contrast_low,T013-S1,True,7,1.0,True
69,A,contrast_low,T013-S2,True,7,1.0,True
69,A,contrast_low,T013-S3,True,7,1.0,True
69,A,gaussian_noise,T013-S0,False,2,,False
69,A,gaussian_noise,T013-S1,False,2,,False
69,A,gaussian_noise,T013-S2,False,2,,False
69,A,gaussian_noise,T013-S3,False,2,,False
69,A,gaussian_blur,T013-S0,True,7,1.0,True
69,A,gaussian_blur,T013-S1,True,7,1.0,True
69,A,gaussian_blur,T013-S2,True,7,1.0,True
69,A,gaussian_blur,T013-S3,True,7,1.0,True
69,B,clean,T013-S0,False,2,,False
69,B,clean,T013-S1,False,2,,False
69,B,clean,T013-S2,False,2,,False
69,B,clean,T013-S3,False,2,,False
69,B,brightness_dark,T013-S0,False,2,,False
69,B,brightness_dark,T013-S1,False,2,,False
69,B,brightness_dark,T013-S2,False,2,,False
69,B,brightness_dark,T013-S3,False,2,,False
69,B,contrast_low,T013-S0,True,7,1.0,True
69,B,contrast_low,T013-S1,True,7,0.528856005020593,True
69,B,contrast_low,T013-S2,True,7,1.0,True
69,B,contrast_low,T013-S3,True,7,1.0,True
69,B,gaussian_noise,T013-S0,False,2,,False
69,B,gaussian_noise,T013-S1,False,2,,False
69,B,gaussian_noise,T013-S2,False,2,,False
69,B,gaussian_noise,T013-S3,False,2,,False
69,B,gaussian_blur,T013-S0,True,7,1.0,True
69,B,gaussian_blur,T013-S1,True,7,1.0,True
69,B,gaussian_blur,T013-S2,True,7,1.0,True
69,B,gaussian_blur,T013-S3,True,7,1.0,True
70,A,clean,T013-S0,False,0,,False
70,A,clean,T013-S1,False,0,,False
70,A,clean,T013-S2,False,0,,False
70,A,clean,T013-S3,False,0,,False
70,A,brightness_dark,T013-S0,False,0,,False
70,A,brightness_dark,T013-S1,False,0,,False
70,A,brightness_dark,T013-S2,False,0,,False
70,A,brightness_dark,T013-S3,False,0,,False
70,A,contrast_low,T013-S0,False,0,,False
70,A,contrast_low,T013-S1,False,0,,False
70,A,contrast_low,T013-S2,False,0,,False
70,A,contrast_low,T013-S3,False,0,,False
70,A,gaussian_noise,T013-S0,False,0,,False
70,A,gaussian_noise,T013-S1,False,0,,False
70,A,gaussian_noise,T013-S2,False,0,,False
70,A,gaussian_noise,T013-S3,False,0,,False
70,A,gaussian_blur,T013-S0,True,0,1.0,True
70,A,gaussian_blur,T013-S1,True,0,1.0,True
70,A,gaussian_blur,T013-S2,True,0,1.0,True
70,A,gaussian_blur,T013-S3,True,0,0.0,False
70,B,clean,T013-S0,False,0,,False
70,B,clean,T013-S1,False,0,,False
70,B,clean,T013-S2,False,0,,False
70,B,clean,T013-S3,False,0,,False
70,B,brightness_dark,T013-S0,False,0,,False
70,B,brightness_dark,T013-S1,False,0,,False
70,B,brightness_dark,T013-S2,False,0,,False
70,B,brightness_dark,T013-S3,False,0,,False
70,B,contrast_low,T013-S0,False,0,,False
70,B,contrast_low,T013-S1,False,0,,False
70,B,contrast_low,T013-S2,False,0,,False
70,B,contrast_low,T013-S3,False,0,,False
70,B,gaussian_noise,T013-S0,False,0,,False
70,B,gaussian_noise,T013-S1,False,0,,False
70,B,gaussian_noise,T013-S2,False,0,,False
70,B,gaussian_noise,T013-S3,False,0,,False
70,B,gaussian_blur,T013-S0,True,0,0.0,False
70,B,gaussian_blur,T013-S1,True,0,1.0,True
70,B,gaussian_blur,T013-S2,False,0,,False
70,B,gaussian_blur,T013-S3,False,0,,False
71,A,clean,T013-S0,False,4,,False
71,A,clean,T013-S1,False,4,,False
71,A,clean,T013-S2,False,4,,False
71,A,clean,T013-S3,False,4,,False
71,A,brightness_dark,T013-S0,False,4,,False
71,A,brightness_dark,T013-S1,False,4,,False
71,A,brightness_dark,T013-S2,False,4,,False
71,A,brightness_dark,T013-S3,False,4,,False
71,A,contrast_low,T013-S0,True,4,1.0,True
71,A,contrast_low,T013-S1,True,4,1.0,True
71,A,contrast_low,T013-S2,True,4,1.0,True
71,A,contrast_low,T013-S3,True,4,1.0,True
71,A,gaussian_noise,T013-S0,False,4,,False
71,A,gaussian_noise,T013-S1,False,4,,False
71,A,gaussian_noise,T013-S2,False,4,,False
71,A,gaussian_noise,T013-S3,False,4,,False
71,A,gaussian_blur,T013-S0,True,4,1.0,True
71,A,gaussian_blur,T013-S1,True,4,1.0,True
71,A,gaussian_blur,T013-S2,True,4,1.0,True
71,A,gaussian_blur,T013-S3,True,4,1.0,True
71,B,clean,T013-S0,False,4,,False
71,B,clean,T013-S1,False,4,,False
71,B,clean,T013-S2,False,4,,False
71,B,clean,T013-S3,False,4,,False
71,B,brightness_dark,T013-S0,False,4,,False
71,B,brightness_dark,T013-S1,False,4,,False
71,B,brightness_dark,T013-S2,False,4,,False
71,B,brightness_dark,T013-S3,False,4,,False
71,B,contrast_low,T013-S0,True,4,1.0,True
71,B,contrast_low,T013-S1,True,4,1.0,True
71,B,contrast_low,T013-S2,True,4,1.0,True
71,B,contrast_low,T013-S3,True,4,1.0,True
71,B,gaussian_noise,T013-S0,False,4,,False
71,B,gaussian_noise,T013-S1,False,4,,False
71,B,gaussian_noise,T013-S2,False,4,,False
71,B,gaussian_noise,T013-S3,False,4,,False
71,B,gaussian_blur,T013-S0,True,4,1.0,True
71,B,gaussian_blur,T013-S1,True,4,1.0,True
71,B,gaussian_blur,T013-S2,True,4,1.0,True
71,B,gaussian_blur,T013-S3,True,4,1.0,True
72,A,clean,T013-S0,True,5,1.0,True
72,A,clean,T013-S1,True,5,1.0,True
72,A,clean,T013-S2,True,5,1.0,True
72,A,clean,T013-S3,True,5,1.0,True
72,A,brightness_dark,T013-S0,False,0,,False
72,A,brightness_dark,T013-S1,False,0,,False
72,A,brightness_dark,T013-S2,False,0,,False
72,A,brightness_dark,T013-S3,False,0,,False
72,A,contrast_low,T013-S0,True,5,1.0,True
72,A,contrast_low,T013-S1,True,5,1.0,True
72,A,contrast_low,T013-S2,True,5,1.0,True
72,A,contrast_low,T013-S3,True,5,1.0,True
72,A,gaussian_noise,T013-S0,True,5,1.0,True
72,A,gaussian_noise,T013-S1,True,5,1.0,True
72,A,gaussian_noise,T013-S2,True,5,1.0,True
72,A,gaussian_noise,T013-S3,True,5,1.0,True
72,A,gaussian_blur,T013-S0,True,5,1.0,True
72,A,gaussian_blur,T013-S1,True,5,1.0,True
72,A,gaussian_blur,T013-S2,True,5,1.0,True
72,A,gaussian_blur,T013-S3,True,5,1.0,True
72,B,clean,T013-S0,True,5,1.0,True
72,B,clean,T013-S1,True,5,1.0,True
72,B,clean,T013-S2,True,5,1.0,True
72,B,clean,T013-S3,True,5,1.0,True
72,B,brightness_dark,T013-S0,False,0,,False
72,B,brightness_dark,T013-S1,False,0,,False
72,B,brightness_dark,T013-S2,False,0,,False
72,B,brightness_dark,T013-S3,False,0,,False
72,B,contrast_low,T013-S0,True,5,1.0,True
72,B,contrast_low,T013-S1,True,5,1.0,True
72,B,contrast_low,T013-S2,True,5,1.0,True
72,B,contrast_low,T013-S3,True,5,1.0,True
72,B,gaussian_noise,T013-S0,True,5,1.0,True
72,B,gaussian_noise,T013-S1,True,5,1.0,True
72,B,gaussian_noise,T013-S2,True,5,1.0,True
72,B,gaussian_noise,T013-S3,True,5,1.0,True
72,B,gaussian_blur,T013-S0,True,5,1.0,True
72,B,gaussian_blur,T013-S1,True,5,1.0,True
72,B,gaussian_blur,T013-S2,True,5,1.0,True
72,B,gaussian_blur,T013-S3,True,5,1.0,True
73,A,clean,T013-S0,False,5,,False
73,A,clean,T013-S1,False,5,,False
73,A,clean,T013-S2,False,5,,False
73,A,clean,T013-S3,False,5,,False
73,A,brightness_dark,T013-S0,False,5,,False
73,A,brightness_dark,T013-S1,False,5,,False
73,A,brightness_dark,T013-S2,False,5,,False
73,A,brightness_dark,T013-S3,False,5,,False
73,A,contrast_low,T013-S0,False,5,,False
73,A,contrast_low,T013-S1,False,5,,False
73,A,contrast_low,T013-S2,False,5,,False
73,A,contrast_low,T013-S3,False,5,,False
73,A,gaussian_noise,T013-S0,False,5,,False
73,A,gaussian_noise,T013-S1,False,5,,False
73,A,gaussian_noise,T013-S2,False,5,,False
73,A,gaussian_noise,T013-S3,False,5,,False
73,A,gaussian_blur,T013-S0,False,5,,False
73,A,gaussian_blur,T013-S1,False,5,,False
73,A,gaussian_blur,T013-S2,False,5,,False
73,A,gaussian_blur,T013-S3,False,5,,False
73,B,clean,T013-S0,False,5,,False
73,B,clean,T013-S1,False,5,,False
73,B,clean,T013-S2,False,5,,False
73,B,clean,T013-S3,False,5,,False
73,B,brightness_dark,T013-S0,False,5,,False
73,B,brightness_dark,T013-S1,False,5,,False
73,B,brightness_dark,T013-S2,False,5,,False
73,B,brightness_dark,T013-S3,False,5,,False
73,B,contrast_low,T013-S0,False,5,,False
73,B,contrast_low,T013-S1,False,5,,False
73,B,contrast_low,T013-S2,False,5,,False
73,B,contrast_low,T013-S3,False,5,,False
73,B,gaussian_noise,T013-S0,False,5,,False
73,B,gaussian_noise,T013-S1,False,5,,False
73,B,gaussian_noise,T013-S2,False,5,,False
73,B,gaussian_noise,T013-S3,False,5,,False
73,B,gaussian_blur,T013-S0,False,5,,False
73,B,gaussian_blur,T013-S1,False,5,,False
73,B,gaussian_blur,T013-S2,False,5,,False
73,B,gaussian_blur,T013-S3,False,5,,False
74,A,clean,T013-S0,False,6,,False
74,A,clean,T013-S1,False,6,,False
74,A,clean,T013-S2,False,6,,False
74,A,clean,T013-S3,False,6,,False
74,A,brightness_dark,T013-S0,False,6,,False
74,A,brightness_dark,T013-S1,False,6,,False
74,A,brightness_dark,T013-S2,False,6,,False
74,A,brightness_dark,T013-S3,False,6,,False
74,A,contrast_low,T013-S0,False,6,,False
74,A,contrast_low,T013-S1,False,6,,False
74,A,contrast_low,T013-S2,False,6,,False
74,A,contrast_low,T013-S3,False,6,,False
74,A,gaussian_noise,T013-S0,False,6,,False
74,A,gaussian_noise,T013-S1,False,6,,False
74,A,gaussian_noise,T013-S2,False,6,,False
74,A,gaussian_noise,T013-S3,False,6,,False
74,A,gaussian_blur,T013-S0,False,6,,False
74,A,gaussian_blur,T013-S1,False,6,,False
74,A,gaussian_blur,T013-S2,False,6,,False
74,A,gaussian_blur,T013-S3,False,6,,False
74,B,clean,T013-S0,False,6,,False
74,B,clean,T013-S1,False,6,,False
74,B,clean,T013-S2,False,6,,False
74,B,clean,T013-S3,False,6,,False
74,B,brightness_dark,T013-S0,False,6,,False
74,B,brightness_dark,T013-S1,False,6,,False
74,B,brightness_dark,T013-S2,False,6,,False
74,B,brightness_dark,T013-S3,False,6,,False
74,B,contrast_low,T013-S0,False,6,,False
74,B,contrast_low,T013-S1,False,6,,False
74,B,contrast_low,T013-S2,False,6,,False
74,B,contrast_low,T013-S3,False,6,,False
74,B,gaussian_noise,T013-S0,False,6,,False
74,B,gaussian_noise,T013-S1,False,6,,False
74,B,gaussian_noise,T013-S2,False,6,,False
74,B,gaussian_noise,T013-S3,False,6,,False
74,B,gaussian_blur,T013-S0,False,6,,False
74,B,gaussian_blur,T013-S1,False,6,,False
74,B,gaussian_blur,T013-S2,False,6,,False
74,B,gaussian_blur,T013-S3,False,6,,False
75,A,clean,T013-S0,True,0,0.9929579481846622,True
75,A,clean,T013-S1,True,0,1.0,True
75,A,clean,T013-S2,True,0,1.0,True
75,A,clean,T013-S3,True,0,1.0,True
75,A,brightness_dark,T013-S0,True,0,0.0,False
75,A,brightness_dark,T013-S1,True,0,0.0,False
75,A,brightness_dark,T013-S2,True,0,0.0,False
75,A,brightness_dark,T013-S3,True,0,0.0,False
75,A,contrast_low,T013-S0,True,3,1.0,True
75,A,contrast_low,T013-S1,True,3,1.0,True
75,A,contrast_low,T013-S2,True,3,1.0,True
75,A,contrast_low,T013-S3,True,3,1.0,True
75,A,gaussian_noise,T013-S0,True,3,0.6496266654525742,True
75,A,gaussian_noise,T013-S1,True,3,0.6495078611612797,True
75,A,gaussian_noise,T013-S2,True,3,0.6508555276485631,True
75,A,gaussian_noise,T013-S3,True,3,0.6467704791171066,True
75,A,gaussian_blur,T013-S0,True,3,1.0,True
75,A,gaussian_blur,T013-S1,True,3,1.0,True
75,A,gaussian_blur,T013-S2,True,3,1.0,True
75,A,gaussian_blur,T013-S3,True,3,1.0,True
75,B,clean,T013-S0,True,0,1.0,True
75,B,clean,T013-S1,True,0,1.0,True
75,B,clean,T013-S2,True,0,1.0,True
75,B,clean,T013-S3,True,0,1.0,True
75,B,brightness_dark,T013-S0,True,0,0.0,False
75,B,brightness_dark,T013-S1,True,0,0.0,False
75,B,brightness_dark,T013-S2,True,0,0.0,False
75,B,brightness_dark,T013-S3,True,0,0.0,False
75,B,contrast_low,T013-S0,True,3,1.0,True
75,B,contrast_low,T013-S1,True,3,1.0,True
75,B,contrast_low,T013-S2,True,3,1.0,True
75,B,contrast_low,T013-S3,True,3,1.0,True
75,B,gaussian_noise,T013-S0,True,3,0.6743096420719289,True
75,B,gaussian_noise,T013-S1,True,3,0.6744217602431194,True
75,B,gaussian_noise,T013-S2,True,3,0.6756308186818673,True
75,B,gaussian_noise,T013-S3,True,3,0.6716241227209069,True
75,B,gaussian_blur,T013-S0,True,3,1.0,True
75,B,gaussian_blur,T013-S1,True,3,1.0,True
75,B,gaussian_blur,T013-S2,True,3,1.0,True
75,B,gaussian_blur,T013-S3,True,3,1.0,True
76,A,clean,T013-S0,True,6,1.0,True
76,A,clean,T013-S1,True,6,0.4482853735715876,False
76,A,clean,T013-S2,True,6,1.0,True
76,A,clean,T013-S3,True,6,1.0,True
76,A,brightness_dark,T013-S0,False,1,,False
76,A,brightness_dark,T013-S1,False,1,,False
76,A,brightness_dark,T013-S2,False,1,,False
76,A,brightness_dark,T013-S3,False,1,,False
76,A,contrast_low,T013-S0,True,6,0.9478063910354256,True
76,A,contrast_low,T013-S1,True,6,0.9465318617334825,True
76,A,contrast_low,T013-S2,True,6,0.9480344532062033,True
76,A,contrast_low,T013-S3,True,6,0.9473305945851053,True
76,A,gaussian_noise,T013-S0,True,1,0.0,False
76,A,gaussian_noise,T013-S1,True,1,0.0,False
76,A,gaussian_noise,T013-S2,True,1,0.0,False
76,A,gaussian_noise,T013-S3,True,1,0.0,False
76,A,gaussian_blur,T013-S0,True,1,1.0,True
76,A,gaussian_blur,T013-S1,True,6,1.0,True
76,A,gaussian_blur,T013-S2,False,1,,False
76,A,gaussian_blur,T013-S3,False,1,,False
76,B,clean,T013-S0,True,6,1.0,True
76,B,clean,T013-S1,True,6,1.0,True
76,B,clean,T013-S2,True,6,1.0,True
76,B,clean,T013-S3,True,6,1.0,True
76,B,brightness_dark,T013-S0,False,1,,False
76,B,brightness_dark,T013-S1,False,1,,False
76,B,brightness_dark,T013-S2,False,1,,False
76,B,brightness_dark,T013-S3,False,1,,False
76,B,contrast_low,T013-S0,True,6,0.9326987778241457,True
76,B,contrast_low,T013-S1,True,6,0.9328611566781284,True
76,B,contrast_low,T013-S2,True,6,0.93310152527701,True
76,B,contrast_low,T013-S3,True,6,0.9325530236798062,True
76,B,gaussian_noise,T013-S0,True,1,0.0,False
76,B,gaussian_noise,T013-S1,True,1,0.0,False
76,B,gaussian_noise,T013-S2,True,1,0.0,False
76,B,gaussian_noise,T013-S3,True,1,0.0,False
76,B,gaussian_blur,T013-S0,True,1,1.0,True
76,B,gaussian_blur,T013-S1,True,6,1.0,True
76,B,gaussian_blur,T013-S2,True,1,1.0,True
76,B,gaussian_blur,T013-S3,True,1,1.0,True
77,A,clean,T013-S0,False,0,,False
77,A,clean,T013-S1,False,0,,False
77,A,clean,T013-S2,False,0,,False
77,A,clean,T013-S3,False,0,,False
77,A,brightness_dark,T013-S0,True,0,1.0,True
77,A,brightness_dark,T013-S1,False,0,,False
77,A,brightness_dark,T013-S2,True,2,1.0,True
77,A,brightness_dark,T013-S3,True,0,1.0,True
77,A,contrast_low,T013-S0,False,0,,False
77,A,contrast_low,T013-S1,False,0,,False
77,A,contrast_low,T013-S2,False,0,,False
77,A,contrast_low,T013-S3,False,0,,False
77,A,gaussian_noise,T013-S0,False,0,,False
