client,bank,context,salt,actual_optimal_agreement,null_optimal_agreement,actual_canonical_agreement,null_canonical_agreement,mean_utility_margin,DU_actual,DU_null_median,DU_null_p95,DU_percentile,DU_above_p95,regret_actual,regret_null_median,regret_null_p95,regret_percentile,regret_above_p95,task_excess
64,A,clean,T013-S1,1.0,0.66796875,1.0,0.66796875,0.04036938326160717,0.09232206444700743,0.0913211472493114,0.26566609987311834,0.5078125,False,0.0,0.0,0.04597275050652262,0.640625,False,False
64,A,clean,T013-S2,1.0,0.6640625,1.0,0.6640625,0.03942065024737302,0.09227382176894283,0.09127141806865705,0.26577602245244764,0.5078125,False,0.0,0.0,0.04593523823496934,0.640625,False,False
64,A,clean,T013-S3,0.5,0.65234375,0.5,0.65234375,0.04062982737196606,0.09244203392022247,0.0911540418996696,0.26558400417453704,0.515625,False,0.022325073000080527,0.0,0.04580824755930159,0.671875,False,False
64,A,brightness_dark,T013-S0,0.0,0.2578125,0.0,0.2578125,0.020164924334478876,0.26005661465040164,0.13432612989040368,0.29382103698753737,0.921875,False,0.1311485677339016,0.020164924334478876,0.2160131045162698,0.9296875,False,False
64,A,brightness_dark,T013-S1,0.0,0.26171875,0.0,0.26171875,0.020110796523945203,0.2601119229224818,0.13436032560974567,0.29388092153594547,0.921875,False,0.1312092126373749,0.020110796523945203,0.21603227444939438,0.9296875,False,False
64,A,brightness_dark,T013-S2,0.0,0.26171875,0.0,0.26171875,0.020072678490197324,0.26001797371800184,0.1343435991502226,0.29382315356366767,0.921875,False,0.17307652839376386,0.020072678490197324,0.2160156212326302,0.9296875,False,False
64,A,brightness_dark,T013-S3,0.0,0.2578125,0.0,0.2578125,0.020009214375852877,0.25991611932947256,0.13427798683342826,0.2937132645069481,0.921875,False,0.13097892912145548,0.020009214375852877,0.21592148229290103,0.9296875,False,False
64,A,contrast_low,T013-S0,0.0,0.4765625,0.0,0.4765625,0.042227605781703766,0.1341934468459798,0.08794728787115766,0.24340004723416592,0.6796875,False,0.042227605781703766,0.042227605781703766,0.045522808570419585,0.9375,False,False
64,A,contrast_low,T013-S1,0.0,0.4921875,0.0,0.4921875,0.042347041192912487,0.13422615541059646,0.08787481868150238,0.24339588031717463,0.6796875,False,0.042347041192912487,0.042347041192912487,0.042347041192912487,0.953125,False,False
64,A,contrast_low,T013-S2,0.0,0.48046875,0.0,0.48046875,0.04219745949239373,0.134032069646646,0.08791912676777143,0.2435116515880364,0.6796875,False,0.04219745949239373,0.04219745949239373,0.04590148971900011,0.9453125,False,False
64,A,contrast_low,T013-S3,0.0,0.484375,0.0,0.484375,0.04234689562737033,0.1341682035634137,0.08789468734346662,0.24345542613073318,0.6796875,False,0.04234689562737033,0.04234689562737033,0.043373305164943275,0.9453125,False,False
64,A,gaussian_noise,T013-S0,0.0,0.5859375,0.0,0.5859375,0.02214556114434814,0.07248161538358983,0.11799629423071081,0.2585572351943932,0.25,False,0.02214556114434814,0.0,0.029394153005826398,0.90625,False,False
64,A,gaussian_noise,T013-S1,0.0,0.58984375,0.0,0.58984375,0.022394491395089214,0.07231093183647065,0.11801402218919943,0.2585651637267674,0.25,False,0.022394491395089214,0.0,0.03284535371035857,0.9375,False,False
64,A,gaussian_noise,T013-S2,0.0,0.58984375,0.0,0.58984375,0.02231615633460008,0.07246532094955668,0.11794037934285384,0.2585526464097398,0.25,False,0.02231615633460008,0.0,0.02973227219888623,0.9140625,False,False
64,A,gaussian_noise,T013-S3,0.0,0.59375,0.0,0.59375,0.0222438181433311,0.07240535558133648,0.11796433056024283,0.258493136054249,0.25,False,0.0222438181433311,0.0,0.029337697578885175,0.9453125,False,False
64,A,gaussian_blur,T013-S0,1.0,0.65234375,1.0,0.65234375,0.019208308302396695,0.12273699557136783,0.07789112407033047,0.23022153606611334,0.7578125,False,0.0,0.0,0.021774685882923098,0.640625,False,False
64,A,gaussian_blur,T013-S1,1.0,0.65234375,1.0,0.65234375,0.015228872595764862,0.12292950627205257,0.07791391215509698,0.2301881605153416,0.765625,False,0.0,0.0,0.021878393767782344,0.640625,False,False
64,A,gaussian_blur,T013-S2,1.0,0.64453125,1.0,0.64453125,0.018734213914601075,0.1226716082234976,0.07790573470800019,0.23025538700776707,0.7578125,False,0.0,0.0,0.021802885836181563,0.609375,False,False
64,A,gaussian_blur,T013-S3,1.0,0.64453125,1.0,0.64453125,0.01906653204107369,0.12292761985471534,0.078555764797322,0.23020262318842705,0.7578125,False,0.0,0.0,0.021693220555490556,0.6171875,False,False
64,B,clean,T013-S0,1.0,0.69921875,1.0,0.69921875,0.04184364106369625,0.0864989962937555,0.09248325546249225,0.23173278379707526,0.484375,False,0.0,0.0,0.044717368925833674,0.6640625,False,False
64,B,clean,T013-S1,1.0,0.68359375,1.0,0.68359375,0.04227159530323317,0.08649939064116721,0.09240825890093454,0.2315313969270089,0.484375,False,0.0,0.0,0.046475797723053415,0.65625,False,False
64,B,clean,T013-S2,1.0,0.68359375,1.0,0.68359375,0.04050167385390177,0.08644070586279698,0.09250241297270702,0.23164838343843996,0.484375,False,0.0,0.0,0.050095421338722794,0.6640625,False,False
64,B,clean,T013-S3,1.0,0.6875,1.0,0.6875,0.042011864877160965,0.08655376497975084,0.09242654255969554,0.23153282792933608,0.4765625,False,0.0,0.0,0.04559090972720978,0.65625,False,False
64,B,brightness_dark,T013-S0,0.0,0.81640625,0.0,0.81640625,0.019412793095161394,0.2278785488621598,0.11839778761661529,0.2971393065490582,0.8515625,False,0.11910538424983225,0.0,0.20240460978855696,0.9296875,False,False
64,B,brightness_dark,T013-S1,0.0,0.82421875,0.0,0.82421875,0.019478031352188636,0.22789956509052592,0.11843565587149105,0.2971329332872776,0.8515625,False,0.11927030532784282,0.0,0.2025001944959618,0.9296875,False,False
64,B,brightness_dark,T013-S2,0.0,0.81640625,0.0,0.81640625,0.01959381791039923,0.22774740819261302,0.11839483967452005,0.29707458969696443,0.8515625,False,0.1193684213350998,0.0,0.2025477033184627,0.9296875,False,False
64,B,brightness_dark,T013-S3,0.0,0.8203125,0.0,0.8203125,0.019422278369529596,0.22786204420447115,0.11843575928193442,0.29713199072185786,0.8515625,False,0.1191334092140788,0.0,0.20248238982768635,0.9296875,False,False
64,B,contrast_low,T013-S0,0.0,0.453125,0.0,0.453125,0.033661506908176556,0.13487930243320667,0.07956302055343657,0.23183609605230662,0.734375,False,0.033661506908176556,0.033661506908176556,0.06599563060931768,0.9296875,False,False
64,B,contrast_low,T013-S1,0.0,0.45703125,0.0,0.45703125,0.03374553429705168,0.13795958629209054,0.08033628576045884,0.23179810237059872,0.7421875,False,0.03374553429705168,0.03374553429705168,0.053992747471625545,0.9296875,False,False
64,B,contrast_low,T013-S2,0.0,0.4609375,0.0,0.4609375,0.03361495991880256,0.13470798172753307,0.0799665611084846,0.23193007573394236,0.734375,False,0.03361495991880256,0.03361495991880256,0.0648933474986113,0.9375,False,False
64,B,contrast_low,T013-S3,0.0,0.45703125,0.0,0.45703125,0.03372064505705008,0.13518751759998632,0.07973166672734577,0.2318985266282321,0.734375,False,0.03372064505705008,0.03372064505705008,0.06554983920855703,0.9375,False,False
64,B,gaussian_noise,T013-S0,0.5,0.59765625,0.5,0.59765625,0.01965518252871876,0.06972272049068792,0.1102689897316792,0.29472523158584457,0.21875,False,0.006226596337349252,0.0,0.029439916074743035,0.6171875,False,False
64,B,gaussian_noise,T013-S1,1.0,0.5859375,1.0,0.5859375,0.019859997251395554,0.06953662899214655,0.11015589281682325,0.29466780682591576,0.21875,False,0.0,0.0,0.04469186197048863,0.578125,False,False
64,B,gaussian_noise,T013-S2,1.0,0.59375,1.0,0.59375,0.0197903443174099,0.0696934881956913,0.11014538080850685,0.2947741294296975,0.21875,False,0.0,0.0,0.0289243215728117,0.578125,False,False
64,B,gaussian_noise,T013-S3,1.0,0.59375,1.0,0.59375,0.019725753340050126,0.06963109210869528,0.11017044327693248,0.29460127533865205,0.21875,False,0.0,0.0,0.03993833830379853,0.578125,False,False
64,B,gaussian_blur,T013-S0,1.0,0.57421875,1.0,0.57421875,0.019477851701692618,0.10554552539243664,0.08965227126153977,0.24021756813197057,0.5703125,False,0.0,0.0,0.048195420546057466,0.5390625,False,False
64,B,gaussian_blur,T013-S1,1.0,0.58203125,1.0,0.58203125,0.019703903829632823,0.10579714835657597,0.08959258528774852,0.24010774604043703,0.5703125,False,0.0,0.0,0.054636371758017194,0.546875,False,False
64,B,gaussian_blur,T013-S2,1.0,0.58203125,1.0,0.58203125,0.019599865456969526,0.10553394878813988,0.08967652320720952,0.2401702439525174,0.5703125,False,0.0,0.0,0.05240664669255226,0.5234375,False,False
64,B,gaussian_blur,T013-S3,1.0,0.578125,1.0,0.578125,0.019503122827074674,0.10575933790029286,0.089613545142815,0.24005828364006832,0.578125,False,0.0,0.0,0.052677801546678074,0.5390625,False,False
65,A,clean,T013-S0,1.0,0.9921875,1.0,0.9921875,0.3961411039568543,0.25212113197204344,0.09805725220753281,0.2938152150895677,0.90625,False,0.0,0.0,0.0,0.9921875,False,False
65,A,clean,T013-S1,1.0,0.9921875,1.0,0.9921875,0.3962134554420571,0.25210110215319304,0.09808921218550538,0.2938397573911826,0.90625,False,0.0,0.0,0.0,0.9921875,False,False
65,A,clean,T013-S2,1.0,0.9921875,1.0,0.9921875,0.39613229871773703,0.2521210949177126,0.09807032773299765,0.2937955709584868,0.90625,False,0.0,0.0,0.0,0.9921875,False,False
65,A,clean,T013-S3,1.0,0.98828125,1.0,0.98828125,0.39581200701814634,0.2519608528866854,0.0980324242164779,0.2936015586532068,0.90625,False,0.0,0.0,0.0,0.984375,False,False
65,A,brightness_dark,T013-S0,0.0,0.90625,0.0,0.90625,0.05117715040449067,0.060502167444142746,0.030706182199007823,0.11918040252721043,0.7890625,False,0.05192009245501073,0.0,0.05192009245501073,1.0,False,False
65,A,brightness_dark,T013-S1,0.0,0.90625,0.0,0.90625,0.05119760479041916,0.060492211863555856,0.030722923974052224,0.11916466549005286,0.7890625,False,0.051946107784431136,0.0,0.051946107784431136,1.0,False,False
65,A,brightness_dark,T013-S2,0.0,0.90625,0.0,0.90625,0.0511683451653734,0.060457573917559404,0.03074647916087902,0.11910853213499316,0.7890625,False,0.051909085906114136,0.0,0.051909085906114136,1.0,False,False
65,A,brightness_dark,T013-S3,0.0,0.90625,0.0,0.90625,0.051129221509693984,0.06048770017953406,0.030731912803117465,0.11916730566991107,0.7890625,False,0.0518655985347308,0.0,0.0518655985347308,1.0,False,False
65,A,contrast_low,T013-S0,1.0,0.953125,1.0,0.953125,0.35609927907104727,0.24327667039365114,0.10830065933407335,0.35556543794455087,0.8046875,False,0.0,0.0,0.0,0.953125,False,False
65,A,contrast_low,T013-S1,1.0,0.953125,1.0,0.953125,0.3558207115181402,0.2430778498744756,0.10822933308546348,0.35532337616409876,0.8046875,False,0.0,0.0,0.0,0.953125,False,False
65,A,contrast_low,T013-S2,1.0,0.953125,1.0,0.953125,0.3560266358483297,0.24327102144373552,0.10830911844839973,0.3556313451230283,0.8046875,False,0.0,0.0,0.1033432392273389,0.9453125,False,False
65,A,contrast_low,T013-S3,1.0,0.953125,1.0,0.953125,0.356036640535739,0.24322047944406966,0.10830586580406536,0.35564914707588674,0.8046875,False,0.0,0.0,0.0,0.953125,False,False
65,A,gaussian_noise,T013-S0,1.0,0.9921875,1.0,0.9921875,0.4191546970447416,0.25005680394164675,0.07983661462932704,0.2768694814369298,0.921875,False,0.0,0.0,0.0,0.9921875,False,False
65,A,gaussian_noise,T013-S1,1.0,0.9921875,1.0,0.9921875,0.4191924973582247,0.2500724973512355,0.07985323198030178,0.27703053077471984,0.921875,False,0.0,0.0,0.0,0.9921875,False,False
65,A,gaussian_noise,T013-S2,1.0,0.9921875,1.0,0.9921875,0.4191282813273898,0.2500974066248161,0.07982876393003965,0.2769057919918048,0.921875,False,0.0,0.0,0.0,0.9921875,False,False
65,A,gaussian_noise,T013-S3,1.0,0.9921875,1.0,0.9921875,0.4188818516635076,0.2500109983854973,0.07982148223515101,0.27684161506293586,0.921875,False,0.0,0.0,0.0,0.9921875,False,False
65,A,gaussian_blur,T013-S0,1.0,0.984375,1.0,0.984375,0.3946640250949315,0.28750134796099935,0.07375773923049592,0.28156626530096507,0.9453125,True,0.0,0.0,0.0,0.984375,False,True
