client,bank,context,label,count,class_d_L1_actual,class_d_L1_null_median,class_d_L1_null_p95,class_d_L1_percentile,class_d_L1_above_p95
8,B,gaussian_blur,5,16,0.08652305209104694,0.1712259857935435,0.28480872351269665,0.0546875,False
9,A,clean,7,14,0.20910047323649825,0.16680860783914037,0.2565587714668575,0.7109375,False
9,A,clean,8,6,0.2767219196771748,0.23313017495910981,0.44277386377298844,0.703125,False
9,A,brightness_dark,7,14,0.28549024266737616,0.16036140543127336,0.30072263783322506,0.9140625,False
9,A,brightness_dark,8,6,0.2774679752463179,0.23626367791091712,0.3981744722099867,0.640625,False
9,A,contrast_low,7,14,0.17623771512535896,0.1611544290784851,0.2507577406109677,0.6015625,False
9,A,contrast_low,8,6,0.23527220901394713,0.24041998954675892,0.46401995139018565,0.46875,False
9,A,gaussian_noise,7,14,0.17735348401725587,0.1729466893282861,0.2656857882867525,0.5625,False
9,A,gaussian_noise,8,6,0.2718259630517655,0.2683537188748831,0.4541707578140358,0.5234375,False
9,A,gaussian_blur,7,14,0.19377436223760663,0.18150954639058076,0.29462309148625837,0.59375,False
9,A,gaussian_blur,8,6,0.26678139913200455,0.2700985427388748,0.4897969805806135,0.4921875,False
9,B,clean,7,14,0.20910047323649825,0.18695523874795097,0.31917475165512593,0.6484375,False
9,B,clean,8,6,0.2767219196771748,0.2508934503117349,0.41360678185286476,0.5859375,False
9,B,brightness_dark,7,14,0.28828684202888005,0.16225243166442943,0.27939951839491883,0.9609375,True
9,B,brightness_dark,8,6,0.27831333209853454,0.23114482558724067,0.41056143503960185,0.671875,False
9,B,contrast_low,7,14,0.17674766209877282,0.1525009472553096,0.2635953748729304,0.6484375,False
9,B,contrast_low,8,6,0.22697978175669986,0.2612750835460645,0.4594941841789156,0.3828125,False
9,B,gaussian_noise,7,14,0.17426937662850922,0.18450331089465466,0.2572067167956667,0.421875,False
9,B,gaussian_noise,8,6,0.273023791284719,0.2659568383604042,0.4686737486334268,0.546875,False
9,B,gaussian_blur,7,14,0.19529620292957,0.18877414628739364,0.30160486421731925,0.53125,False
9,B,gaussian_blur,8,6,0.2666567506004101,0.2617812687348442,0.4302938866361269,0.5234375,False
10,A,clean,2,3,0.708298304123808,0.3821373600112655,0.6872568085996225,0.953125,True
10,A,clean,3,3,0.33491376304692283,0.34837210557666876,0.6122894112458397,0.4765625,False
10,A,clean,4,14,0.212385895327102,0.16579404969238307,0.2822018932686438,0.796875,False
10,A,brightness_dark,2,3,0.6742381133668123,0.3865365698114107,0.6978552676205816,0.9375,False
10,A,brightness_dark,3,3,0.3021073037987903,0.34369201358051527,0.5899167938185852,0.3984375,False
10,A,brightness_dark,4,14,0.17042563447619935,0.16005122210031816,0.2834186711339253,0.5390625,False
10,A,contrast_low,2,3,0.44614170680925996,0.3826603056103154,0.6333579290305607,0.7734375,False
10,A,contrast_low,3,3,0.21327353053778955,0.3477614957213349,0.6206364076002724,0.140625,False
10,A,contrast_low,4,14,0.15216728533663593,0.15611843251675828,0.2767799037415055,0.4765625,False
10,A,gaussian_noise,2,3,0.6596816275593121,0.37796936009703685,0.6721054782428526,0.9453125,False
10,A,gaussian_noise,3,3,0.28509046301385255,0.35765425871370493,0.5833077721321246,0.296875,False
10,A,gaussian_noise,4,14,0.23221604373643975,0.15239074738757002,0.2903147931110565,0.8515625,False
10,A,gaussian_blur,2,3,0.7688245967638954,0.38378273694644277,0.6471366808547906,0.984375,True
10,A,gaussian_blur,3,3,0.32888532239152674,0.36158094059840873,0.6479711219646193,0.3515625,False
10,A,gaussian_blur,4,14,0.20210417663050903,0.16915447948973328,0.2677050984516282,0.6796875,False
10,B,clean,2,3,0.708298304123808,0.3980468942047705,0.6836137012179065,0.953125,True
10,B,clean,3,3,0.33491376304692283,0.3390109088135738,0.6378285456197643,0.4921875,False
10,B,clean,4,14,0.212385895327102,0.15652319070198553,0.2766605730495043,0.796875,False
10,B,brightness_dark,2,3,0.6737190836932256,0.44420961606400755,0.8670269646332885,0.875,False
10,B,brightness_dark,3,3,0.3033957753420352,0.3317086222661931,0.5747280817181539,0.4140625,False
10,B,brightness_dark,4,14,0.17294271808989337,0.1675125159046954,0.28932110283403534,0.5078125,False
