client,bank,target,alpha,J,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original
1,B,brightness_dark,0.0,297.87363884214227,0.0007166979859860369,0.9500000000000001,1.7508189157750005,1.7630851902765672,0.2014226344326617
1,B,brightness_dark,0.25,220.4609591018188,0.0012870128674184835,0.9,1.767162787944354,1.7854033836675223,0.19278827917997737
1,B,brightness_dark,0.5,170.74972187925772,0.0020446620312773753,0.9,1.7633939361413775,1.7832304533029266,0.18005138838680423
1,B,brightness_dark,0.75,143.65022585757262,0.00300432112937291,0.8500000000000001,1.7415584959222414,1.7618387245526728,0.19138943687534135
1,B,brightness_dark,1.0,134.85975880197918,0.004162135036713086,0.8,1.6965923393624351,1.7178730145765364,0.23645819183012753
1,B,brightness_dark,1.25,154.4207271303219,0.005472929163605266,0.8,1.62577190592801,1.6485911625877507,0.27805491673541244
1,B,brightness_dark,1.5,155.67186670764207,0.006979513865809298,0.9500000000000001,1.5319977352371794,1.557638568246499,0.30609838169156706
1,A,contrast_low,0.0,112.89892865744173,0.0003804901622054503,1.0,1.7754483123113218,1.7796379840263061,0.15191847325155983
1,A,contrast_low,0.25,69.68806959345552,0.0005496444922697686,0.9,1.7851252668706719,1.7895853429332587,0.1516843100484749
1,A,contrast_low,0.5,40.697952384992064,0.0007740053560590457,0.9500000000000001,1.7741156673459448,1.7799126065663835,0.17242927807603947
1,A,contrast_low,0.75,22.02640093323783,0.0010379603779275123,1.0,1.743288759408724,1.7507321924425012,0.19712330883981635
1,A,contrast_low,1.0,12.333580264092099,0.0013391230839297245,1.0,1.7008359422662431,1.7102064577531682,0.20201557755018326
1,A,contrast_low,1.25,10.915555415672786,0.0016759226552668012,0.9,1.64892039437207,1.6598807074912767,0.2332688806692653
1,A,contrast_low,1.5,17.13687218207859,0.002038433261272846,0.9500000000000001,1.5856977326051185,1.5987359162972514,0.2541451648744832
1,B,contrast_low,0.0,113.73745836998219,0.0003804901622054503,1.0,1.7754483123113218,1.7796379840263061,0.15191847325155983
1,B,contrast_low,0.25,71.03790923647789,0.0005480013131362566,0.9,1.7766419440800654,1.7805977080611137,0.15318726877825886
1,B,contrast_low,0.5,42.501419675979555,0.0007696510976448189,0.9500000000000001,1.7584731827189224,1.7637256126899112,0.17655687415467958
1,B,contrast_low,0.75,24.337180328165427,0.001039364121882451,1.0,1.7218927215231972,1.7290392517262554,0.2022802776049029
1,B,contrast_low,1.0,14.970692766754052,0.0013485776795190774,1.0,1.6762796610778894,1.6855664254156886,0.2064571342512058
1,B,contrast_low,1.25,13.744720345792066,0.0017127024567349719,0.9,1.6218176945026421,1.6333731582686317,0.23963688151106763
1,B,contrast_low,1.5,19.95343009589395,0.0021365405415288124,0.9,1.5549690161338376,1.5689734723590711,0.2551492798143495
1,A,gaussian_noise,0.0,29.0841339521362,0.0036742143897453075,0.9,1.6061919096665598,1.619380418365687,0.23302757844909958
1,A,gaussian_noise,0.25,18.741327910282692,0.003607996900803304,0.9500000000000001,1.632813478749238,1.6450569432295077,0.22844256010490116
1,A,gaussian_noise,0.5,10.514213698679013,0.003531918314915142,1.0,1.6633355235520257,1.6744017121108095,0.2220648179057415
1,A,gaussian_noise,0.75,5.025542865259256,0.003453817781599847,0.8500000000000001,1.6967920812290318,1.7065407117740585,0.21788223728212072
1,A,gaussian_noise,1.0,2.966252718794071,0.0033601932219936093,0.8500000000000001,1.732199304635287,1.7401831625528552,0.2146114115608837
1,A,gaussian_noise,1.25,5.442624367489182,0.00325749627916322,0.9500000000000001,1.7684223925610056,1.7742142696772376,0.20977524837177708
1,A,gaussian_noise,1.5,13.617762205523427,0.003152353556062941,1.0,1.8039839831183189,1.808146506469042,0.19673643279791464
1,B,gaussian_noise,0.0,31.254409019781086,0.0036742143897453075,0.9,1.6061919096665598,1.619380418365687,0.23302757844909958
1,B,gaussian_noise,0.25,20.602541843140372,0.0035990774245156436,0.9500000000000001,1.6348641800695682,1.6472138321039507,0.2269767650098615
1,B,gaussian_noise,0.5,12.173977374872038,0.0035149465299460733,1.0,1.666992875682941,1.6782629741190804,0.22001679374040173
1,B,gaussian_noise,0.75,6.543259345506616,0.003431158336599852,0.8500000000000001,1.7016188291712575,1.7117247021307265,0.2160702463445298
1,B,gaussian_noise,1.0,4.1792666153021845,0.0033361794112782036,0.8500000000000001,1.7378864070442817,1.7465872876776551,0.21378435530541068
1,B,gaussian_noise,1.25,6.270990355343588,0.0032220590292884087,0.9,1.774962107163213,1.7817722228729753,0.20869464571780558
1,B,gaussian_noise,1.5,14.161259797209638,0.003104345532238074,0.9500000000000001,1.8115391864367774,1.8167410209839376,0.19793900810019505
1,A,gaussian_blur,0.0,22.843516736762396,0.0021295329092496057,1.0,1.8446185252747158,1.846747208890892,0.17514556787657892
1,A,gaussian_blur,0.25,15.435070090264567,0.0023248510073852545,0.9500000000000001,1.8275561679562544,1.8282290113027841,0.1861741288822265
1,A,gaussian_blur,0.5,10.159659654808667,0.0025235557307714896,0.9,1.8058037670538658,1.8055944689949113,0.1918216905132971
1,A,gaussian_blur,0.75,6.905381568786419,0.0027320452865038066,0.8500000000000001,1.7788702490441537,1.7781812168614832,0.19422706423336208
1,A,gaussian_blur,1.0,5.595451415188721,0.0029525562065949237,0.75,1.746035085417254,1.7452391175860875,0.2061524344258955
1,A,gaussian_blur,1.25,6.173994294183294,0.0031719531728412256,0.8500000000000001,1.7064986453899769,1.706239839130863,0.22784365393852
1,A,gaussian_blur,1.5,8.59971517624697,0.003391818020345497,0.9,1.660406577483007,1.6607949720301498,0.25020899785335077
1,B,gaussian_blur,0.0,23.75525742417959,0.0021295329092496057,1.0,1.8446185252747158,1.846747208890892,0.17514556787657892
1,B,gaussian_blur,0.25,15.96591532897676,0.0023349421749184903,0.9500000000000001,1.8260889342804782,1.8267129069847252,0.18688244139314947
1,B,gaussian_blur,0.5,10.611823234816374,0.002544418829026633,0.9,1.8022920539549494,1.8020085593489783,0.19281576781142393
1,B,gaussian_blur,0.75,7.543759348577112,0.0027644547452370023,0.75,1.7726394711952453,1.7719189150752326,0.19621560295940166
1,B,gaussian_blur,1.0,6.656751856148154,0.002995822522127731,0.8,1.7363414462839455,1.7355750712103466,0.21264466806584
1,B,gaussian_blur,1.25,7.872268403384005,0.0032262224138714327,0.9,1.692710241295476,1.6925653414124051,0.23580477710573933
1,B,gaussian_blur,1.5,11.128297399047621,0.0034546683695324113,0.9,1.6420346650786042,1.642487309997592,0.2632463497868169
2,A,brightness_dark,0.0,282.5375744091125,0.0008530754822044257,1.0,1.8520991299631788,1.8504824927505532,0.14881899531711498
2,A,brightness_dark,0.25,207.80846106274686,0.0013526029245661368,0.9,1.8272263702855576,1.8214574755592796,0.13548133734350495
2,A,brightness_dark,0.5,163.56720098092654,0.0017947214821165203,1.0,1.6940939437718203,1.6851549321433301,0.18013348389877715
2,A,brightness_dark,0.75,135.85770081799836,0.0022244627463173477,0.9500000000000001,1.5143615122733853,1.5054644708490308,0.21072312098150567
2,A,brightness_dark,1.0,126.93326808850024,0.002679746768595054,0.9500000000000001,1.3474688236948484,1.3413642516103825,0.25428212178823334
