client,bank,true_context,candidate,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original,js_to_zero_original,moment_J_from_T010
1,A,brightness_dark,gaussian_noise,0.0005982393968154645,1.0,1.7718037326544895,1.782535882528357,0.22484622259447784,0.0032946012676386125,349.9892001884158
1,A,brightness_dark,gaussian_blur,0.0011837358618312236,0.9,1.784988911412789,1.8008812062494273,0.18217670280544368,0.017656439299639476,266.12684206187726
1,B,brightness_dark,clean,0.0007166979859860369,0.9500000000000001,1.7508189157750005,1.7630851902765672,0.2014226344326617,0.0,297.87363884214227
1,B,brightness_dark,brightness_dark,0.004162135036713086,0.8,1.6965923393624351,1.7178730145765364,0.23645819183012753,0.09668439197369444,134.85975880197918
1,B,brightness_dark,contrast_low,0.0019545505474255344,0.9500000000000001,1.3575300488384445,1.3658203476883841,0.42040852559932845,0.24559656137942287,278.24280490469334
1,B,brightness_dark,gaussian_noise,0.0005963450281199141,1.0,1.7888256361642982,1.7992555172533529,0.21060668793002138,0.0022097676509716885,350.84048555765986
1,B,brightness_dark,gaussian_blur,0.0012248894740231353,0.9500000000000001,1.7841011236006616,1.7999904115039413,0.18218489024768614,0.019283191950936834,264.3773834048902
1,A,contrast_low,clean,0.0003804901622054503,1.0,1.7754483123113218,1.7796379840263061,0.15191847325155983,0.0,112.89892865744173
1,A,contrast_low,brightness_dark,0.004376151405200997,0.8500000000000001,1.5163594224206438,1.5195058367387617,0.20627673392948692,0.08510810459182216,1183.6377808036973
1,A,contrast_low,contrast_low,0.0013391230839297245,1.0,1.7008359422662431,1.7102064577531682,0.20201557755018326,0.07063448525521505,12.333580264092099
1,A,contrast_low,gaussian_noise,0.00029447194173818963,0.9,1.8239329710095877,1.8286485138518043,0.10768759546843341,0.004747996817081873,186.8505139287829
1,A,contrast_low,gaussian_blur,0.0005699614122681044,0.9500000000000001,1.749860862631401,1.7536840767085693,0.16908427994062292,0.00790108077266361,61.438754365266156
1,B,contrast_low,clean,0.0003804901622054503,1.0,1.7754483123113218,1.7796379840263061,0.15191847325155983,0.0,113.73745836998219
1,B,contrast_low,brightness_dark,0.004211057784683469,0.9,1.5105176314064392,1.5120039779596448,0.21015079197025727,0.08607731612187465,759.3339878716406
1,B,contrast_low,contrast_low,0.0013485776795190774,1.0,1.6762796610778894,1.6855664254156886,0.2064571342512058,0.07325726371348522,14.970692766754052
1,B,contrast_low,gaussian_noise,0.0003012808002178141,0.9500000000000001,1.8359095364491127,1.8408905012682628,0.108417484434746,0.003368204025807174,186.1993274138792
1,B,contrast_low,gaussian_blur,0.0005848460306198576,0.9500000000000001,1.7451113471824522,1.7488892744908888,0.1701522738424242,0.008516250708127351,59.82232671600621
1,A,gaussian_noise,clean,0.0036742143897453075,0.9,1.6061919096665598,1.619380418365687,0.23302757844909958,0.0,29.0841339521362
1,A,gaussian_noise,brightness_dark,0.03026280509271629,0.8500000000000001,0.9224254898950559,0.9674396993371632,0.4949114294363359,0.16719186981988973,3915.1389030150544
1,A,gaussian_noise,contrast_low,0.003075359362545787,1.0,0.2904538164751226,0.2917587001941764,0.8687780297725564,0.2855027531923145,472.70949782791547
1,A,gaussian_noise,gaussian_noise,0.0033601932219936093,0.8500000000000001,1.732199304635287,1.7401831625528552,0.2146114115608837,0.008262615856631203,2.966252718794071
1,A,gaussian_noise,gaussian_blur,0.004012944650950278,1.0,1.102977992056294,1.1323667351398403,0.533306542542287,0.07413304606331919,114.26923766805598
1,B,gaussian_noise,clean,0.0036742143897453075,0.9,1.6061919096665598,1.619380418365687,0.23302757844909958,0.0,31.254409019781086
1,B,gaussian_noise,brightness_dark,0.029307563295005248,0.9,0.9180058614477201,0.956824219817535,0.5091429023502141,0.1706914207364271,2607.469167991218
1,B,gaussian_noise,contrast_low,0.0026604356933340075,0.9500000000000001,0.23928889978908652,0.2298517189724052,0.8720557713499869,0.3103913649731793,540.8077233958197
1,B,gaussian_noise,gaussian_noise,0.0033361794112782036,0.8500000000000001,1.7378864070442817,1.7465872876776551,0.21378435530541068,0.008024025810680324,4.1792666153021845
1,B,gaussian_noise,gaussian_blur,0.0038995583644094584,1.0,1.0472763906024316,1.0792004226979015,0.5627203480041638,0.08652970246561026,129.3127536365539
1,A,gaussian_blur,clean,0.0021295329092496057,1.0,1.8446185252747158,1.846747208890892,0.17514556787657892,0.0,22.843516736762396
1,A,gaussian_blur,brightness_dark,0.018584880549173934,0.8,1.1109386273995683,1.0897123766289754,0.4058141980917682,0.16092596245424395,2663.788810099999
1,A,gaussian_blur,contrast_low,0.006470836866790279,0.8,1.1709437106003882,1.186748930272832,0.4531209148698559,0.19469264646293316,49.8922242831674
1,A,gaussian_blur,gaussian_noise,0.001928132674766353,0.9500000000000001,1.8960091948429132,1.8983666221615956,0.13673587245520755,0.004533088005058491,64.51633119721401
1,A,gaussian_blur,gaussian_blur,0.0029525562065949237,0.75,1.746035085417254,1.7452391175860875,0.2061524344258955,0.020167888566729186,5.595451415188721
1,B,gaussian_blur,clean,0.0021295329092496057,1.0,1.8446185252747158,1.846747208890892,0.17514556787657892,0.0,23.75525742417959
1,B,gaussian_blur,brightness_dark,0.01799955691713778,0.8,1.1042104990127597,1.0781609481851704,0.40176480490416105,0.16159375833777911,2025.187301326421
1,B,gaussian_blur,contrast_low,0.005507568134879132,0.9,1.083132817873797,1.108495438133098,0.4981071822637878,0.21878612814926243,53.91959308660694
1,B,gaussian_blur,gaussian_noise,0.0019154636826171148,0.9500000000000001,1.904619745303484,1.9064975981495316,0.14208448724644562,0.0033988994264195316,64.75724019864782
1,B,gaussian_blur,gaussian_blur,0.002995822522127731,0.8,1.7363414462839455,1.7355750712103466,0.21264466806584,0.022330843816812586,6.656751856148154
2,A,clean,clean,0.004775439080726234,0.8500000000000001,1.3421337421313824,1.342970010626054,0.28520833216106933,0.0,5.399525622518668
2,A,clean,brightness_dark,0.04531653031263751,0.7000000000000001,0.7749292779444595,0.7919648131928779,0.5338190956879274,0.11852156024312986,6036.990015238353
2,A,clean,contrast_low,0.004341355231584563,1.0,0.3591425333761744,0.3471134410442888,0.8042934388824521,0.20086652995888712,278.61618014410084
2,A,clean,gaussian_noise,0.0045591057191688746,0.8500000000000001,1.4803972935766225,1.4792230322083117,0.260912212894119,0.0074307348082812506,13.215935394092806
2,A,clean,gaussian_blur,0.00504158951159697,0.8500000000000001,0.9606886444260248,0.9651363134613856,0.439142535579377,0.04630717335938751,44.229376904210376
2,B,clean,clean,0.004775439080726234,0.8500000000000001,1.3421337421313824,1.342970010626054,0.28520833216106933,0.0,7.850899381462819
2,B,clean,brightness_dark,0.04520743381015605,0.75,0.7856925205738171,0.8070430930451931,0.5248218494878997,0.11868248391591991,4057.229391388606
2,B,clean,contrast_low,0.003081509088687516,1.0,0.2862427156889224,0.2787855954422225,0.8599030129271727,0.22428213640656472,323.4603762066867
2,B,clean,gaussian_noise,0.004495846851515369,0.8,1.4821509013029404,1.481130763266493,0.2577324641003842,0.006557357140454154,14.31114005783945
2,B,clean,gaussian_blur,0.00493740997419972,0.8500000000000001,0.9318344233462375,0.9367306453189134,0.4573027463616736,0.05240401171019098,54.54541394220169
2,A,brightness_dark,clean,0.0008530754822044257,1.0,1.8520991299631788,1.8504824927505532,0.14881899531711498,0.0,282.5375744091125
2,A,brightness_dark,brightness_dark,0.002679746768595054,0.9500000000000001,1.3474688236948484,1.3413642516103825,0.25428212178823334,0.18550195733825847,126.93326808850024
2,A,brightness_dark,contrast_low,0.0012439420386841156,0.9,0.9103610157520827,0.9040604082312426,0.6016851347919974,0.294020783461918,271.5007479459552
2,A,brightness_dark,gaussian_noise,0.0007337948943924326,0.9500000000000001,1.8779319416485754,1.8783277878695082,0.1658242211222583,0.004495172902759387,336.0906682577077
