client,bank,target,estimator,quartile,L1,JS,top_class_agreement,spearman
1,B,contrast_low,raw_soft_11,2,1.577393433798666,0.47365829725819286,0,0.0518999296107682
1,B,contrast_low,raw_hard_11,2,1.7000000000000002,0.5736382622373628,0,0.004872544551705719
1,B,contrast_low,T015_zero_soft,2,1.8559590472397522,0.5657297744460472,0,-0.4151994368861456
1,B,contrast_low,T015_zero_hard,2,2.0,0.6931471805599452,0,-0.3192754284070505
1,B,gaussian_noise,BBSE-H-01,2,0.4775440937448008,0.1359614873093058,1,0.5000000000000001
1,B,gaussian_noise,BBSE-H-11,2,0.4775440937448008,0.1359614873093058,1,0.5000000000000001
1,B,gaussian_noise,BBSE-S-01,2,0.6027557710891827,0.16014086705898856,1,0.5000000000000001
1,B,gaussian_noise,BBSE-S-11,2,0.6027557710891827,0.16014086705898856,1,0.5000000000000001
1,B,gaussian_noise,raw_soft_01,2,1.4894101830946476,0.4084798661348621,0,0.39789946034922286
1,B,gaussian_noise,raw_hard_01,2,1.5,0.41380277738519267,0,0.30092592592592593
1,B,gaussian_noise,raw_soft_11,2,1.4894101830946476,0.4084798661348621,0,0.39789946034922286
1,B,gaussian_noise,raw_hard_11,2,1.5,0.41380277738519267,0,0.30092592592592593
1,B,gaussian_noise,T015_zero_soft,2,1.5071663302331708,0.4006262057258021,0,0.39789946034922286
1,B,gaussian_noise,T015_zero_hard,2,1.5,0.37217472567429855,0,0.47685185185185186
1,B,gaussian_blur,BBSE-H-01,2,0.30000000000000004,0.05582610893065673,1,0.5000000000000001
1,B,gaussian_blur,BBSE-H-11,2,0.30000000000000004,0.05582610893065673,1,0.5000000000000001
1,B,gaussian_blur,BBSE-S-01,2,0.6952335790141765,0.17897811489690152,1,0.5000000000000001
1,B,gaussian_blur,BBSE-S-11,2,0.6952335790141765,0.17897811489690152,1,0.5000000000000001
1,B,gaussian_blur,raw_soft_01,2,1.4591656901073036,0.39349061402754626,0,0.39789946034922286
1,B,gaussian_blur,raw_hard_01,2,1.2999999999999998,0.3052053604594327,0,0.5900151959494474
1,B,gaussian_blur,raw_soft_11,2,1.4591656901073036,0.39349061402754626,0,0.39789946034922286
