client,bank,target,estimator,quartile,context_correct,L1,JS,top_class_agreement,top_class_in_true_argmax,spearman
2,B,contrast_low,pi_oracle_state_soft,2,True,1.806868204203548,0.5725278747739782,0,0,-0.42699324622672
2,B,contrast_low,pi_source_state_soft,2,True,1.806868204203548,0.5725278747739782,0,0,-0.42699324622672
2,A,gaussian_noise,pi_zero_soft,2,True,1.83596353832796,0.5794641766722357,0,0,-0.3146266024828463
2,A,gaussian_noise,pi_zero_hard,2,True,2.0,0.6931471805599452,0,0,-0.5083285677753488
2,A,gaussian_noise,pi_oracle_state_soft,2,True,1.7808809735638687,0.5491372233346874,0,0,-0.3146266024828463
2,A,gaussian_noise,pi_source_state_soft,2,True,1.7808809735638687,0.5491372233346874,0,0,-0.3146266024828463
2,B,gaussian_noise,pi_zero_soft,2,True,1.83596353832796,0.5794641766722357,0,0,-0.3146266024828463
2,B,gaussian_noise,pi_zero_hard,2,True,2.0,0.6931471805599452,0,0,-0.5083285677753488
2,B,gaussian_noise,pi_oracle_state_soft,2,True,1.7811340851191921,0.5494548092539826,0,0,-0.3146266024828463
2,B,gaussian_noise,pi_source_state_soft,2,True,1.7811340851191921,0.5494548092539826,0,0,-0.3146266024828463
2,A,gaussian_blur,pi_zero_soft,2,True,1.7369415927586749,0.5259965443114569,0,0,-0.3370999312316211
2,A,gaussian_blur,pi_zero_hard,2,True,2.0,0.6931471805599452,0,0,-0.5083285677753488
2,A,gaussian_blur,pi_oracle_state_soft,2,True,1.7826780560264024,0.549700190498227,0,0,-0.3146266024828463
2,A,gaussian_blur,pi_source_state_soft,2,True,1.7826780560264024,0.549700190498227,0,0,-0.3146266024828463
2,B,gaussian_blur,pi_zero_soft,2,True,1.7369415927586749,0.5259965443114569,0,0,-0.3370999312316211
2,B,gaussian_blur,pi_zero_hard,2,True,2.0,0.6931471805599452,0,0,-0.5083285677753488
2,B,gaussian_blur,pi_oracle_state_soft,2,True,1.785212771472676,0.5514885867188559,0,0,-0.3146266024828463
2,B,gaussian_blur,pi_source_state_soft,2,True,1.785212771472676,0.5514885867188559,0,0,-0.3146266024828463
3,A,clean,pi_zero_soft,1,True,1.5818674697688844,0.41477231877952736,0,0,0.40618119722996154
3,A,clean,pi_zero_hard,1,True,1.5,0.38039566584857787,0,0,0.43479099562495904
3,A,clean,pi_oracle_state_soft,1,True,1.5818674697688844,0.41477231877952736,0,0,0.40618119722996154
3,A,clean,pi_source_state_soft,1,True,1.5818674697688844,0.41477231877952736,0,0,0.40618119722996154
3,B,clean,pi_zero_soft,1,True,1.5818674697688844,0.41477231877952736,0,0,0.40618119722996154
3,B,clean,pi_zero_hard,1,True,1.5,0.38039566584857787,0,0,0.43479099562495904
3,B,clean,pi_oracle_state_soft,1,True,1.5818674697688844,0.41477231877952736,0,0,0.40618119722996154
3,B,clean,pi_source_state_soft,1,True,1.5818674697688844,0.41477231877952736,0,0,0.40618119722996154
3,A,brightness_dark,pi_zero_soft,1,True,1.8354719276383777,0.5476274643591581,0,0,-0.058025885318565944
3,A,brightness_dark,pi_zero_hard,1,True,2.0000000000000004,0.6931471805599453,0,0,-0.2614881801842454
3,A,brightness_dark,pi_oracle_state_soft,1,True,1.5732714076835346,0.41101902378571387,0,0,0.40618119722996154
3,A,brightness_dark,pi_source_state_soft,1,True,1.5732714076835346,0.41101902378571387,0,0,0.40618119722996154
3,B,brightness_dark,pi_zero_soft,1,True,1.8354719276383777,0.5476274643591581,0,0,-0.058025885318565944
3,B,brightness_dark,pi_zero_hard,1,True,2.0000000000000004,0.6931471805599453,0,0,-0.2614881801842454
3,B,brightness_dark,pi_oracle_state_soft,1,True,1.5674589706417454,0.40850141309552634,0,0,0.40618119722996154
3,B,brightness_dark,pi_source_state_soft,1,True,1.5674589706417454,0.40850141309552634,0,0,0.40618119722996154
3,A,contrast_low,pi_zero_soft,1,True,1.6371789251298825,0.4398380122903487,0,0,0.2901294265928297
3,A,contrast_low,pi_zero_hard,1,True,1.8000000000000003,0.5255973270178644,0,0,0.19611613513818402
3,A,contrast_low,pi_oracle_state_soft,1,True,1.62360265560655,0.43353153327152194,0,0,0.2901294265928297
