representation,comparison,bank,context,salt,new_mean,baseline_mean,new_mean_exact,baseline_mean_exact,new_p90,baseline_p90,mean_delta_pp,relative_mean_reduction,clients_better,clients_equal,clients_worse
L,vs_P,A,clean,T013-S0,0.020322749085877674,0.01410265346913888,168211610572145918253856518397518924646463505915475495824336697249212296050191342582469023040136307627680540071462788498188130385879669026299/8277010647591794023560717454626620695685770587503057254572461509869374477074691719455854476695803629356062458251128030504638921509193392000000,875592089616180909180391799613213452345866170565029487294519514474988511825103632022001134600088744624546549088560732148586673683801100403/62087045642315235377223819373606387455380907159622506133135234228295886849398238249158983674650935314640956651559355100299554480985841000000,0.09311926271622246,0.051541079253143975,0.6220095616738796,-0.44105853060563077,17,60,23
L,vs_P,A,clean,T013-S1,0.01839073909224737,0.015283455208744315,55120916866824934363494246137962029171670414935842066300891863061228169302146527744913767964443267141563473098898467346868918644189211/2997210530275055995735314348617480689502151065092761367911210965527184486965111892792866307180089007586828927677610728063211568104000000,831744726262908300471537139283223755611156327372205558404242388285802788695251162225341789442511379014076414323022998536601501041/54421249311937774687282806540882600717444155439497563048237469173329753743684124889334226260916463599734375752338830393920032000000,0.08149700051950393,0.07082371232233402,0.31072838835030536,-0.20331030130707906,15,63,22
L,vs_P,A,clean,T013-S2,0.019590415624863147,0.015446250276702178,9381595869432008663917584104582067741116092355741898115815092487464807127385446015876222147918923535862430858249328329927242115423463479521221873346441/478887025629276092626529180623808405045544179074412779847075768174624937896004474880275581512366967106035831372125750820190003106171455443233911456000000,222538550182435873215971831348424959554670747201456568907798496077077487862578788904709686191860706061115289586425832289469184118027579220401/14407286311946807237775465024348257930801064003274877576825571124321613868345360691743783528324374904578592383779699069839112477314108252000000,0.08539704527655195,0.0613591171675478,0.4144165348160969,-0.26829588242602015,15,63,22
L,vs_P,A,clean,T013-S3,0.019604694366076866,0.01525980667712776,348598041061391098823277969448207635745931063504518880613511331761503617470188370701732932526728499080886996904938970124408678866788469/17781355554544649396959602714765318627670733612960137273487912261110554588490849147457032717558973119620422532371151923164742644488000000,110681761470537721567431536046023016482917620205724259412003168711759039436185182685573070289795531093696777699627914368428826323787/7253156203900908974557095560019376311563037418207677900866333534869881809141435120424360169309217733080465434000175945587122852000000,0.08156876510708069,0.05586534930736403,0.43448876889491084,-0.2847275709895765,17,63,20
L,vs_P,A,brightness_dark,T013-S0,0.019716057745739812,0.02273440083162813,25933677215443087062120791182588467342878744465863995727070984617147491840847805731014699831320566318966213987268220970339994970449/1315358148666751660720857113645148573216900880389343381570072408085203327953798097350056876850818590762875833755920042135955584000000,236636852624469859275930153804784561910418181724832258414932741922498361255222921754810816869034667031488984276112562650534232613797/10408756948424184971445463211348882526368977889334656896542294051981387321935493928691474411849195570210523025058293612567403136000000,0.07361081085104706,0.07428623006387206,-0.3018343085888318,0.13276545567408116,15,74,11
L,vs_P,A,brightness_dark,T013-S1,0.01969445603885915,0.022412535948232306,618580075773294247162726626415265068679313658074015677990613568100844622125450181704718184635289758578488427034969032198433/31408842902427628901552528857209754467903710744498558084374728502537254446141587824213965164517642562783961224752966832000000,119223064029154685143032569697057733982727266641168641521362172945450163578924741703347600989759784005258806885753715422516656083613/5319481218213412698600438791077276726633553468758189406163401916230887281163294782736085454576864485896761938721911821861722768000000,0.070404080511256,0.08131788068294155,-0.2718079909373152,0.12127498269947135,17,73,10
L,vs_P,A,brightness_dark,T013-S2,0.01926045211417672,0.023234295959268885,224241419854747201607358297897477464046284251831236756795950863484495194558850297017708914709029960291979063906505628221922117909907/11642583389290926078055575090702770961554821873275319732962136229739352809860197157301566914656090459587730056816384652497266584000000,41991736300677687095101139043645351784785007202504870820111886339892591660006688647691757768302451481103092092740176423490407695647499241263620389/1807316923839298645248078066256890867429080265319067212150539118296867495208419278258517251440157879782464413713469537679771723036514920714432000000,0.07288762000317167,0.07958095840426654,-0.39738438450921626,0.17103353818245878,16,74,10
L,vs_P,A,brightness_dark,T013-S3,0.01968088153949682,0.021643825196068216,504511898213008229879682044920318060473657154507675815685396164269798255434189081074282760109174710191970988040835058429/25634618916867229055823770422297542729017883725867188638671085987411110527564908946678635736142551639639984657815048000000,131837785784873785477846438756031365684484920338615826333986037676296651574585617869180113023552301235138389691452012783/6091242402420771087853568957951831602849901077550078187438436912420042101038350822849130394057051805059744223495593600000,0.07678728031519759,0.0770817031741112,-0.19629436565713967,0.09069301007513136,15,74,11
L,vs_P,A,contrast_low,T013-S0,0.05930723901728122,0.025156459413006402,5245690336233871733645195826151944632062001514957997907727870658347656616857577738042916499318894621819618469726365261834359666215266840456881284801917/88449410614197666894802723276395247394824394695638217084965212209237666449216004103790933271481691285534190653301629953437365745759108970586803424000000,1236011898195277350072122246838412448678714783816711469773233536665179089483513458106048781882536939662280958531286684097383914508529913/49132983219261530356063173800289765263908005458014592501017804840868128200740785541653730424087902287620716878462691791689711581472000000,0.24471817951747465,0.08376173645030946,3.415077960427482,-1.357535217639497,11,59,30
L,vs_P,A,contrast_low,T013-S1,0.05765025879458825,0.02506281554541304,224229215774803284922117875878691475236943009493666395853431041772429926258778830437619705155572214270316209821119394903218419611245811378521458960763002539/3889474574151471621870147158057302931168337433228976535314028468713478335686318111159965470584370310873612375330000033407482555697384379840244005456672000000,614160422377319456473870324373446217526320222007356568125701220822505878925007779459036397880263895726888647501424936361791375899753/24504845485714879979006044610906754070189635392233030212037503758654470019780544992753060057568811992115312392054886249819068775800000,0.25096424413639695,0.08389353546224376,3.2587443249175214,-1.300230741838553,11,62,27
L,vs_P,A,contrast_low,T013-S2,0.05862192520854178,0.0259783509919807,442910249156100216167810916351899042122390200081638776545501157308768265512651238546992597514078754528850240351849479812189171910323536838856743018926643063609422804013/7555368534562626537011624738375465913214095702799170334402789184211368894991838468743743384660993362517967840818016179181500018610893067127650127933263253882816656000000,3716406078038160826330942519527662995775865312232313441628376997181294474961345231107897731106296888989282632103819689331094145783045927610606204253/143057812991493737148803354161097419173914339312977755060942405662249322920347936395111090366883764394822226317272998434397598740464742707217696000000,0.2515357528731706,0.08521300539673568,3.264357421656108,-1.2565683721279262,13,57,30
L,vs_P,A,contrast_low,T013-S3,0.057879414970843805,0.025299277978226165,1279547041104867200848577534843642504701747684119702733132345152220701403649577716194401501851057348493613583507478155435580751545371350744022202427921/22107117733470987839918896920363287971932677507406527352101766104035125640941034015510070998233916499244684232779399387823032030912250096695092304000000,415491647917048621093564117490994756536505465442023726008873785447135683127079951690654744923227914175050654620657159/16423063467449215922150606724819258648889531865769326523902047051020347794928890885030113095082206471994416127171750000,0.24356589635873938,0.08247223418908163,3.2580136992617637,-1.287789201757368,11,62,27
L,vs_P,A,gaussian_noise,T013-S0,0.02762117935666098,0.013178013494602934,3306072384583501428188958307156580457967178592606868522930732554421036051749896270735793018291063182810785017294157216823711408207525659897487/119693382454584651630554367878840492915100209312183451917779785622297146608157502360523131209736785490764411349008839662917765578137821331200000,582086018314130191904015878111134275270813422676207301372249851714786447745868461271069223192648060653331307992372023225331073505013/44170998804373968358789430728232204965387224601202022566391138011906250843451507919287806635798337125220031638356109027978009144000000,0.09475496763878369,0.0572659441381927,1.444316586205805,-1.0960047861518172,16,55,29
L,vs_P,A,gaussian_noise,T013-S1,0.025979990240512042,0.01307797019783079,36014298919032784365962048581118192955586226308501353162237703213686331025123064324457188456796023318516261601160867262461455467936763998655567/1386232195841001052785927993006116710107346537658088780252656814479034609172120201819451988055644614401759508919229044566620597359566486256000000,211270916286194182246271169781237768237993457589447210248702269382662299091593809291967548474200579869469520375152493261/16154717673331078121917979499768306764531548759758267586144605963094644987980923374368106195560262644725220188171056000000,0.09424074311778655,0.047443781312606514,1.2902020042681253,-0.9865460654453303,17,56,27
L,vs_P,A,gaussian_noise,T013-S2,0.027300251613214737,0.013230630373728881,12137951118503033307037579132159136427374102493718761625057484246316682132160574930924679232957063848498499162173548497509780572657858471000001819619/444609496295910897603189766345950301304716124411037556111635204822344238707049907870614024243998041275191325066403712347068285196774481322470304000000,25580201639418892399586322131016615988221047980548328203192937757380999221560168540979605781105657386722442334927791536605586342273/1933407624342047402868372899995489630429135662086390474486334388405573906201193117510135926095443080200700750639113855008381358000000,0.0939324432866377,0.05196682196489976,1.4069621239485854,-1.0634127658363806,16,57,27
L,vs_P,A,gaussian_noise,T013-S3,0.02829391867634277,0.012981213800667652,1019744511156684097806282115028817956452373222961369608916675716288993198226661001894285056702336767844233745083687078359686191229/36041119748086258105615177589719403131457188813335238908549572705679387217811749898409223937910981026989746946592131162147248000000,130495080671841069650311322888715623330316679003503819319664461921238805756733771227542502403208834490462618787784152997741479/10052610077582222953300610359944097349130343489090105180645136485925076787650900268117016536399971500874227922179913712242000000,0.09701980925156671,0.05266294608698942,1.531270487567512,-1.1796050131219282,15,57,28
L,vs_P,A,gaussian_blur,T013-S0,0.039885648088083495,0.018999883230678905,310346503681924416729608031990818765731200854557524502790759445796002164649407426252241281588553363019836513263203095448579588408357876411478508754674815173/7780906630789976674967655419355064879829372064522026383152129651016068320392148161932684402246676822580777323433292329929745976060831603213800523309156000000,3264667254345118345033818092465021770943953633621381744518304500580088048999346621690031676844122765141646636582318509501368525142077169101497616029327330702130377368453/171825648332074761463123994471040926129028839945987587595807905545949421212793459061464521106538861361895091609868596479137400818152127998011562861292007899376400652800000,0.11951485262677791,0.06629783801485245,2.0885764857404587,-1.0992575377347882,22,49,29
L,vs_P,A,gaussian_blur,T013-S1,0.03869741938503574,0.018358503483926286,2662449007060379578807657365395902862795684067233253698129803245174691666599258458926304740696534368582409688877472145711527093280545126246978369579011820729689077/68801719840004265484721813814284983130025047218183815060307292791647159066070629963334531649896954027385870452746383847422854812398369246654414411648366740368000000,46619080676289621956954309273141213894843199709570311759426182171457985937583484247692560871584986197580064054064099531965102030361602739993022620889/2539372597396447199259830261101952019111511847019465421387656480302805116840370713886699258146225775365379221338049626894630464941155170292584864000000,0.11539477233193564,0.06496259982923903,2.033891590110946,-1.1078743928619843,21,48,31
L,vs_P,A,gaussian_blur,T013-S2,0.039262958276589585,0.01861224510247813,1876411591481461511234452395578661632871566801191990783511354105761885398981057763482103850962463436136113730027191882069218395028885133135744713952409347799478085838721/47790886724912578805020310005965071135701923782476515194097260762723443953805370787195189883071472976594303057330266335600154415817555100775517879271944392762449632000000,157103493897936292425751050156299601115131214159182823089085871929448245452596224419808595538047641109103006186344101698368799702011260394851575689790838776364205987476337/8440867452203211930112212517175444243165822002614341685437945926061131379265663708823324847808003470312483847543270822528251642099236097782804312768333371646704400291200000,0.11217518158612709,0.06071953805974376,2.065071317411145,-1.109522954399623,20,50,30
L,vs_P,A,gaussian_blur,T013-S3,0.039785518986127234,0.017871097174483982,11988265774913678833754570325019447909525903476519907811847934862695039742236441011938846945120169430942674281349531016150083167629463723550152844697/301322342410409523467965795643509041376012781384162789337514536079652095660876705322096914495959498249884509556362370778988311031860107359931712000000,16170633976468247939652107312016810860105510779186650838844246424600055461362242517406092946563757352779006416169586465123219150588206667694578949/904848416333182793898564652560844002849722095521116544941521812068222502586883022236614457600845646917841412605415179549023256387419922620632000000,0.11560538395485498,0.05994217611026342,2.191442181164325,-1.2262493789655093,20,51,29
L,vs_P,B,clean,T013-S0,0.02195505220853812,0.013651751181850925,2561788201748107729994169838901147693434328864395867804972793185489244034248904205546631828278930736610038360120367320009717119693034776322140361/116683311768753230639095539547300265562527882288412819134778570469734292762369964797570910770096750129182294663377584124980741330001387388096000000,106838830196051913734646702132889014357494667638549620797049534791592729204381907020537066560353855249440923337478082804045419234624099207625798683128127/7826016514136799679499043074974441145189201510373262741764709507092012422572846671333252837842141422636814247462804474241416459865659094141981105728000000,0.09127256264839148,0.049492032503386046,0.8303301026687195,-0.6082224116218782,14,66,20
L,vs_P,B,clean,T013-S1,0.02292222502424762,0.013657847972183007,5683344606422149713050949413956834084294560223236226102910714293505085698718135133047840798442556622997287939040425980403983054533074288042989/247940354848195866030312494916930548367389704384951940169129254363920977978863525596777901665508507529782071457261894183884577980906722979200000,136964465591262369225795840026611344320316992546237448698194428731508254553458408102362189978803240318886854700444844952347372058061/10028261104547249249775740360179584548700993904052676131494482775606283208122889426173705056897763645203496763165725410348193064000000,0.09524054497508891,0.04867272452421841,0.9264377052064612,-0.6783189468013852,14,64,22
L,vs_P,B,clean,T013-S2,0.020766511913246646,0.01377544857879653,32222004021128328630372040359850591349012680484845025473623015553311810660743796573383381477423261121586319529282243604450211910012904935891704487857/1551632944219890638488097273158464091194405164029592713275370622174457841442438181665091489491898268631172915662478681129845258067304512360664056000000,8868679089179783541768582716020648238781796106592460208410299634558250874145715861837407294943636485269637974521674672030450151842020671/643803288034528818023673768429323247633234908006403193337458185125154371618968421456112953432945682837634362425265561008283893628912000000,0.08900106900363315,0.053608780315562585,0.6991063334450116,-0.5075016827554285,15,66,19
L,vs_P,B,clean,T013-S3,0.021253833201559248,0.014717120416458729,619085451892893315643958633214381057430526291706208788376351776041655095519777835715394118615709659844546217914463343897282156049697460377/29128178715897480578374587938464011339191430348457415757148985413766415877718090852748921227138855289525684647603745905303500851401654400000,74667911416412629299584068589830361766682237826236426552973511175562699053060870187582127260857620147125293174662254481017916907414481921/5073540835672486178432729564512457587188327648054930355283212763528181518602261867382115932942242694769637509964113730750098915100898400000,0.08804250788462246,0.05821327558274431,0.6536712785100519,-0.4441570497575231,17,64,19
L,vs_P,B,brightness_dark,T013-S0,0.015754250497421907,0.018254374356048993,147882009801823957612237101186411688116899787981357575441164762155355530946416345817490783782642982834636891480047447087469/9386800712990059606800037319357358589839422309664100442072073623455950791811479833512184741090194999855209317161658176000000,19640825503169443069548476823033997097751408398043999995254367997874452475719467455337596310891283522793135308607078220956188881/1075951720945233096076644946387107972541759136792914709173278277029293707043156287853160472591399169961807217806315238016064000000,0.050362573903078994,0.04843771885995619,-0.2500123858627084,0.1369602600375407,17,75,8
L,vs_P,B,brightness_dark,T013-S1,0.015343951884404697,0.0190245913159035,42468991739674296364782629502893796016763074545179988469892549371372761047389957733533959420947132797519291039/2767800111706487839223210098885806491417501048850154920579271540018980391348274687698778674180869987402324000000,9830685567372588902599501717618911569962483037230269157568701572310197977511218427940228947933965192857078229989137090216852146717933/516735702971694376228070673052756680073165489699918996521885097118745519976905177949808398639414805639154356376699861183409179372000000,0.05030638777053744,0.052109119990592104,-0.36806394314988056,0.19346746378840712,17,77,6
L,vs_P,B,brightness_dark,T013-S2,0.015322420657232667,0.018140619540135853,4441383112826922878804186754928087625819993437366931723063212983286354116325252150155596051348643790108917465773936731/289861713901611855567264597637074843857735178661408638362713528421637843520372589770471961640173436905574149457288480000,496873857947241279608495864997771745745622126771693703607912311589237291987981518674783234733747880354390617590193418476102293446287721341277/27390126166745031524512976092302990814387116757627435313696252787756306435832102317499513727452771493254044060864766134310615038001450176000000,0.04913094308573106,0.04913094308573106,-0.2818198882903187,0.1553529567536524,17,76,7
L,vs_P,B,brightness_dark,T013-S3,0.01575603424222117,0.018073268864106817,827619998412475941259498107020693276832211671632571265787279698787285400462041892771969649774686659130732464767/52527176933566003523828995581574405771760399532695749995076060929950005190128640261174127008233469139327204000000,12518362993504975710132478669257507418607605262663584394639224371999734848184600070080268639355123186815421283239/692645203677914397118485975790322551995210144228933311068364200398798391670676911199652068738384379292870209125000,0.052616514556461366,0.0523610031462748,-0.23172346218856482,0.12821336523619334,17,75,8
L,vs_P,B,contrast_low,T013-S0,0.05842968207228993,0.030747832962941944,103231053626157454511289186715683013807007148109061876578776082635915660736130586073070237374337898194552722565258040867435211801642251275336188169441/1766757065329205735938774955305346067400211562130924994422940472076110956850852045718523613582818518917337395796744492954296954590735729005063008000000,1326841448399619243498597875260613816685840460331102379984440285441174574149784771244137318093584277081321181498896792580352562733413629/43152356460332073341439415294088806333761452377521669675885579276393790707950953922867405116493888663295439524907413685712519985024000000,0.2333029915853642,0.1001416458095041,2.7681849109347985,-0.9002861809061744,15,61,24
L,vs_P,B,contrast_low,T013-S1,0.05915482689188389,0.029405457234345414,5786339285178698640694241938735367367594975108785655617589149901308323268110573239070150790554864592234843797193670572544948816282711782300914032106503593/97816857713982958656039992028751620194418512285984414240103825674199634439132154092405136575081091023076405324213022755589962403688994607268384360808000000,16411181342168112167525391908009285323361721626617434047586128302420129178354230633326723255626367695524073226096234166349772112046460879421/558099852397463857109850079167585096634553686972357760026163615531898209738528549404677894260657696220452658908855658700172792408626608000000,0.238831154497045,0.09655729472056884,2.9749369657538467,-1.011695530542248,11,62,27
L,vs_P,B,contrast_low,T013-S2,0.060851289373187845,0.03163709316235362,261258728709575226187880131371862734193136653347726087525653608239268562598940369604008486568668099106274751133319346133594134893087099382671176568745051958819027/4293396761198135844634346632890446239895174538891369299330965410859639993677905780749287394604854080253444146949081678727235737422881709090172649078247789176000000,1335819822485299196692564642708516274233007356327248338765171192008963643769115535520546523115418637022563502359638783818815442131689955716168777517/42223216135256397523331274149647673220476709693266791328260836153569301081164841919503928525818924526021795722630013534309364383625040529740576000000,0.2371154564358848,0.09653577408450131,2.9214196210834222,-0.9234159428274369,17,54,29
L,vs_P,B,contrast_low,T013-S3,0.05822117573188678,0.030968087569511766,30765488360052291180339932224695916377438638186754215117467820636171183673910865221996018021897997885026041490143953811816283540671203904004571197172698681/528424374350147969957359027766544316493380593345533295570162471799775808310819889027193408335353267326517791525222927860411340962418056139683607901704000000,547856939268884975347182881156627697937170504038212921604081529741012525777317818251123834866797143292409722952234018524272039824531418517/17691016212710945889775103564528994328699097767178246303044787903202682286117127215341265090959464410461165641946926724581639201029712000000,0.23560636757442205,0.09991135138837492,2.7253088162375017,-0.8800378163876614,13,62,25
L,vs_P,B,gaussian_noise,T013-S0,0.029382340260438594,0.012506677980768816,2627670606407487992396858560351288969919804139974101539845989307624797465800766682687863498764625538995766732666509159551963422593822340985253967857147/89430269444720684434600741773931931124698241285232943707495897647134789914835989239776725778707120975620268299644412932121616570205553779186344128000000,91222456965086196515737409023286357400622818911734726023830343865800053102432062156503802222721724643622869039987991616246403945201543253/7293899875359110155788057342020992274219839332282833917789045547611163532656237070602056969634841380787565562346696139626999360861312000000,0.09595957734308463,0.04372400823869221,1.6875662279669779,-1.3493321172591979,13,59,28
L,vs_P,B,gaussian_noise,T013-S1,0.025691768683542934,0.012662662762279757,74792491360068203292990487459865837952491061761406320325945786518406955787458850281271692440580906374744185480920743254215797828169192042688233168193/2911146067105030788367139087954492119608701965526220875403629436952698283301356879823660463786703572334004649259329666726025322345292788925418848000000,24887853831762665732157206028949869346195974671221921197683371147130579376478527130003841274647528719841218764960370477/1965451840500719037545282246202673342383109072294404521856309338998191448730547496908784746142611719953128779759952000000,0.08987553961630057,0.04260654298649791,1.3029105921263178,-1.0289388705884992,13,60,27
L,vs_P,B,gaussian_noise,T013-S2,0.02893856441204608,0.011799907990129394,21404805546711862591445471135308726991787892261418739743597289062104885445332506239506070266626064199211656398332493675604026062687125380985423537/739663697270408296441791064574371881729545612602372060548133440459443714251207491680263973157529958325754007195197078396887459125919878309088000000,116515495304878975237917271938630733412708640536064154643535312846634443260978054836586682219940152817648045463774971816807531/9874271511468057903939786239784467075922404569742008400386255439501826709978311247256115118345774463188684006630834599888000000,0.09565289442492939,0.03836433680320934,1.7138656421916687,-1.4524398356540702,11,61,28
L,vs_P,B,gaussian_noise,T013-S3,0.02626412575499774,0.012649836833747598,26329056477467675142009166511896294904945402469882471867390172281567732320855173009382241939131451787842748983480510190153343/1002472220970750575423840814705943487926128024649344272725036736224948437597686906166740698245329696512955298843378182696400000,9271786274803225732651461362244272714590979092331150590600362921378956810516241007272280645094558395238655420756802799863/732956985663853618541473450305981257086280950648222129576096859642679289060305386984760025998535980997425655892130576000000,0.08749016534501441,0.04260507745643062,1.3614288921250142,-1.0762422551514301,12,61,27
L,vs_P,B,gaussian_blur,T013-S0,0.03918958565218575,0.017516103407535746,76850635200528115435554722890930846208146401488652020655352841670765888380803358451362484910730258640900885157324541282889430554761002342232511970035445468055117/1960996369866999933303282310176428347639454024633675153203000702002169702713666944582220885048669194274872308054764052650502659974321607274496928878991083904000000,5583219950337278503317967889522369015592901500213780797487053337018272965539113658566043344022016286324950117294152651417076861660710073050469632495599748273568191881/318747829950311673371448498952631316625053092000934743670948929830282127363474385287787861290638078141902678487489580607780032742237820856658877237764496633890624000000,0.12227981357059617,0.05840751809423723,2.1673482244650004,-1.237346100350474,20,48,32
L,vs_P,B,gaussian_blur,T013-S1,0.03933013682675268,0.01782892488406006,123878411406375969509551764970010406797053645152496744253653618088767461696552091878639820962595039118184442190597391889534256883844264086444223371965211712184009/3149707105064349789859637527314109361944041984590311591254173847165698257002925571507473061921293518623054033957657578912085639117901967072548789988731073152000000,2486432227280503348930548974868135818373559598604158829019295107591817802445023724810592256411908668042474501606424157694915907912836696914199457743/139460581243656284616886924867396923892800443235349439942100299904196909172891082338321015210403124230741711752628322018164910119894400482762804000000,0.12735251746186194,0.058663663022515904,2.1501211942692624,-1.2059735560339797,19,49,32
L,vs_P,B,gaussian_blur,T013-S2,0.03963292196392248,0.01774060960995557,757083422208865275055474020755368745387766248970071975147615740306461595321641581389542116618134069292467184887757709933536481575936136346674379859788256043983974290829/19102387224894296024646938498861144058668418951961911338796176331945440970249126658281005510824570438182429826039681754559116288538060404618813156834519553552992736000000,418259339587211539490756182206141129800450778843204435579069956527124232357869428470390052822063922765486174073542956127759237509178498958642098066630828724611266609/23576379210356742883505901446433683343493975234362653057753180253453863548837758876136618641080047509669495807899234777536485992694709847379517327931598645258366000000,0.12118259856332989,0.05846613551042816,2.1892312353966905,-1.2340225525103439,20,50,30
L,vs_P,B,gaussian_blur,T013-S3,0.03799394595584089,0.017569016159216168,3176396631366261932375258116844012341516333787277339962361107750331307618861667235520701506982176840661860522496051555250136915499026106817927/83602704363955331726644087334603964038735946342777618684282419344560141570005467295270859898310500120741495053314340931340264551850557845120000,16186734352818977271522170099252056023473441184085341666702578453454683104551757085240618689589727715792992310798789076484100258684207398087421/921322753996552695369519146347166044171318484204327121027071418659877848372146343002107288287740119439040937674037354369631829200628652432000000,0.12203050939919989,0.05939761216502052,2.042492979662472,-1.1625539877433846,19,51,30
H,vs_P,A,clean,T013-S0,0.023482315521263435,0.01410265346913888,141389705098584034671462856217938861688728994244242682993298605078115749697741149958636000172541240205391062426076236032809171837553931490753/6021114270888424892052671918477239156424506640188596929717219536249411902489928690269024478939161725924574173126370665417849569572503088000000,875592089616180909180391799613213452345866170565029487294519514474988511825103632022001134600088744624546549088560732148586673683801100403/62087045642315235377223819373606387455380907159622506133135234228295886849398238249158983674650935314640956651559355100299554480985841000000,0.09301419579049781,0.051541079253143975,0.9379662052124557,-0.6650990944824858,16,63,21
H,vs_P,A,clean,T013-S1,0.02360848916523191,0.015283455208744315,71775327295515969639031103323429195937985367564872204617040931627417840395356145236164117551865896652521714601529950973563861266495289315928009/3040233824077954567170865068612496517830374951202556120543906951804117394737081883552759952718660183147162350479691802694951188720754095244000000,831744726262908300471537139283223755611156327372205558404242388285802788695251162225341789442511379014076414323022998536601501041/54421249311937774687282806540882600717444155439497563048237469173329753743684124889334226260916463599734375752338830393920032000000,0.08794365180284276,0.07082371232233402,0.8325033956487596,-0.5447088922486907,14,64,22
H,vs_P,A,clean,T013-S2,0.025229413449634863,0.015446250276702178,135518684503089892442573402069794059741635412483061123461350824024055641968143133182183062452065532826516558119686540057745337035802712933397470496179963/5371456010010855446808137843012334444445500978697713448447760403801172542641511768956017281620200475823610355318740769375891764534397230068121259616000000,222538550182435873215971831348424959554670747201456568907798496077077487862578788904709686191860706061115289586425832289469184118027579220401/14407286311946807237775465024348257930801064003274877576825571124321613868345360691743783528324374904578592383779699069839112477314108252000000,0.09267423241359013,0.0613591171675478,0.9783163172932685,-0.633368163643495,16,64,20
H,vs_P,A,clean,T013-S3,0.024717092585366363,0.01525980667712776,30904140657294296065701676938229826170584585251698766010914501220171418931092825934983143482931975893584555956358463576868136386508229/1250314556639681164743379035911532861454542256734670729426738149990348555829833390010266585328044992753653325271404699264189215272000000,110681761470537721567431536046023016482917620205724259412003168711759039436185182685573070289795531093696777699627914368428826323787/7253156203900908974557095560019376311563037418207677900866333534869881809141435120424360169309217733080465434000175945587122852000000,0.09142389570591695,0.05586534930736403,0.9457285908238605,-0.6197513578211779,16,64,20
H,vs_P,A,brightness_dark,T013-S0,0.023730603836940593,0.02273440083162813,24199887575704649535899629786547064729986064426181333041536790844961435277543780349418681160653895635041912578888436322080501/1019775465554464360702767319620785894177574757303144252386852407668121997378561805307232129341782337494375153035277740672000000,236636852624469859275930153804784561910418181724832258414932741922498361255222921754810816869034667031488984276112562650534232613797/10408756948424184971445463211348882526368977889334656896542294051981387321935493928691474411849195570210523025058293612567403136000000,0.08021863361425355,0.07428623006387206,0.09962030053124618,-0.04381918893268315,12,74,14
H,vs_P,A,brightness_dark,T013-S1,0.023300358221407944,0.022412535948232306,364567848816826330228378972114212792039983804426518220414064361644398118524289401488601307318514859809700903004330126232953764237/15646448237086245360222790680034703872488539500871918744196454055809793063740957591263521129274414108693323845422518439471504000000,119223064029154685143032569697057733982727266641168641521362172945450163578924741703347600989759784005258806885753715422516656083613/5319481218213412698600438791077276726633553468758189406163401916230887281163294782736085454576864485896761938721911821861722768000000,0.08093810911582515,0.08131788068294155,0.08878222731756394,-0.03961275400634272,13,74,13
H,vs_P,A,brightness_dark,T013-S2,0.023340109452074806,0.023234295959268885,9647646442153561891845960787132294287561312498415153509833860108748826625264216753191781363198657524693477003210591456824303436006983117922629/413350522711278014822665652329512092764729384777398287795584831836679532166456545956248589385684344205995662899141177095282268889478009548000000,41991736300677687095101139043645351784785007202504870820111886339892591660006688647691757768302451481103092092740176423490407695647499241263620389/1807316923839298645248078066256890867429080265319067212150539118296867495208419278258517251440157879782464413713469537679771723036514920714432000000,0.07979433551450442,0.07958095840426654,0.010581349280592164,-0.004554194066883673,13,74,13
H,vs_P,A,brightness_dark,T013-S3,0.023723896689672924,0.021643825196068216,113154964277932382535746306357802699191882410223928620180142743878815528040290660586139776054189548378701634935807871554817455533/4769661820656512750674484882909770213915344883711426172708308638381344735321340984700472565643016674187423485576748275618281000000,131837785784873785477846438756031365684484920338615826333986037676296651574585617869180113023552301235138389691452012783/6091242402420771087853568957951831602849901077550078187438436912420042101038350822849130394057051805059744223495593600000,0.08123643611475752,0.0770817031741112,0.20800714936047082,-0.09610461527764375,12,74,14
H,vs_P,A,contrast_low,T013-S0,0.05173760143438168,0.025156459413006402,3842881375210483857512788853253370473590727938377431694620022278260825285848123921528325104937730860070701549754441500509975510164359972180587488312671/74276372863639121624378495763782096198927134433683400035873178056784576704474844108987979541894441188435133046034587835870845956508637162695065248000000,1236011898195277350072122246838412448678714783816711469773233536665179089483513458106048781882536939662280958531286684097383914508529913/49132983219261530356063173800289765263908005458014592501017804840868128200740785541653730424087902287620716878462691791689711581472000000,0.23793654010760273,0.08376173645030946,2.6581142021375275,-1.056632874482817,18,56,26
H,vs_P,A,contrast_low,T013-S1,0.05281478897906349,0.02506281554541304,5566985388695759793520520381541456879900948203368389021097296605410092465477668522065459069361741838992208180288123819339419434147922823905855069892607301101/105405805765930241967315556354911113568833834365283522140382622585601226965355063926779759955710686743203876003839028956198355980522491937305008524597341440000,614160422377319456473870324373446217526320222007356568125701220822505878925007779459036397880263895726888647501424936361791375899753/24504845485714879979006044610906754070189635392233030212037503758654470019780544992753060057568811992115312392054886249819068775800000,0.23367603886514082,0.08389353546224376,2.775197343365045,-1.1072967194513619,15,60,25
