client,bank,true_context,selected,second,best_score,second_score,score_margin,zero_improvement,true_rank,J_clean,J_brightness_dark,J_contrast_low,J_gaussian_noise,J_gaussian_blur
22,A,contrast_low,contrast_low,gaussian_blur,12.037252225263945,35.36997082461693,23.332718599352983,67.75670750231497,1,79.79395972757891,1577.5165275420543,12.037252225263945,146.59415068233466,35.36997082461693
22,B,contrast_low,contrast_low,gaussian_blur,9.120125834090295,34.38933660379065,25.269210769700358,71.61504097666574,1,80.73516681075604,947.5503492350981,9.120125834090295,145.62494748585746,34.38933660379065
22,A,gaussian_noise,gaussian_noise,clean,4.8282408821748835,26.18980095911525,21.361560076940364,21.361560076940364,1,26.18980095911525,4808.440400916449,448.7762092082701,4.8282408821748835,106.18301013958535
22,B,gaussian_noise,gaussian_noise,clean,4.819886115927456,27.97375864209517,23.153872526167714,23.153872526167714,1,27.97375864209517,3099.418189155369,502.42366728874504,4.819886115927456,119.97278448835817
22,A,gaussian_blur,gaussian_blur,clean,5.5333931179216975,18.96667753407812,13.433284416156422,13.433284416156422,1,18.96667753407812,3307.929545427158,62.58441747359951,59.60699500968464,5.5333931179216975
22,B,gaussian_blur,gaussian_blur,clean,5.789776078454007,19.178550077025463,13.388773998571455,13.388773998571455,1,19.178550077025463,2397.706423854416,61.34341018088175,58.3518461949558,5.789776078454007
23,A,clean,clean,gaussian_noise,7.018303223931301,16.762038644975384,9.743735421044082,0.0,1,7.018303223931301,6685.3883277578725,270.1014902240827,16.762038644975384,43.53403800925472
23,B,clean,clean,gaussian_noise,7.85816464141479,16.598307582678153,8.740142941263363,0.0,1,7.85816464141479,4753.485001539359,295.9445648169328,16.598307582678153,50.59023555331074
23,A,brightness_dark,brightness_dark,gaussian_blur,119.29031215047222,231.29679651903217,112.00648436855995,140.44178823889786,1,259.7321003893701,119.29031215047222,243.7218466466628,311.3962218404344,231.29679651903217
23,B,brightness_dark,brightness_dark,gaussian_blur,123.87697966943237,231.42465681379485,107.54767714436248,138.0293452212063,1,261.9063248906387,123.87697966943237,254.52510669796317,312.61998659985716,231.42465681379485
23,A,contrast_low,contrast_low,gaussian_blur,10.342545496651201,36.870767933253745,26.528222436602544,71.1807241194242,1,81.5232696160754,986.5824752146987,10.342545496651201,149.20690696237065,36.870767933253745
23,B,contrast_low,contrast_low,gaussian_blur,10.336131449434664,36.09803151213126,25.761900062696593,72.49792541919369,1,82.83405686862835,639.9954473987962,10.336131449434664,148.23375500654632,36.09803151213126
23,A,gaussian_noise,gaussian_noise,clean,5.2884284153395935,29.837778750130937,24.54935033479134,24.54935033479134,1,29.837778750130937,4713.7502353857835,487.5143208724106,5.2884284153395935,116.01696629517726
23,B,gaussian_noise,gaussian_noise,clean,6.595389528719997,32.63308644800849,26.037696919288493,26.037696919288493,1,32.63308644800849,3096.7528465307796,546.0076519808929,6.595389528719997,131.9769550338898
23,A,gaussian_blur,gaussian_blur,clean,6.7293526059784,16.17830796294351,9.44895535696511,9.44895535696511,1,16.17830796294351,3306.7873811185,82.92932001931703,53.31860018919939,6.7293526059784
23,B,gaussian_blur,gaussian_blur,clean,8.21577526359727,17.281159706999926,9.065384443402657,9.065384443402657,1,17.281159706999926,2491.6217598612743,81.20976715426318,53.3048140668425,8.21577526359727
24,A,clean,clean,gaussian_noise,4.244080416521305,13.323968800764476,9.079888384243171,0.0,1,4.244080416521305,5357.801309613294,272.638446928706,13.323968800764476,42.7320619885915
24,B,clean,clean,gaussian_noise,6.549514876931257,15.172534312224613,8.623019435293356,0.0,1,6.549514876931257,3700.9308327269523,316.18853356441366,15.172534312224613,52.82713162987572
24,A,brightness_dark,brightness_dark,gaussian_blur,127.86824281382302,256.45664280532094,128.5883999914979,156.01855187225885,1,283.8867946860819,127.86824281382302,263.68855300500667,336.24743953749885,256.45664280532094
24,B,brightness_dark,brightness_dark,gaussian_blur,133.51841810863925,256.1797143984101,122.66129628977086,151.98456336129692,1,285.5029814699362,133.51841810863925,273.2277996704783,337.36607635687955,256.1797143984101
24,A,contrast_low,contrast_low,gaussian_blur,10.103762283920727,46.501303947044384,36.39754166312366,86.04602555851497,1,96.1497878424357,1612.8157150367683,10.103762283920727,168.891667511075,46.501303947044384
24,B,contrast_low,contrast_low,gaussian_blur,13.371460494916585,45.64499124715603,32.273530752239445,84.08504240786537,1,97.45650290278196,1018.9563844934955,13.371460494916585,168.45666101552573,45.64499124715603
24,A,gaussian_noise,gaussian_noise,clean,3.934440055254223,27.690123073687825,23.7556830184336,23.7556830184336,1,27.690123073687825,4774.73964326645,517.6017751269403,3.934440055254223,120.63789033238746
24,B,gaussian_noise,gaussian_noise,clean,5.63848174361123,31.116647874431926,25.478166130820696,25.478166130820696,1,31.116647874431926,2998.616447436175,604.934999593087,5.63848174361123,140.14898605349458
24,A,gaussian_blur,gaussian_blur,clean,5.494997464435116,16.366837898785374,10.871840434350258,10.871840434350258,1,16.366837898785374,3580.855297754707,78.5555494921926,54.46153237067576,5.494997464435116
24,B,gaussian_blur,gaussian_blur,clean,8.003453746067152,17.997765581357086,9.994311835289935,9.994311835289935,1,17.997765581357086,2693.739378773327,89.32118861592068,54.90040013792097,8.003453746067152
25,A,clean,clean,gaussian_noise,1.8435257349219332,18.591261921583765,16.747736186661832,0.0,1,1.8435257349219332,4031.101397519412,186.83997881014537,18.591261921583765,23.841014740738594
25,B,clean,clean,gaussian_noise,3.266849619814207,19.50429308208779,16.237443462273585,0.0,1,3.266849619814207,2973.4126979119665,212.58698270053455,19.50429308208779,30.17991572512485
25,A,brightness_dark,brightness_dark,gaussian_blur,158.9330924489226,273.67367623934837,114.74058379042577,144.55425258857446,1,303.48734503749705,158.9330924489226,283.47882821165143,358.36556281209124,273.67367623934837
25,B,brightness_dark,brightness_dark,gaussian_blur,164.13263202632592,273.26142929437714,109.12879726805122,141.5803422428544,1,305.71297426918034,164.13263202632592,288.8087243383591,359.9531016240479,273.26142929437714
25,A,contrast_low,contrast_low,gaussian_blur,7.1285398923838805,31.14340248437883,24.014862591994948,67.8305336066473,1,74.95907349903118,1111.18447409502,7.1285398923838805,140.32145623438097,31.14340248437883
25,B,contrast_low,contrast_low,gaussian_blur,7.0367884865932515,30.487513640067615,23.450725153474362,69.07656626299006,1,76.11335474958331,753.9249237772107,7.0367884865932515,139.60550748468535,30.487513640067615
25,A,gaussian_noise,gaussian_noise,clean,3.0528969009508327,23.324153796467726,20.271256895516892,20.271256895516892,1,23.324153796467726,3599.5624172152716,436.3203614959321,3.0528969009508327,103.02818550864934
25,B,gaussian_noise,gaussian_noise,clean,3.847274185545224,25.862886495997703,22.01561231045248,22.01561231045248,1,25.862886495997703,2373.539578822333,500.58190338787034,3.847274185545224,118.34240359243813
25,A,gaussian_blur,gaussian_blur,clean,4.156404206749034,17.223552006481317,13.067147799732282,13.067147799732282,1,17.223552006481317,2460.7889570518723,59.75507155774011,56.39670679353946,4.156404206749034
25,B,gaussian_blur,gaussian_blur,clean,5.994971999290202,18.575192859552192,12.58022086026199,12.58022086026199,1,18.575192859552192,1929.3750436992966,64.18006770768714,56.61857462886894,5.994971999290202
26,A,clean,clean,gaussian_blur,20.437866183013874,22.325792493931598,1.8879263109177238,0.0,1,20.437866183013874,1584.0162273105018,99.39741214204145,46.42149462930963,22.325792493931598
26,B,clean,clean,gaussian_blur,18.648774174216495,21.428484320789927,2.779710146573432,0.0,1,18.648774174216495,1117.4375029986954,105.69144099265536,44.64223575788614,21.428484320789927
26,A,brightness_dark,brightness_dark,contrast_low,189.30303648396315,329.23128624460105,139.9282497606379,198.469624784464,1,387.77266126842716,189.30303648396315,329.23128624460105,453.0015354278226,344.7684757234655
26,B,brightness_dark,brightness_dark,contrast_low,189.68947233069514,323.1169521332844,133.4274798025893,197.80698663222267,1,387.4964589629178,189.68947233069514,323.1169521332844,452.2261722282443,340.6196099070341
26,A,contrast_low,contrast_low,gaussian_blur,32.75821021410229,86.17689886333893,53.41868864923664,105.76118151939681,1,138.5193917334991,601.1859828472911,32.75821021410229,211.3695949193357,86.17689886333893
26,B,contrast_low,contrast_low,gaussian_blur,31.561321813833715,82.60027710656132,51.03895529272761,105.82801031205953,1,137.38933212589325,406.4510077141556,31.561321813833715,208.4813697971199,82.60027710656132
26,A,gaussian_noise,gaussian_noise,clean,21.050042639446797,36.5979023324674,15.547859693020602,15.547859693020602,1,36.5979023324674,1888.4848668452157,323.54864215301495,21.050042639446797,92.91782935841567
26,B,gaussian_noise,gaussian_noise,clean,19.66768490675559,34.85125439133145,15.183569484575862,15.183569484575862,1,34.85125439133145,1315.2139718551778,360.4806572083364,19.66768490675559,98.45573519244957
26,A,gaussian_blur,contrast_low,gaussian_blur,23.901006659655625,24.255050319606156,0.35404365995053055,28.56201441821454,2,52.46302107787017,988.2451381507669,23.901006659655625,101.10407740258377,24.255050319606156
26,B,gaussian_blur,contrast_low,gaussian_blur,21.7160987509333,21.973287971716246,0.2571892207829478,30.07251886222015,2,51.78861761315345,760.1203690844255,21.7160987509333,100.05294889224729,21.973287971716246
27,A,clean,clean,gaussian_noise,9.57143132319844,15.695155314751023,6.123723991552584,0.0,1,9.57143132319844,5130.169784687054,316.0894265723374,15.695155314751023,54.647011548656025
27,B,clean,clean,gaussian_noise,13.512557795551988,17.822094154693282,4.309536359141294,0.0,1,13.512557795551988,3719.312132564476,373.64240339431467,17.822094154693282,67.98394935386177
27,A,brightness_dark,brightness_dark,gaussian_blur,132.63372503438043,261.30765229150427,128.67392725712384,154.34837849370004,1,286.9821035280805,132.63372503438043,285.84648753708177,339.14561318767494,261.30765229150427
27,B,brightness_dark,brightness_dark,gaussian_blur,140.52786409365518,262.2270963450735,121.69923225141832,148.86869932930074,1,289.3965634229559,140.52786409365518,300.60129826715524,340.8717582594087,262.2270963450735
27,A,contrast_low,contrast_low,gaussian_blur,15.257946210040956,46.88986404377386,31.631917833732906,79.45507689222234,1,94.71302310226329,1021.7972305535968,15.257946210040956,165.03405913294296,46.88986404377386
27,B,contrast_low,contrast_low,gaussian_blur,20.575900332384094,47.19441774215734,26.618517409773247,76.20755916649803,1,96.78345949888212,649.8522499130775,20.575900332384094,164.82093213521824,47.19441774215734
27,A,gaussian_noise,gaussian_noise,clean,8.987970458506403,35.775750132853126,26.787779674346723,26.787779674346723,1,35.775750132853126,4214.121085781953,550.797333692886,8.987970458506403,132.89432220567414
27,B,gaussian_noise,gaussian_noise,clean,11.605250277653525,41.49779864698988,29.892548369336353,29.892548369336353,1,41.49779864698988,2864.9181372451417,650.1165478512572,11.605250277653525,156.21576215980178
27,A,gaussian_blur,gaussian_blur,clean,10.363490846127903,19.17109502453092,8.807604178403018,8.807604178403018,1,19.17109502453092,2856.3977849430785,89.55830878321936,56.129658876044196,10.363490846127903
27,B,gaussian_blur,gaussian_blur,clean,14.87651090864341,21.90128574192225,7.0247748332788404,7.0247748332788404,1,21.90128574192225,2255.555171042694,103.30089671222424,57.42463976661219,14.87651090864341
28,A,clean,clean,gaussian_blur,10.806250847901062,12.072734351878744,1.2664835039776818,0.0,1,10.806250847901062,3086.736248010141,101.58903624310983,40.67533896753959,12.072734351878744
28,B,clean,clean,gaussian_blur,9.050137197403345,11.814575595541882,2.7644383981385374,0.0,1,9.050137197403345,2243.096313109668,111.89962830049524,38.759201756013546,11.814575595541882
28,A,brightness_dark,brightness_dark,contrast_low,147.95478472749747,286.7636688237917,138.80888409629424,196.365706667249,1,344.32049139474645,147.95478472749747,286.7636688237917,408.2277276796595,302.4881101549949
28,B,brightness_dark,brightness_dark,contrast_low,149.00365944324713,285.7472007977071,136.74354135445995,195.94826474165112,1,344.95192418489825,149.00365944324713,285.7472007977071,407.90201200717536,299.55925818167634
28,A,contrast_low,contrast_low,gaussian_blur,17.203415063736198,71.65805846114985,54.45464339741365,104.44379155662762,1,121.64720662036382,793.2645431343839,17.203415063736198,194.1121257038493,71.65805846114985
28,B,contrast_low,contrast_low,gaussian_blur,17.134854022102477,69.10118819604837,51.966334173945896,104.91421483082394,1,122.04906885292641,565.9170391781252,17.134854022102477,192.92471300640187,69.10118819604837
28,A,gaussian_noise,gaussian_noise,clean,11.50919051158092,23.58411573557754,12.07492522399662,12.07492522399662,1,23.58411573557754,2923.278200589904,336.9267345383024,11.50919051158092,82.31433063355087
28,B,gaussian_noise,gaussian_noise,clean,10.202138757121734,22.413643947888257,12.211505190766523,12.211505190766523,1,22.413643947888257,1962.3668031003344,381.2778313125077,10.202138757121734,89.91351072608043
28,A,gaussian_blur,gaussian_blur,contrast_low,12.480904861789751,19.264182238855263,6.783277377065511,28.08747152544389,1,40.56837638723364,1965.8602638130071,19.264182238855263,91.00037131825331,12.480904861789751
28,B,gaussian_blur,gaussian_blur,contrast_low,10.732150021514302,19.41369630712724,8.681546285612937,29.656850900443636,1,40.38900092195794,1499.2771395449536,19.41369630712724,89.51160219030186,10.732150021514302
29,A,clean,gaussian_noise,clean,15.339073236553702,20.93139403954106,5.592320802987359,5.592320802987359,2,20.93139403954106,7554.528712575291,448.70534301734153,15.339073236553702,91.24514434913257
29,B,clean,gaussian_noise,clean,16.88866573147237,25.28993786483133,8.401272133358962,8.401272133358962,2,25.28993786483133,5690.031439213277,529.6841608119134,16.88866573147237,109.53929467402685
29,A,brightness_dark,brightness_dark,gaussian_blur,137.50362118614248,241.95831935954266,104.45469817340017,127.75718798530909,1,265.26080917145157,137.50362118614248,275.27395100120054,311.4943579583933,241.95831935954266
29,B,brightness_dark,brightness_dark,gaussian_blur,147.29793867307905,243.84820824860938,96.55026957553034,120.44661173634682,1,267.74455040942587,147.29793867307905,294.1558709316038,313.68829390967284,243.84820824860938
29,A,contrast_low,contrast_low,gaussian_blur,14.007263807755475,29.7082533138741,15.700989506118624,57.17422357739642,1,71.1814873851519,1537.7216690068951,14.007263807755475,135.70579227624594,29.7082533138741
29,B,contrast_low,contrast_low,gaussian_blur,18.932475764900147,30.039403395936333,11.106927631036186,53.70367264032461,1,72.63614840522476,1023.5362489822751,18.932475764900147,135.50835883853435,30.039403395936333
29,A,gaussian_noise,gaussian_noise,clean,11.83945311657342,46.664734375211296,34.82528125863787,34.82528125863787,1,46.664734375211296,6450.386648532805,665.4408117150055,11.83945311657342,164.5225498628407
29,B,gaussian_noise,gaussian_noise,clean,15.01430029191797,54.16075223049276,39.14645193857479,39.14645193857479,1,54.16075223049276,4407.026057429854,782.4196161809585,15.01430029191797,193.4229540392413
29,A,gaussian_blur,clean,gaussian_blur,11.226703670092634,16.01040971628096,4.7837060461883265,0.0,2,11.226703670092634,4557.439111141386,144.6459821435184,40.55508883443282,16.01040971628096
29,B,gaussian_blur,clean,gaussian_blur,13.645633451298911,22.22909589504556,8.58346244374665,0.0,2,13.645633451298911,3699.7243777334047,167.03668677229962,41.13550154263615,22.22909589504556
30,A,clean,gaussian_blur,clean,15.234053700804502,19.53014909239434,4.296095391589837,4.296095391589837,2,19.53014909239434,2689.3335782156855,79.19638731674021,49.43098364952671,15.234053700804502
30,B,clean,gaussian_blur,clean,14.795617647551545,18.460690924075926,3.6650732765243816,3.6650732765243816,2,18.460690924075926,1904.138163873809,83.82181742781911,48.3254468761413,14.795617647551545
30,A,brightness_dark,brightness_dark,contrast_low,182.58822836929542,297.0146134515923,114.42638508229689,182.38097977581558,1,364.969208145111,182.58822836929542,297.0146134515923,431.8948138079091,319.86595741257145
30,B,brightness_dark,brightness_dark,contrast_low,183.70023303828674,291.1301246934461,107.42989165515934,181.4977483924825,1,365.19798143076923,183.70023303828674,291.1301246934461,431.24246547688784,316.37102154892256
30,A,contrast_low,contrast_low,gaussian_blur,26.58173454934698,81.72364947107702,55.14191492173005,108.60238218083427,1,135.18411673018124,496.2212413375749,26.58173454934698,212.7892443126942,81.72364947107702
30,B,contrast_low,contrast_low,gaussian_blur,29.152665027626682,79.99898539334004,50.84632036571335,106.89063771842763,1,136.0433027460543,346.569310296022,29.152665027626682,212.0666340486577,79.99898539334004
30,A,gaussian_noise,gaussian_noise,clean,16.404205974293987,29.479099716920352,13.074893742626365,13.074893742626365,1,29.479099716920352,2738.8450421035636,315.0357857100186,16.404205974293987,85.47786041973092
30,B,gaussian_noise,gaussian_noise,clean,15.331627452788394,27.913410357402,12.581782904613606,12.581782904613606,1,27.913410357402,1748.6103451495765,350.40194496513107,15.331627452788394,91.2711084664455
30,A,gaussian_blur,contrast_low,gaussian_blur,18.11041569278666,20.085012007132573,1.9745963143459129,31.42034152704676,2,49.53075721983342,1659.4290944167956,18.11041569278666,100.89265362625224,20.085012007132573
30,B,gaussian_blur,contrast_low,gaussian_blur,17.813674585333768,18.42105556754582,0.607380982212053,31.57710415877727,2,49.39077874411104,1258.0928090228626,17.813674585333768,99.86622640581976,18.42105556754582
31,A,clean,clean,gaussian_noise,28.903617671164596,49.642799417250316,20.73918174608572,0.0,1,28.903617671164596,9491.384287425051,264.954110071542,49.642799417250316,53.965308468881794
31,B,clean,clean,gaussian_noise,31.16517616990426,50.085680768243876,18.920504598339615,0.0,1,31.16517616990426,6856.02179104864,280.39677909689374,50.085680768243876,62.30904544329799
31,A,brightness_dark,brightness_dark,contrast_low,141.92948470640292,245.97207694859037,104.04259224218745,148.44193519467578,1,290.3714199010787,141.92948470640292,245.97207694859037,353.5206208941175,252.01558757573775
31,B,brightness_dark,brightness_dark,gaussian_blur,149.69186949138304,254.37535566604137,104.68348617465833,145.2640067329118,1,294.95587622429485,149.69186949138304,260.5185258784147,355.8840114548931,254.37535566604137
31,A,contrast_low,contrast_low,gaussian_blur,56.82806246498019,69.5009998681312,12.67293740315101,61.693929414892736,1,118.52199187987293,2756.913108689812,56.82806246498019,192.454904051982,69.5009998681312
31,B,contrast_low,contrast_low,gaussian_blur,51.324230274762044,69.97389548493004,18.649665210167996,69.16047072627939,1,120.48470100104143,1760.4067956138701,51.324230274762044,191.12277460788295,69.97389548493004
31,A,gaussian_noise,gaussian_noise,clean,30.161745366585503,43.20538660841116,13.043641241825657,13.043641241825657,1,43.20538660841116,7583.225095016546,494.44557353191703,30.161745366585503,120.47712615295023
31,B,gaussian_noise,gaussian_noise,clean,31.43635830854513,47.31748215722102,15.881123848675891,15.881123848675891,1,47.31748215722102,4844.843382753543,544.8622797999617,31.43635830854513,138.93339662312184
31,A,gaussian_blur,gaussian_blur,clean,32.358364154252584,44.667056712761976,12.308692558509392,12.308692558509392,1,44.667056712761976,6147.961085617348,123.37389399718646,88.19354318931141,32.358364154252584
31,B,gaussian_blur,gaussian_blur,clean,35.60183749866086,46.76785319980921,11.166015701148346,11.166015701148346,1,46.76785319980921,4583.387575453516,114.990503068121,88.51878725088349,35.60183749866086
32,A,clean,clean,gaussian_noise,11.457120819337261,29.576166986419317,18.119046167082054,0.0,1,11.457120819337261,8296.962321591043,199.67271272665806,29.576166986419317,30.740056964755656
32,B,clean,clean,gaussian_noise,10.64995445383094,27.66624569755096,17.01629124372002,0.0,1,10.64995445383094,6005.557913138979,210.50394763164536,27.66624569755096,34.1450648033605
32,A,brightness_dark,brightness_dark,contrast_low,129.9002756975189,236.296456907272,106.39618120975308,144.39717738698408,1,274.297453084503,129.9002756975189,236.296456907272,334.53905668860386,239.6233934301843
32,B,brightness_dark,brightness_dark,gaussian_blur,133.16626647215944,239.30025383444084,106.1339873622814,143.50658050615212,1,276.67284697831155,133.16626647215944,241.84369105889522,335.8938199174219,239.30025383444084
32,A,contrast_low,contrast_low,gaussian_blur,24.52087697545575,45.252246065766066,20.731369090310316,66.5410008038992,1,91.06187777935494,3877.979910469571,24.52087697545575,159.28671811567082,45.252246065766066
32,B,contrast_low,contrast_low,gaussian_blur,17.0237045627021,42.948141836504824,25.924437273802724,73.50354250702568,1,90.52724706972779,2533.46083871662,17.0237045627021,156.80128832687552,42.948141836504824
32,A,gaussian_noise,gaussian_noise,clean,12.365429035028304,29.524727725409385,17.15929869038108,17.15929869038108,1,29.524727725409385,6832.969044736712,432.11501805966486,12.365429035028304,102.09884358461886
32,B,gaussian_noise,gaussian_noise,clean,11.113700541183091,30.225798641398743,19.112098100215654,19.112098100215654,1,30.225798641398743,4419.8859988179265,474.04346341839846,11.113700541183091,113.78361493661764
32,A,gaussian_blur,gaussian_blur,clean,11.42080917207456,26.565532147588858,15.144722975514298,15.144722975514298,1,26.565532147588858,5805.430601632816,70.67246522585114,67.95696618806144,11.42080917207456
32,B,gaussian_blur,gaussian_blur,clean,11.081078526041424,26.196671499769522,15.115592973728099,15.115592973728099,1,26.196671499769522,4272.4202434434865,62.45165251270687,66.05736139578028,11.081078526041424
33,A,clean,clean,gaussian_noise,4.953493789119594,21.89439996275711,16.940906173637515,0.0,1,4.953493789119594,5442.0840990108,189.2578765886289,21.89439996275711,26.64592235725475
33,B,clean,clean,gaussian_noise,3.5896449390927443,19.835962573842462,16.24631763474972,0.0,1,3.5896449390927443,3940.6068687079232,200.1049501502862,19.835962573842462,28.62773597524536
33,A,brightness_dark,brightness_dark,gaussian_blur,138.2149086560015,276.3428875609526,138.12797890495108,171.82645063198254,1,310.04135928798405,138.2149086560015,277.5030342364122,366.4220681630848,276.3428875609526
33,B,brightness_dark,brightness_dark,gaussian_blur,139.5828234473047,273.8419547314242,134.25913128411952,170.9029991082952,1,310.4858225555999,139.5828234473047,279.62139969633,366.19994829959563,273.8419547314242
33,A,contrast_low,contrast_low,gaussian_blur,12.463012287219513,57.49294441658562,45.02993212936611,97.75218015696134,1,110.21519244418086,1227.0749135450055,12.463012287219513,184.02992509017872,57.49294441658562
33,B,contrast_low,contrast_low,gaussian_blur,12.257106096581007,54.72895202480075,42.47184592821974,97.54124484000275,1,109.79835093658376,792.0833893204212,12.257106096581007,181.47134872296516,54.72895202480075
33,A,gaussian_noise,gaussian_noise,clean,5.915618078811662,25.048855751358822,19.13323767254716,19.13323767254716,1,25.048855751358822,4867.890410403452,424.395950306282,5.915618078811662,100.67233313196486
33,B,gaussian_noise,gaussian_noise,clean,5.2617754024104055,24.707284292356768,19.44550888994636,19.44550888994636,1,24.707284292356768,3181.083317936865,469.82665169470675,5.2617754024104055,110.87537913463107
33,A,gaussian_blur,gaussian_blur,clean,7.313183331519295,24.45410593943424,17.140922607914945,17.140922607914945,1,24.45410593943424,3314.364179821301,52.20629901293884,65.73374691117436,7.313183331519295
33,B,gaussian_blur,gaussian_blur,clean,5.7099778363496565,23.634864784001607,17.92488694765195,17.92488694765195,1,23.634864784001607,2517.5855706629873,46.36626195066703,64.18808880963195,5.7099778363496565
34,A,clean,clean,gaussian_blur,3.299409625222175,19.57889334102765,16.279483715805476,0.0,1,3.299409625222175,6244.58751657426,167.29796072282954,24.042707560644367,19.57889334102765
34,B,clean,clean,gaussian_blur,1.8302607266635844,21.28726603764374,19.457005310980154,0.0,1,1.8302607266635844,4631.380452970502,176.18184902816733,22.084891711154615,21.28726603764374
34,A,brightness_dark,brightness_dark,contrast_low,139.93489782608646,269.40399963620973,129.46910181012328,164.85323218336475,1,304.7881300094512,139.93489782608646,269.40399963620973,361.78297803514283,271.1735882834067
34,B,brightness_dark,brightness_dark,gaussian_blur,142.76196303650113,269.36065508153723,126.5986920450361,163.24230060548012,1,306.00426364198125,142.76196303650113,272.0563808767062,362.3358845479936,269.36065508153723
34,A,contrast_low,contrast_low,gaussian_blur,10.113123529040127,54.90739453904203,44.79427101000191,97.64368725620628,1,107.7568107852464,1131.689292204534,10.113123529040127,183.4801237583984,54.90739453904203
34,B,contrast_low,contrast_low,gaussian_blur,10.474445510239134,52.96532279249884,42.4908772822597,97.62664023635746,1,108.1010857465966,804.7572107484347,10.474445510239134,181.84746862224443,52.96532279249884
34,A,gaussian_noise,gaussian_noise,clean,4.330931518523558,22.62732056594665,18.29638904742309,18.29638904742309,1,22.62732056594665,5679.636122228938,409.9802588129602,4.330931518523558,96.14693928389207
34,B,gaussian_noise,gaussian_noise,clean,3.038450604854809,22.156986951605703,19.118536346750894,19.118536346750894,1,22.156986951605703,3766.237515046446,451.9560411409685,3.038450604854809,106.13790116314212
34,A,gaussian_blur,gaussian_blur,clean,6.195813172550609,24.8995418416255,18.70372866907489,18.70372866907489,1,24.8995418416255,4238.45787345212,46.69035916097724,66.72044270835005,6.195813172550609
34,B,gaussian_blur,gaussian_blur,clean,5.304677666661739,24.294262547945543,18.989584881283804,18.989584881283804,1,24.294262547945543,3345.6055402407897,41.704169008671585,65.10702072356723,5.304677666661739
35,A,clean,clean,gaussian_noise,18.33705064064386,30.39371718091131,12.05666654026745,0.0,1,18.33705064064386,5570.173158507729,302.7650253482857,30.39371718091131,57.05049799625057
35,B,clean,clean,gaussian_noise,23.12154603203798,32.56364087401441,9.44209484197643,0.0,1,23.12154603203798,3767.4743442256718,351.85496139451305,32.56364087401441,71.01990598188638
35,A,brightness_dark,brightness_dark,gaussian_blur,138.43743859622217,255.61083031606677,117.1733917198446,147.85608250545758,1,286.29352110167974,138.43743859622217,271.1441288439182,342.92686755914895,255.61083031606677
35,B,brightness_dark,brightness_dark,gaussian_blur,147.29052230247868,257.9072024825563,110.6166801800776,142.95297298811153,1,290.2434952905902,147.29052230247868,289.27273193959184,345.0655808055797,257.9072024825563
35,A,contrast_low,contrast_low,gaussian_blur,31.955135974079955,50.89785613800005,18.942720163920097,66.05236941824717,1,98.00750539232712,1327.9467996715555,31.955135974079955,170.43824814796767,50.89785613800005
35,B,contrast_low,contrast_low,gaussian_blur,34.61895897908866,51.87071675930783,17.251757780219172,66.0061800104373,1,100.62513898952596,831.6643641125966,34.61895897908866,170.2769377353341,51.87071675930783
35,A,gaussian_noise,gaussian_noise,clean,16.902698796577667,39.1973494922588,22.294650695681135,22.294650695681135,1,39.1973494922588,5003.835007239142,547.6821491856235,16.902698796577667,132.3863964299344
35,B,gaussian_noise,gaussian_noise,clean,19.410314908925514,45.213980748472004,25.80366583954649,25.80366583954649,1,45.213980748472004,3043.864219977803,638.6507780662425,19.410314908925514,156.34926327551187
35,A,gaussian_blur,gaussian_blur,clean,21.155433662828575,30.750768172890155,9.59533451006158,9.59533451006158,1,30.750768172890155,3148.5789894929203,110.19516903845133,71.64919509787234,21.155433662828575
35,B,gaussian_blur,gaussian_blur,clean,26.782517264653535,34.390708495821116,7.608191231167581,7.608191231167581,1,34.390708495821116,2338.979500502319,121.53024502655265,73.25876013803499,26.782517264653535
36,A,clean,clean,gaussian_noise,2.53834849313549,13.104924746154797,10.566576253019306,0.0,1,2.53834849313549,4670.8305091660595,242.85336911618867,13.104924746154797,37.047509661723154
36,B,clean,clean,gaussian_noise,2.419726671782373,12.60526498581907,10.185538314036698,0.0,1,2.419726671782373,3051.188751356788,266.3279907696018,12.60526498581907,42.2875360800082
36,A,brightness_dark,brightness_dark,gaussian_blur,126.25771301191642,251.79132246677108,125.53360945485466,154.86622673779144,1,281.12393974970786,126.25771301191642,262.53793619539886,335.27547454640717,251.79132246677108
36,B,brightness_dark,brightness_dark,gaussian_blur,129.00545569321721,250.3999649814509,121.39450928823368,153.10842299042324,1,282.11387868364045,129.00545569321721,267.5335254779436,335.8756320189114,250.3999649814509
36,A,contrast_low,contrast_low,gaussian_blur,10.501210134167698,40.53442076409975,30.03321062993205,76.70610256223938,1,87.20731269640707,1963.4249559227956,10.501210134167698,156.99364212915407,40.53442076409975
36,B,contrast_low,contrast_low,gaussian_blur,7.775594112102462,38.24462227972198,30.46902816761952,79.23179279581196,1,87.00738690791442,1122.3847811058,7.775594112102462,155.09680390969407,38.24462227972198
36,A,gaussian_noise,gaussian_noise,clean,3.6488651565341312,28.28814696808253,24.639281811548397,24.639281811548397,1,28.28814696808253,4035.5223751420576,466.55574483159774,3.6488651565341312,111.38873126465202
36,B,gaussian_noise,gaussian_noise,clean,3.63057789308908,29.844545661243636,26.213967768154557,26.213967768154557,1,29.844545661243636,2486.3266529079424,525.5897811311659,3.63057789308908,124.8002691571914
