representation,comparison,bank,context,salt,new_mean,baseline_mean,new_mean_exact,baseline_mean_exact,new_p90,baseline_p90,mean_delta_pp,relative_mean_reduction,clients_better,clients_equal,clients_worse
L,vs_P,A,clean,T013-S0,0.014683470146408832,0.01410265346913888,277864274638071978486902720418483862600825327677310031003422721219334691056374910867585587790196238433263566540409568110575397083059535649994773567/18923610826833726219719915154539219867167541818419463238495819142844175124360809571697884269088046505187686985411131562418725148662354508606848000000,875592089616180909180391799613213452345866170565029487294519514474988511825103632022001134600088744624546549088560732148586673683801100403/62087045642315235377223819373606387455380907159622506133135234228295886849398238249158983674650935314640956651559355100299554480985841000000,0.0595223372597418,0.051541079253143975,0.05808166772699527,-0.04118492158521555,18,63,19
L,vs_P,A,clean,T013-S1,0.015296699128379262,0.015283455208744315,2627587189459133658721458359661568086163227487158168998365406983238182094770338634856717273247614854587476374792682391360617/171774784050259044839855504402305663841427875151397006175745375958262210460429404035033549923280573937409654084418318404000000,831744726262908300471537139283223755611156327372205558404242388285802788695251162225341789442511379014076414323022998536601501041/54421249311937774687282806540882600717444155439497563048237469173329753743684124889334226260916463599734375752338830393920032000000,0.06805212667547288,0.07082371232233402,0.001324391963494893,-0.0008665527169125684,15,65,20
L,vs_P,A,clean,T013-S2,0.014584244523719208,0.015446250276702178,2633735572471616423216151624661421230141422566783802172680930578982933300990398024826677341343819025729839205087437734367666663235827/180587727268849519064692731315867901027450486889889203359501294573681120612320841022804715343064761413890107392076481717985535728000000,222538550182435873215971831348424959554670747201456568907798496077077487862578788904709686191860706061115289586425832289469184118027579220401/14407286311946807237775465024348257930801064003274877576825571124321613868345360691743783528324374904578592383779699069839112477314108252000000,0.051053942433262826,0.0613591171675478,-0.08620057529829704,0.05580679695985162,17,63,20
L,vs_P,A,clean,T013-S3,0.015383116586144264,0.01525980667712776,41838706592563047543946010337919742711737841409445241788647133252839199629659461398265271256145405289117741693677819397099866573/2719780894740641328080513092672378251797177064487064813921715750724405638859902754513686865604391283919494717890718938354444000000,110681761470537721567431536046023016482917620205724259412003168711759039436185182685573070289795531093696777699627914368428826323787/7253156203900908974557095560019376311563037418207677900866333534869881809141435120424360169309217733080465434000175945587122852000000,0.06716685750361956,0.05586534930736403,0.012330990901650529,-0.008080699292300274,17,62,21
L,vs_P,A,brightness_dark,T013-S0,0.020906686202828824,0.02273440083162813,51596411626420714567104130051274956267832380488662409156082551909207811120032867159611107840117566934351639294824309178797757/2467938300974706816650741526089292879857582870642570823736580143017397188225557828862027984538653191536704369944606017152000000,236636852624469859275930153804784561910418181724832258414932741922498361255222921754810816869034667031488984276112562650534232613797/10408756948424184971445463211348882526368977889334656896542294051981387321935493928691474411849195570210523025058293612567403136000000,0.07361081085104706,0.07428623006387206,-0.18277146287993046,0.08039422909516865,17,73,10
L,vs_P,A,brightness_dark,T013-S1,0.02046810803653045,0.022412535948232306,388264386315076314750555162924907417680928415432544115307004664179461437293840047731483970316840254704489365650977/18969236708254691411092768099092591202598067015568105541173628446007693961943375247463648604067786607643300368000000,119223064029154685143032569697057733982727266641168641521362172945450163578924741703347600989759784005258806885753715422516656083613/5319481218213412698600438791077276726633553468758189406163401916230887281163294782736085454576864485896761938721911821861722768000000,0.06747825146647352,0.08131788068294155,-0.19444279117018523,0.08675626516307768,18,73,9
L,vs_P,A,brightness_dark,T013-S2,0.020541133637306197,0.023234295959268885,4828604288266922030960336118886106927013697648133962593025967820433798923221884840769245418288224722937354082429328021216394603/235070000201807465761243165841906037303122325074611908332779754042726600946018752790321069603768527342316558040813692916536000000,41991736300677687095101139043645351784785007202504870820111886339892591660006688647691757768302451481103092092740176423490407695647499241263620389/1807316923839298645248078066256890867429080265319067212150539118296867495208419278258517251440157879782464413713469537679771723036514920714432000000,0.07288762000317167,0.07958095840426654,-0.2693162321962687,0.11591323131477546,19,72,9
L,vs_P,A,brightness_dark,T013-S3,0.020871830070359438,0.021643825196068216,125970328508778990177704475628566920780045903644296767570987000725664179606375426944097367529246991305323266631/6035423251537119854471713627698400827261119423937846968446458950496826070774808952518287401512562658596152000000,131837785784873785477846438756031365684484920338615826333986037676296651574585617869180113023552301235138389691452012783/6091242402420771087853568957951831602849901077550078187438436912420042101038350822849130394057051805059744223495593600000,0.07678728031519759,0.0770817031741112,-0.07719951257087798,0.035668146398124635,17,73,10
L,vs_P,A,contrast_low,T013-S0,0.031684389810628925,0.025156459413006402,4807658344667325953643639720975386360965338761499063353270936530515287299936529695551045453546739764956659573485895098912833308909779461789392518786341/151735866570311433288499350724836849236020601758373180559410072868599857040640342025948889660958942200728866721927661358306732338661890545424283744000000,1236011898195277350072122246838412448678714783816711469773233536665179089483513458106048781882536939662280958531286684097383914508529913/49132983219261530356063173800289765263908005458014592501017804840868128200740785541653730424087902287620716878462691791689711581472000000,0.10428713643462435,0.08376173645030946,0.6527930397622524,-0.259493209694185,11,72,17
L,vs_P,A,contrast_low,T013-S1,0.030626300161539794,0.02506281554541304,2574299349354839781435499094543987857401845170137181805787784319282423767757478482428643678591413564492881866127469579561659116476692830712227849758627/84055185764411059534973396672410121989718109865613566219774884887391923264474993740774260352832886824694283169145732827076785944523550076951841376000000,614160422377319456473870324373446217526320222007356568125701220822505878925007779459036397880263895726888647501424936361791375899753/24504845485714879979006044610906754070189635392233030212037503758654470019780544992753060057568811992115312392054886249819068775800000,0.10249520968143375,0.08389353546224376,0.5563484616126754,-0.2219816287617763,12,72,16
L,vs_P,A,contrast_low,T013-S2,0.03444817504916588,0.0259783509919807,20488073049096272061779742255415702128456478646548577829973277630354650772472269801941884977368940602346190950770773959974139213672386821222224095936150007/594750607829147366001883919737723358411013125299315985790133462746301029060746148749541968216230337484467623352574792565277318216833583772029451773548800000,3716406078038160826330942519527662995775865312232313441628376997181294474961345231107897731106296888989282632103819689331094145783045927610606204253/143057812991493737148803354161097419173914339312977755060942405662249322920347936395111090366883764394822226317272998434397598740464742707217696000000,0.12123559133735667,0.08521300539673568,0.8469824057185174,-0.32603393725027957,13,69,18
L,vs_P,A,contrast_low,T013-S3,0.030102142170052498,0.025299277978226165,5964499582986102919451871322804824997736711894819583241788277620916117091602524997020609475272644843490141601359427892036521544411/198142030865828594228466071108796345930858642581984261830933222347345787146672559670587300036812003657606490964553944973039576000000,415491647917048621093564117490994756536505465442023726008873785447135683127079951690654744923227914175050654620657159/16423063467449215922150606724819258648889531865769326523902047051020347794928890885030113095082206471994416127171750000,0.1020454563515636,0.08247223418908163,0.48028641918263326,-0.18984194710852695,12,74,14
L,vs_P,A,gaussian_noise,T013-S0,0.016168456733987892,0.013178013494602934,2161027945730557989518507130686873690761650861547498105331721958341422343315650470134772494263394084617589008176673331969627856750905097/133657032411005385282465397740306913196439118136309752074942617279894875170602696607154444751503675599234523339340279796197921129664000000,582086018314130191904015878111134275270813422676207301372249851714786447745868461271069223192648060653331307992372023225331073505013/44170998804373968358789430728232204965387224601202022566391138011906250843451507919287806635798337125220031638356109027978009144000000,0.06926528652178533,0.0572659441381927,0.2990443239384959,-0.22692670944749732,11,74,15
L,vs_P,A,gaussian_noise,T013-S1,0.016862576417283084,0.01307797019783079,5531595798109451589302691278057703707687897106286869768483292223052973989750682186589151613634815258104789754872757858179929/328039776438902491443646772791594853547390956954975307366077881259113838449185491999827862699973242233207007166055256592000000,211270916286194182246271169781237768237993457589447210248702269382662299091593809291967548474200579869469520375152493261/16154717673331078121917979499768306764531548759758267586144605963094644987980923374368106195560262644725220188171056000000,0.07560506574591928,0.047443781312606514,0.37846062194522934,-0.2893878914084111,11,70,19
L,vs_P,A,gaussian_noise,T013-S2,0.016350346630632253,0.013230630373728881,1089676333798024932179795195574335140415187505020507636144891255304024168774764207097086944392730848958452678320587685523409/66645457641645610616975226630719521106342957202387392162432243235548725649625433310461738796409833323291993996567937136000000,25580201639418892399586322131016615988221047980548328203192937757380999221560168540979605781105657386722442334927791536605586342273/1933407624342047402868372899995489630429135662086390474486334388405573906201193117510135926095443080200700750639113855008381358000000,0.07146787616220696,0.05196682196489976,0.3119716256903372,-0.23579498245963929,12,73,15
L,vs_P,A,gaussian_noise,T013-S3,0.017542955831674374,0.012981213800667652,82232496036579852601067552787136997039820889782594328322921220985202409655931782568726814776514903814906157703773055457201/4687493762488213024709623670543629684289847066059679550520547568404447084770002718779251734920994529087375660600183589200000,130495080671841069650311322888715623330316679003503819319664461921238805756733771227542502403208834490462618787784152997741479/10052610077582222953300610359944097349130343489090105180645136485925076787650900268117016536399971500874227922179913712242000000,0.07419262064278563,0.05266294608698942,0.45617420310067225,-0.351411054548081,10,74,16
L,vs_P,A,gaussian_blur,T013-S0,0.02534959526922785,0.018999883230678905,1064561271763951051044464766208704227791314217052265198416284429374807826721051640946251470637243753385415003633961632242848485750597203282191762575979271/41995197968948778290423268902002585613748623166887283090280291112997157935319780993348216130346373907162859229262267828704392533763620047373388286272000000,3264667254345118345033818092465021770943953633621381744518304500580088048999346621690031676844122765141646636582318509501368525142077169101497616029327330702130377368453/171825648332074761463123994471040926129028839945987587595807905545949421212793459061464521106538861361895091609868596479137400818152127998011562861292007899376400652800000,0.08584512077113633,0.06629783801485245,0.6349712038548945,-0.33419742434501565,20,66,14
L,vs_P,A,gaussian_blur,T013-S1,0.02505165764777396,0.018358503483926286,68132118257700284535700662900467545002583421908057014938646970442006155124546376045862869373412685597963200243462159681046561520720894994198473/2719665070297428435756882835899144697452321840127699520693363266408955335058821222674826346777691987039711458431884717654303139124862975468000000,46619080676289621956954309273141213894843199709570311759426182171457985937583484247692560871584986197580064054064099531965102030361602739993022620889/2539372597396447199259830261101952019111511847019465421387656480302805116840370713886699258146225775365379221338049626894630464941155170292584864000000,0.0901297329580615,0.06496259982923903,0.6693154163847675,-0.36458059719888597,19,64,17
L,vs_P,A,gaussian_blur,T013-S2,0.02489712401337674,0.01861224510247813,117998353106363113543261070794495178448784560126426471661269237012837184063473497805231651282407840737775510826781547238535960236605697462698500808354426351719399/4739437094941764785324336189284137544255568522740842474752667469982325059829692117638461242036678416670416847961276955420775539719996330280014269198692346928000000,157103493897936292425751050156299601115131214159182823089085871929448245452596224419808595538047641109103006186344101698368799702011260394851575689790838776364205987476337/8440867452203211930112212517175444243165822002614341685437945926061131379265663708823324847808003470312483847543270822528251642099236097782804312768333371646704400291200000,0.09264411896839722,0.06071953805974376,0.628487891089861,-0.3376744114583903,20,64,16
L,vs_P,A,gaussian_blur,T013-S3,0.024703113955803744,0.017871097174483982,5065316850132207448232599596789055981152584821033208602361239385280423987418949427141624937896782387694151462212685810108169940666521561/205047706098694617667934692277621741760720019481333888824362057241574607822727020494785350562505572022947848218692032381310515107904000000,16170633976468247939652107312016810860105510779186650838844246424600055461362242517406092946563757352779006416169586465123219150588206667694578949/904848416333182793898564652560844002849722095521116544941521812068222502586883022236614457600845646917841412605415179549023256387419922620632000000,0.08627483924046177,0.05994217611026342,0.6832016781319763,-0.3822941990978813,17,67,16
L,vs_P,B,clean,T013-S0,0.01517016851340523,0.013651751181850925,21386272006104211237515577879283665271517095168967987377772326178604011351128361861849695643007309363408014886668008577619086332933066618231/1409758368023801258333909839472746667317438384138312284889191476461528025782698982351904679424213596214918476744944878029953457984299424000000,106838830196051913734646702132889014357494667638549620797049534791592729204381907020537066560353855249440923337478082804045419234624099207625798683128127/7826016514136799679499043074974441145189201510373262741764709507092012422572846671333252837842141422636814247462804474241416459865659094141981105728000000,0.06689067889308457,0.049492032503386046,0.1518417331554304,-0.11122509569123532,17,67,16
L,vs_P,B,clean,T013-S1,0.015543437814347177,0.013657847972183007,138197970729550382256654705825132345649800245642846692927591522170439670539038777550089180736586439814878051638543494861978086631/8891081392688332513240092784134087355639208593822811893386978037478133987724848701978097088196561780575884496453176962571408000000,136964465591262369225795840026611344320316992546237448698194428731508254553458408102362189978803240318886854700444844952347372058061/10028261104547249249775740360179584548700993904052676131494482775606283208122889426173705056897763645203496763165725410348193064000000,0.06803848833568768,0.04867272452421841,0.18855898421641692,-0.13805907387492947,15,70,15
L,vs_P,B,clean,T013-S2,0.015335301511528215,0.01377544857879653,17572780231337669890286870000281008833826238026311816093738982730324944576062828546163436149664439394787153506983135666093483844105484703/1145903797074184963397755438817464402930721058298428483624825886413964925153539589708219309886442375267655203449759778332284254285596000000,8868679089179783541768582716020648238781796106592460208410299634558250874145715861837407294943636485269637974521674672030450151842020671/643803288034528818023673768429323247633234908006403193337458185125154371618968421456112953432945682837634362425265561008283893628912000000,0.06487467019527597,0.053608780315562585,0.15598529327316846,-0.11323427500812162,17,68,15
L,vs_P,B,clean,T013-S3,0.01591128421143083,0.014717120416458729,712772323729943838020166380757151717733257749565196883164364823226247797329343961569003968010516892722312930657224596760602497/44796655898955086216801361017558521168086089276928965244101427914463022670799620138380002776465249202403589422544882749176000000,74667911416412629299584068589830361766682237826236426552973511175562699053060870187582127260857620147125293174662254481017916907414481921/5073540835672486178432729564512457587188327648054930355283212763528181518602261867382115932942242694769637509964113730750098915100898400000,0.0657887866115973,0.05821327558274431,0.11941637949721011,-0.08114113095362196,19,64,17
L,vs_P,B,brightness_dark,T013-S0,0.018399219485885698,0.018254374356048993,161387179329307420707999741931231983762837165847444696888322287455003031826461985260683060874935339486556035671554079565773903/8771414431634440238511668134953324366486824200144064025425145126693412515844562024080645148527825481205419204719509008832000000,19640825503169443069548476823033997097751408398043999995254367997874452475719467455337596310891283522793135308607078220956188881/1075951720945233096076644946387107972541759136792914709173278277029293707043156287853160472591399169961807217806315238016064000000,0.058711185882791596,0.04843771885995619,0.014484512983670737,-0.007934817540800007,18,75,7
L,vs_P,B,brightness_dark,T013-S1,0.018188093824504988,0.0190245913159035,118469341682417518135341614146876732578481689182159184297961324941874005306909249466382394747540132309833479/6513565567976269919167077052345148912396203510489522421938107507188725076294477328590166656334204038264000000,9830685567372588902599501717618911569962483037230269157568701572310197977511218427940228947933965192857078229989137090216852146717933/516735702971694376228070673052756680073165489699918996521885097118745519976905177949808398639414805639154356376699861183409179372000000,0.052718275612240593,0.052109119990592104,-0.08364974913985154,0.04396927521377292,18,76,6
L,vs_P,B,brightness_dark,T013-S2,0.018497753051331226,0.018140619540135853,1571195758125536363128409640966285544570561721832247425368381832914237227321713289839483100690528006639192899140745331944413/84939816947792052598278739043008707959025426168546130701083604651171200113080368360580342419063719604586328285928239062240000,496873857947241279608495864997771745745622126771693703607912311589237291987981518674783234733747880354390617590193418476102293446287721341277/27390126166745031524512976092302990814387116757627435313696252787756306435832102317499513727452771493254044060864766134310615038001450176000000,0.05897678288765223,0.04913094308573106,0.03571335111953735,-0.019686952278846974,17,76,7
L,vs_P,B,brightness_dark,T013-S3,0.01868515800102798,0.018073268864106817,245547475121716910463197067841242931877361526490627549697095908691546799744998115154314209145769466710797716093/13141311146965303231510090986506064759412467172715766835555969504445240887373378440693021570063790653369641000000,12518362993504975710132478669257507418607605262663584394639224371999734848184600070080268639355123186815421283239/692645203677914397118485975790322551995210144228933311068364200398798391670676911199652068738384379292870209125000,0.062116972107179834,0.0523610031462748,0.061188913692116126,-0.03385603022463534,17,75,8
L,vs_P,B,contrast_low,T013-S0,0.03099101208065478,0.030747832962941944,29930229534075749065750790062473238377526068937641736703525357609274971434663908149831891408295364114008291298840174491512695733954654903471/965771284144631356002148246295001629081655945497671219284246793122511219495482900646465265516792123729354667053016333361824971129760384000000,1326841448399619243498597875260613816685840460331102379984440285441174574149784771244137318093584277081321181498896792580352562733413629/43152356460332073341439415294088806333761452377521669675885579276393790707950953922867405116493888663295439524907413685712519985024000000,0.10279936753117809,0.1001416458095041,0.024317911771283517,-0.007908821347049748,12,73,15
L,vs_P,B,contrast_low,T013-S1,0.03224020198505763,0.029405457234345414,1177340471352841039841367337311432064462941447343266753951526322194405342721442794021679060512496683004636733053842073054426653803096024688856511/36517775909049927912029768916189153331836683745748680951887191664865989736617750729380646992731157949038300685805331031025003269308157617968000000,16411181342168112167525391908009285323361721626617434047586128302420129178354230633326723255626367695524073226096234166349772112046460879421/558099852397463857109850079167585096634553686972357760026163615531898209738528549404677894260657696220452658908855658700172792408626608000000,0.10349928050316248,0.09655729472056884,0.28347447507122103,-0.09640199532082921,14,69,17
L,vs_P,B,contrast_low,T013-S2,0.028747937691018015,0.03163709316235362,108442883226071840696725994934602735758907176482862303571561956684721608833464799080361428335847917565365652354472626246942159882688059156633096083543/3772196962147780914859588773401654372678219011230250440044699096202433464321142603250585137474606328796021883209472367785810482752759028378179424000000,1335819822485299196692564642708516274233007356327248338765171192008963643769115535520546523115418637022563502359638783818815442131689955716168777517/42223216135256397523331274149647673220476709693266791328260836153569301081164841919503928525818924526021795722630013534309364383625040529740576000000,0.09180318943655894,0.09653577408450131,-0.28891554713356066,0.0913217739856562,14,72,14
L,vs_P,B,contrast_low,T013-S3,0.033764592549363766,0.030968087569511766,234796369275720366117483420442544120334223664936181385029184568452530912151317466109176678053833509964942567770178198296128557377/6953922779682548852414798507827287003321975926010671300520553761135635258476776261381206604085978842446707122749248324055875200000,547856939268884975347182881156627697937170504038212921604081529741012525777317818251123834866797143292409722952234018524272039824531418517/17691016212710945889775103564528994328699097767178246303044787903202682286117127215341265090959464410461165641946926724581639201029712000000,0.11064636879488599,0.09991135138837492,0.27965049798520003,-0.0903027987625937,13,73,14
L,vs_P,B,gaussian_noise,T013-S0,0.017681116664380374,0.012506677980768816,298553385375561570035996468477112280918569137559530835278897265054757204548727566641083485369551242474731031350978013728610251776547445799193171197/16885437217719090516364324705033290369177245911436288124983508131188662887626250992884288899147559665840058440373538361750250768208927579005465600000,91222456965086196515737409023286357400622818911734726023830343865800053102432062156503802222721724643622869039987991616246403945201543253/7293899875359110155788057342020992274219839332282833917789045547611163532656237070602056969634841380787565562346696139626999360861312000000,0.07677463818289909,0.04372400823869221,0.5174438683611556,-0.41373406204014784,11,69,20
L,vs_P,B,gaussian_noise,T013-S1,0.017887572050518722,0.012662662762279757,19015124328797358344836513405521733307064133027303342090166738045484490994734951585824234669171426457600536610944355480918577849306317/1063035512874199153750172564824822914190520048656128662733347573995408314957551054559750102053036249385526586778471767822778011088000000,24887853831762665732157206028949869346195974671221921197683371147130579376478527130003841274647528719841218764960370477/1965451840500719037545282246202673342383109072294404521856309338998191448730547496908784746142611719953128779759952000000,0.07560024790197305,0.04260654298649791,0.5224909288238965,-0.4126232678171936,11,72,17
L,vs_P,B,gaussian_noise,T013-S2,0.01843637956229875,0.011799907990129394,49436782851377635504243135924468571263886380730537606575289713457030946115924993955459984936127202530330721550152717905814999/2681479988211611143173998243486999931713708883038056723655461306582302976512679309246428060473549643762653378451910950666960000,116515495304878975237917271938630733412708640536064154643535312846634443260978054836586682219940152817648045463774971816807531/9874271511468057903939786239784467075922404569742008400386255439501826709978311247256115118345774463188684006630834599888000000,0.07601563742518072,0.03836433680320934,0.6636471572169355,-0.5624172305174544,10,74,16
L,vs_P,B,gaussian_noise,T013-S3,0.01828182179791916,0.012649836833747598,174569565109992446789236267037521463376443212692312441936308142302641279165659786821845182068979107386367265179776201817431/9548805750303394684670692668573585924590145511270827915844309932688580360643091306315714148709406773253134021198077616000000,9271786274803225732651461362244272714590979092331150590600362921378956810516241007272280645094558395238655420756802799863/732956985663853618541473450305981257086280950648222129576096859642679289060305386984760025998535980997425655892130576000000,0.07679180948362582,0.04260507745643062,0.5631984964171565,-0.44522194540457577,11,73,16
L,vs_P,B,gaussian_blur,T013-S0,0.026850248569974467,0.017516103407535746,30067255998908818759041259481092045391123365188204814274097170508947012371762701757464300009062496768908797599868553138153757793676003559564813733374257883841039/1119812947747969777757600606520526534430397384048119052167706114525539752014383023401068412817713708437854560720057983524327017773600174206319740163384168083200000,5583219950337278503317967889522369015592901500213780797487053337018272965539113658566043344022016286324950117294152651417076861660710073050469632495599748273568191881/318747829950311673371448498952631316625053092000934743670948929830282127363474385287787861290638078141902678487489580607780032742237820856658877237764496633890624000000,0.09230019313089491,0.05840751809423723,0.9334145162438723,-0.5328893615930016,16,66,18
L,vs_P,B,gaussian_blur,T013-S1,0.026557844627393013,0.01782892488406006,1645762632124340938721389708442495865240969798909944853217843960894830300659020021754681910357837382162688156165551694955956024617059930384941175057119/61968983372499430893074369948558398114471491082904498830691598000698969132507403848103413555923308502621260223214891983784437990620889128068251023000000,2486432227280503348930548974868135818373559598604158829019295107591817802445023724810592256411908668042474501606424157694915907912836696914199457743/139460581243656284616886924867396923892800443235349439942100299904196909172891082338321015210403124230741711752628322018164910119894400482762804000000,0.09172768269753387,0.058663663022515904,0.8728919743332951,-0.48959316392302693,16,65,19
L,vs_P,B,gaussian_blur,T013-S2,0.026503798306559547,0.01774060960995557,5208271202046730788393746605067397758045921057369563152831735313835648179225901447596204953088792101690506398148520516741215439826941388023797880178143457787/196510369638517488403861687921226368034479165881948854579677729081280581301504773100524970645852824308417648559635001054016731889874630163364054614756296000000,418259339587211539490756182206141129800450778843204435579069956527124232357869428470390052822063922765486174073542956127759237509178498958642098066630828724611266609/23576379210356742883505901446433683343493975234362653057753180253453863548837758876136618641080047509669495807899234777536485992694709847379517327931598645258366000000,0.09355501178184793,0.05846613551042816,0.876318869660398,-0.49396209539982805,18,63,19
L,vs_P,B,gaussian_blur,T013-S3,0.02677937721694431,0.017569016159216168,3097118328059278223933207809761057153514305061662286562385927652072403450174885074100736752880537662754132432491300809905177629666683959148007/115653112578720317924116097370096137515656504298231727160827184452980915419408607389375621789630236319237560770336278941562702239126838912000000,16186734352818977271522170099252056023473441184085341666702578453454683104551757085240618689589727715792992310798789076484100258684207398087421/921322753996552695369519146347166044171318484204327121027071418659877848372146343002107288287740119439040937674037354369631829200628652432000000,0.09308418009297183,0.05939761216502052,0.921036105772814,-0.5242388631361504,15,68,17
H,vs_P,A,clean,T013-S0,0.01608926185128622,0.01410265346913888,1095964788562171832889330193240035405444482878011093975433843325062927389473449919699319587288362684638301843040986554420644559866115949/68117779342037218226364029163494757111474807760894708555404794311998299218329805600681638169573237541382077789994045503627250245568000000,875592089616180909180391799613213452345866170565029487294519514474988511825103632022001134600088744624546549088560732148586673683801100403/62087045642315235377223819373606387455380907159622506133135234228295886849398238249158983674650935314640956651559355100299554480985841000000,0.06044513164572617,0.051541079253143975,0.19866083821473385,-0.14086770170554594,14,70,16
H,vs_P,A,clean,T013-S1,0.016170380227474322,0.015283455208744315,1809838706877316471933709326395329490323644542434619955653789830660754678469477624946449669112946591687205212660223130191632017/111923076725326819182247156313410531316472257963463975708290905251806825198727345289290466139341630554991614205477825439649750000,831744726262908300471537139283223755611156327372205558404242388285802788695251162225341789442511379014076414323022998536601501041/54421249311937774687282806540882600717444155439497563048237469173329753743684124889334226260916463599734375752338830393920032000000,0.061224644420425654,0.07082371232233402,0.08869250187300096,-0.05803170857742705,13,72,15
H,vs_P,A,clean,T013-S2,0.016053090378053293,0.015446250276702178,126228313635923219201655045383013807889255254832675928099542617945843497592611571936825965464049972003961897154363561031235782111/7863178407597711282901369495924783414457763885791568941144259339751578419245497062472445936728803502290196868965722842705872000000,222538550182435873215971831348424959554670747201456568907798496077077487862578788904709686191860706061115289586425832289469184118027579220401/14407286311946807237775465024348257930801064003274877576825571124321613868345360691743783528324374904578592383779699069839112477314108252000000,0.049459627213464176,0.0613591171675478,0.060684010135111315,-0.039287211490184104,16,70,14
H,vs_P,A,clean,T013-S3,0.01632969836439621,0.01525980667712776,19970988439487002713659812442960470603714937934389453594022729278450641753942195424279073386354347750431405428626617359/1222985752329016066726849417739793170216065627600927248736222125279459997590257391235551921701400384925261622436366375000,110681761470537721567431536046023016482917620205724259412003168711759039436185182685573070289795531093696777699627914368428826323787/7253156203900908974557095560019376311563037418207677900866333534869881809141435120424360169309217733080465434000175945587122852000000,0.04996730034298513,0.05586534930736403,0.10698916872684514,-0.0701117458369944,14,72,14
H,vs_P,A,brightness_dark,T013-S0,0.023981847077187694,0.02273440083162813,914683875064659272780749679953938966443573381275891093064722034624411825404529008267205085649177894168544987645555020258070341589285416231/38140676659336052048922698055983335068626468353228572659143758131602523719310926996048632979420355252826867836429160407345600242564992000000,236636852624469859275930153804784561910418181724832258414932741922498361255222921754810816869034667031488984276112562650534232613797/10408756948424184971445463211348882526368977889334656896542294051981387321935493928691474411849195570210523025058293612567403136000000,0.07946246835345067,0.07428623006387206,0.12474462455595667,-0.05487042543140692,12,74,14
H,vs_P,A,brightness_dark,T013-S1,0.023461760431697645,0.022412535948232306,337648074387048136121747351758528229863300608441974421734275719471066721173430692683452956949676032979593486762184057143321/14391421111387446253079082048409109296920209880942235710808482849097348690825057857265668324637138777033337941036240632000000,119223064029154685143032569697057733982727266641168641521362172945450163578924741703347600989759784005258806885753715422516656083613/5319481218213412698600438791077276726633553468758189406163401916230887281163294782736085454576864485896761938721911821861722768000000,0.07999561477779411,0.08131788068294155,0.10492244834653405,-0.04681417961308808,13,73,14
H,vs_P,A,brightness_dark,T013-S2,0.02373177135845868,0.023234295959268885,72035104650677085760187621673983898041608005361386024344683993933271042072262158609109504951053490929041887682768785605152639628321195435589308509/3035386763281018661227913855480927042549006421315498746353618652486399634305155302240264550093085029296994807988159037133517988015388581618168000000,41991736300677687095101139043645351784785007202504870820111886339892591660006688647691757768302451481103092092740176423490407695647499241263620389/1807316923839298645248078066256890867429080265319067212150539118296867495208419278258517251440157879782464413713469537679771723036514920714432000000,0.07944034250840049,0.07958095840426654,0.04974753991897986,-0.02141125343595101,13,73,14
H,vs_P,A,brightness_dark,T013-S3,0.024049689854306777,0.021643825196068216,266280772882210909839333025901784323803025429004537830233051889339337339687572834963166856318886386864632296152909357297963814309/11072108392887478455261488309521519491778418348741238127562257530035999689172678825010322033215241143226085350353257833968558000000,131837785784873785477846438756031365684484920338615826333986037676296651574585617869180113023552301235138389691452012783/6091242402420771087853568957951831602849901077550078187438436912420042101038350822849130394057051805059744223495593600000,0.07988560424287929,0.0770817031741112,0.240586465823856,-0.11115709152352633,12,74,14
H,vs_P,A,contrast_low,T013-S0,0.044478660444243825,0.025156459413006402,44939861796749531655336532485223938455714627855131600204872224725818876539804528372008316840542772970551202137664544881698372553959321465895249057091618067/1010369047716350357302904223929173169367998130812546979220936295982907596236458116877956320201974015689991605670252893869185888339912786902768711616784640000,1236011898195277350072122246838412448678714783816711469773233536665179089483513458106048781882536939662280958531286684097383914508529913/49132983219261530356063173800289765263908005458014592501017804840868128200740785541653730424087902287620716878462691791689711581472000000,0.1661570611892044,0.08376173645030946,1.932220103123742,-0.7680811005243229,8,66,26
H,vs_P,A,contrast_low,T013-S1,0.045453371717375575,0.02506281554541304,78851039761131446505421631652146481334489897994516857645179955734413669499215879364544358892397219139376493838313927359622756051912437509539227565038207163162810499/1734767670293397885201630620584188211657309888720688268947023472413922607321880653854087316343936834384692300949223312686408625887448901710511299449933984364985600000,614160422377319456473870324373446217526320222007356568125701220822505878925007779459036397880263895726888647501424936361791375899753/24504845485714879979006044610906754070189635392233030212037503758654470019780544992753060057568811992115312392054886249819068775800000,0.1725039221904497,0.08389353546224376,2.0390556171962535,-0.8135780329634347,8,69,23
H,vs_P,A,contrast_low,T013-S2,0.04632683118720859,0.0259783509919807,744062485183474187416546934868941785606968710185319362794886089152731124082635635662134287147733975869131576948192219463403889780899557662480816840669307816866486738623/16061156485680787473201745621348311560803790356380400599362398502232521447329690867371268714113017941460871928020395756441062195106443345818074083240145594048992416000000,3716406078038160826330942519527662995775865312232313441628376997181294474961345231107897731106296888989282632103819689331094145783045927610606204253/143057812991493737148803354161097419173914339312977755060942405662249322920347936395111090366883764394822226317272998434397598740464742707217696000000,0.1782057095847969,0.08521300539673568,2.034848019522789,-0.7832860600547469,9,65,26
