client,bank,context,true_score,scramble_p05,scramble_median,scramble_p95,true_beats_scramble_median
25,B,gaussian_blur,0.35950897471616616,0.4143563528096261,0.4457177480092386,0.5299758445017592,True
26,A,clean,0.3372778423802376,0.38917887599975753,0.4464730809489464,0.49432618470217776,True
26,A,brightness_dark,0.3896675690807043,0.3653547746153178,0.39750222276717423,0.449286944808848,True
26,A,contrast_low,0.4401409434872268,0.4726367418745935,0.5490669622956802,0.6521361769319978,True
26,A,gaussian_noise,0.3007348991402799,0.33231396915513833,0.3835154507139511,0.44323105830011933,True
26,A,gaussian_blur,0.3319333176151935,0.4446389561155476,0.5103287314110568,0.5858466841003444,True
26,B,clean,0.3372778423802376,0.38917887599975753,0.4464730809489464,0.49432618470217776,True
26,B,brightness_dark,0.3896675690807043,0.3653547746153178,0.39750222276717423,0.449286944808848,True
26,B,contrast_low,0.4401409434872268,0.4726367418745935,0.5490669622956802,0.6521361769319978,True
26,B,gaussian_noise,0.3007348991402799,0.33231396915513833,0.3835154507139511,0.44323105830011933,True
26,B,gaussian_blur,0.3319333176151935,0.4446389561155476,0.5103287314110568,0.5858466841003444,True
27,A,clean,0.24416710134221412,0.34750735292947904,0.38817067175979036,0.4277860749333294,True
27,A,brightness_dark,0.22745229991154625,0.3538039863283763,0.3948210116376178,0.4506819208473055,True
27,A,contrast_low,0.3533338553420118,0.3957384625507347,0.4436709280851159,0.4974098595919844,True
27,A,gaussian_noise,0.26037969025610164,0.35599354959853396,0.3901925685560468,0.44646301008051587,True
27,A,gaussian_blur,0.25880267020757297,0.360028095523222,0.45670618748101277,0.496145970235986,True
27,B,clean,0.24416710134221412,0.34750735292947904,0.38817067175979036,0.4277860749333294,True
27,B,brightness_dark,0.22745229991154625,0.3538039863283763,0.3948210116376178,0.4506819208473055,True
27,B,contrast_low,0.3533338553420118,0.3957384625507347,0.4436709280851159,0.4974098595919844,True
27,B,gaussian_noise,0.26037969025610164,0.35599354959853396,0.3901925685560468,0.44646301008051587,True
27,B,gaussian_blur,0.25880267020757297,0.360028095523222,0.45670618748101277,0.496145970235986,True
28,A,clean,0.5066321367015478,0.42684646638135737,0.4777776963420245,0.5358574636475898,False
28,A,brightness_dark,0.42739585293163374,0.4206496533909325,0.47504305237514727,0.5576021728172529,True
28,A,contrast_low,0.6089055920364568,0.5694286442247315,0.7483107082256684,0.9640105604951965,True
28,A,gaussian_noise,0.4658414771882672,0.34356470092176183,0.38902860526046806,0.44105931382333335,False
28,A,gaussian_blur,0.5889269854748098,0.4856434301831113,0.5454232772080595,0.6177576630578958,False
28,B,clean,0.5066321367015478,0.42684646638135737,0.4777776963420245,0.5358574636475898,False
28,B,brightness_dark,0.42739585293163374,0.4206496533909325,0.47504305237514727,0.5576021728172529,True
