client,bank,target,role,candidate,delta_J,delta_accuracy,zero_accuracy,candidate_accuracy
23,B,gaussian_noise,selected,gaussian_noise,26.037696919288493,4.999999999999999,31.428571428571427,36.42857142857142
23,B,gaussian_noise,true,gaussian_noise,26.037696919288493,4.999999999999999,31.428571428571427,36.42857142857142
23,A,gaussian_blur,selected,gaussian_blur,9.44895535696511,-2.857142857142858,39.285714285714285,36.42857142857142
23,A,gaussian_blur,true,gaussian_blur,9.44895535696511,-2.857142857142858,39.285714285714285,36.42857142857142
23,B,gaussian_blur,selected,gaussian_blur,9.065384443402657,-2.857142857142858,39.285714285714285,36.42857142857142
23,B,gaussian_blur,true,gaussian_blur,9.065384443402657,-2.857142857142858,39.285714285714285,36.42857142857142
24,A,clean,selected,clean,0.0,0.0,3.35195530726257,3.35195530726257
24,A,clean,true,clean,0.0,0.0,3.35195530726257,3.35195530726257
24,B,clean,selected,clean,0.0,0.0,3.35195530726257,3.35195530726257
24,B,clean,true,clean,0.0,0.0,3.35195530726257,3.35195530726257
24,A,brightness_dark,selected,brightness_dark,156.01855187225885,2.2346368715083798,0.5586592178770949,2.793296089385475
24,A,brightness_dark,true,brightness_dark,156.01855187225885,2.2346368715083798,0.5586592178770949,2.793296089385475
24,B,brightness_dark,selected,brightness_dark,151.98456336129692,2.2346368715083798,0.5586592178770949,2.793296089385475
24,B,brightness_dark,true,brightness_dark,151.98456336129692,2.2346368715083798,0.5586592178770949,2.793296089385475
24,A,contrast_low,selected,contrast_low,86.04602555851497,0.0,0.5586592178770949,0.5586592178770949
24,A,contrast_low,true,contrast_low,86.04602555851497,0.0,0.5586592178770949,0.5586592178770949
24,B,contrast_low,selected,contrast_low,84.08504240786537,0.0,0.5586592178770949,0.5586592178770949
24,B,contrast_low,true,contrast_low,84.08504240786537,0.0,0.5586592178770949,0.5586592178770949
24,A,gaussian_noise,selected,gaussian_noise,23.7556830184336,-1.1173184357541899,2.2346368715083798,1.1173184357541899
24,A,gaussian_noise,true,gaussian_noise,23.7556830184336,-1.1173184357541899,2.2346368715083798,1.1173184357541899
24,B,gaussian_noise,selected,gaussian_noise,25.478166130820696,-1.1173184357541899,2.2346368715083798,1.1173184357541899
24,B,gaussian_noise,true,gaussian_noise,25.478166130820696,-1.1173184357541899,2.2346368715083798,1.1173184357541899
24,A,gaussian_blur,selected,gaussian_blur,10.871840434350258,1.675977653631285,1.675977653631285,3.35195530726257
24,A,gaussian_blur,true,gaussian_blur,10.871840434350258,1.675977653631285,1.675977653631285,3.35195530726257
24,B,gaussian_blur,selected,gaussian_blur,9.994311835289935,1.675977653631285,1.675977653631285,3.35195530726257
24,B,gaussian_blur,true,gaussian_blur,9.994311835289935,1.675977653631285,1.675977653631285,3.35195530726257
25,A,clean,selected,clean,0.0,0.0,38.88888888888889,38.88888888888889
25,A,clean,true,clean,0.0,0.0,38.88888888888889,38.88888888888889
25,B,clean,selected,clean,0.0,0.0,38.88888888888889,38.88888888888889
25,B,clean,true,clean,0.0,0.0,38.88888888888889,38.88888888888889
25,A,brightness_dark,selected,brightness_dark,144.55425258857446,27.77777777777778,11.11111111111111,38.88888888888889
25,A,brightness_dark,true,brightness_dark,144.55425258857446,27.77777777777778,11.11111111111111,38.88888888888889
25,B,brightness_dark,selected,brightness_dark,141.5803422428544,27.77777777777778,11.11111111111111,38.88888888888889
25,B,brightness_dark,true,brightness_dark,141.5803422428544,27.77777777777778,11.11111111111111,38.88888888888889
25,A,contrast_low,selected,contrast_low,67.8305336066473,22.22222222222222,13.88888888888889,36.11111111111111
25,A,contrast_low,true,contrast_low,67.8305336066473,22.22222222222222,13.88888888888889,36.11111111111111
25,B,contrast_low,selected,contrast_low,69.07656626299006,22.22222222222222,13.88888888888889,36.11111111111111
25,B,contrast_low,true,contrast_low,69.07656626299006,22.22222222222222,13.88888888888889,36.11111111111111
25,A,gaussian_noise,selected,gaussian_noise,20.271256895516892,0.0,36.11111111111111,36.11111111111111
25,A,gaussian_noise,true,gaussian_noise,20.271256895516892,0.0,36.11111111111111,36.11111111111111
25,B,gaussian_noise,selected,gaussian_noise,22.01561231045248,0.0,36.11111111111111,36.11111111111111
25,B,gaussian_noise,true,gaussian_noise,22.01561231045248,0.0,36.11111111111111,36.11111111111111
25,A,gaussian_blur,selected,gaussian_blur,13.067147799732282,5.555555555555558,33.33333333333333,38.88888888888889
25,A,gaussian_blur,true,gaussian_blur,13.067147799732282,5.555555555555558,33.33333333333333,38.88888888888889
25,B,gaussian_blur,selected,gaussian_blur,12.58022086026199,5.555555555555558,33.33333333333333,38.88888888888889
25,B,gaussian_blur,true,gaussian_blur,12.58022086026199,5.555555555555558,33.33333333333333,38.88888888888889
26,A,clean,selected,clean,0.0,0.0,75.70422535211267,75.70422535211267
26,A,clean,true,clean,0.0,0.0,75.70422535211267,75.70422535211267
26,B,clean,selected,clean,0.0,0.0,75.70422535211267,75.70422535211267
26,B,clean,true,clean,0.0,0.0,75.70422535211267,75.70422535211267
26,A,brightness_dark,selected,brightness_dark,198.469624784464,17.253521126760564,51.056338028169016,68.30985915492957
26,A,brightness_dark,true,brightness_dark,198.469624784464,17.253521126760564,51.056338028169016,68.30985915492957
26,B,brightness_dark,selected,brightness_dark,197.80698663222267,16.549295774647888,51.056338028169016,67.6056338028169
26,B,brightness_dark,true,brightness_dark,197.80698663222267,16.549295774647888,51.056338028169016,67.6056338028169
26,A,contrast_low,selected,contrast_low,105.76118151939681,3.5211267605633867,69.01408450704226,72.53521126760563
26,A,contrast_low,true,contrast_low,105.76118151939681,3.5211267605633867,69.01408450704226,72.53521126760563
26,B,contrast_low,selected,contrast_low,105.82801031205953,3.8732394366197243,69.01408450704226,72.88732394366197
26,B,contrast_low,true,contrast_low,105.82801031205953,3.8732394366197243,69.01408450704226,72.88732394366197
26,A,gaussian_noise,selected,gaussian_noise,15.547859693020602,-2.8169014084507005,78.52112676056338,75.70422535211267
26,A,gaussian_noise,true,gaussian_noise,15.547859693020602,-2.8169014084507005,78.52112676056338,75.70422535211267
26,B,gaussian_noise,selected,gaussian_noise,15.183569484575862,-0.7042253521126751,78.52112676056338,77.8169014084507
26,B,gaussian_noise,true,gaussian_noise,15.183569484575862,-0.7042253521126751,78.52112676056338,77.8169014084507
26,A,gaussian_blur,selected,contrast_low,28.56201441821454,-21.126760563380287,72.88732394366197,51.76056338028169
26,A,gaussian_blur,true,gaussian_blur,28.20797075826401,3.169014084507038,72.88732394366197,76.05633802816901
26,B,gaussian_blur,selected,contrast_low,30.07251886222015,-20.42253521126761,72.88732394366197,52.46478873239436
26,B,gaussian_blur,true,gaussian_blur,29.815329641437202,3.169014084507038,72.88732394366197,76.05633802816901
27,A,clean,selected,clean,0.0,0.0,82.56410256410255,82.56410256410255
27,A,clean,true,clean,0.0,0.0,82.56410256410255,82.56410256410255
27,B,clean,selected,clean,0.0,0.0,82.56410256410255,82.56410256410255
27,B,clean,true,clean,0.0,0.0,82.56410256410255,82.56410256410255
27,A,brightness_dark,selected,brightness_dark,154.34837849370004,62.56410256410256,22.564102564102566,85.12820512820512
27,A,brightness_dark,true,brightness_dark,154.34837849370004,62.56410256410256,22.564102564102566,85.12820512820512
27,B,brightness_dark,selected,brightness_dark,148.86869932930074,62.56410256410256,22.564102564102566,85.12820512820512
27,B,brightness_dark,true,brightness_dark,148.86869932930074,62.56410256410256,22.564102564102566,85.12820512820512
27,A,contrast_low,selected,contrast_low,79.45507689222234,63.5897435897436,7.179487179487179,70.76923076923077
27,A,contrast_low,true,contrast_low,79.45507689222234,63.5897435897436,7.179487179487179,70.76923076923077
27,B,contrast_low,selected,contrast_low,76.20755916649803,69.74358974358975,7.179487179487179,76.92307692307693
27,B,contrast_low,true,contrast_low,76.20755916649803,69.74358974358975,7.179487179487179,76.92307692307693
27,A,gaussian_noise,selected,gaussian_noise,26.787779674346723,-6.666666666666677,86.15384615384616,79.48717948717949
27,A,gaussian_noise,true,gaussian_noise,26.787779674346723,-6.666666666666677,86.15384615384616,79.48717948717949
27,B,gaussian_noise,selected,gaussian_noise,29.892548369336353,-7.692307692307699,86.15384615384616,78.46153846153847
27,B,gaussian_noise,true,gaussian_noise,29.892548369336353,-7.692307692307699,86.15384615384616,78.46153846153847
27,A,gaussian_blur,selected,gaussian_blur,8.807604178403018,25.128205128205128,54.35897435897436,79.48717948717949
27,A,gaussian_blur,true,gaussian_blur,8.807604178403018,25.128205128205128,54.35897435897436,79.48717948717949
27,B,gaussian_blur,selected,gaussian_blur,7.0247748332788404,27.179487179487182,54.35897435897436,81.53846153846153
27,B,gaussian_blur,true,gaussian_blur,7.0247748332788404,27.179487179487182,54.35897435897436,81.53846153846153
28,A,clean,selected,clean,0.0,0.0,23.076923076923077,23.076923076923077
28,A,clean,true,clean,0.0,0.0,23.076923076923077,23.076923076923077
28,B,clean,selected,clean,0.0,0.0,23.076923076923077,23.076923076923077
28,B,clean,true,clean,0.0,0.0,23.076923076923077,23.076923076923077
28,A,brightness_dark,selected,brightness_dark,196.365706667249,7.6923076923076925,3.8461538461538463,11.538461538461538
28,A,brightness_dark,true,brightness_dark,196.365706667249,7.6923076923076925,3.8461538461538463,11.538461538461538
28,B,brightness_dark,selected,brightness_dark,195.94826474165112,7.6923076923076925,3.8461538461538463,11.538461538461538
28,B,brightness_dark,true,brightness_dark,195.94826474165112,7.6923076923076925,3.8461538461538463,11.538461538461538
28,A,contrast_low,selected,contrast_low,104.44379155662762,15.384615384615385,0.0,15.384615384615385
28,A,contrast_low,true,contrast_low,104.44379155662762,15.384615384615385,0.0,15.384615384615385
28,B,contrast_low,selected,contrast_low,104.91421483082394,15.384615384615385,0.0,15.384615384615385
28,B,contrast_low,true,contrast_low,104.91421483082394,15.384615384615385,0.0,15.384615384615385
28,A,gaussian_noise,selected,gaussian_noise,12.07492522399662,3.8461538461538463,15.384615384615385,19.230769230769234
28,A,gaussian_noise,true,gaussian_noise,12.07492522399662,3.8461538461538463,15.384615384615385,19.230769230769234
28,B,gaussian_noise,selected,gaussian_noise,12.211505190766523,0.0,15.384615384615385,15.384615384615385
28,B,gaussian_noise,true,gaussian_noise,12.211505190766523,0.0,15.384615384615385,15.384615384615385
28,A,gaussian_blur,selected,gaussian_blur,28.08747152544389,7.6923076923076925,15.384615384615385,23.076923076923077
28,A,gaussian_blur,true,gaussian_blur,28.08747152544389,7.6923076923076925,15.384615384615385,23.076923076923077
28,B,gaussian_blur,selected,gaussian_blur,29.656850900443636,3.8461538461538463,15.384615384615385,19.230769230769234
28,B,gaussian_blur,true,gaussian_blur,29.656850900443636,3.8461538461538463,15.384615384615385,19.230769230769234
29,A,clean,selected,gaussian_noise,5.592320802987359,-11.780104712041883,75.91623036649214,64.13612565445025
29,A,clean,true,clean,0.0,0.0,75.91623036649214,75.91623036649214
29,B,clean,selected,gaussian_noise,8.401272133358962,-10.209424083769624,75.91623036649214,65.70680628272252
29,B,clean,true,clean,0.0,0.0,75.91623036649214,75.91623036649214
29,A,brightness_dark,selected,brightness_dark,127.75718798530909,59.16230366492147,21.20418848167539,80.36649214659685
29,A,brightness_dark,true,brightness_dark,127.75718798530909,59.16230366492147,21.20418848167539,80.36649214659685
29,B,brightness_dark,selected,brightness_dark,120.44661173634682,58.63874345549739,21.20418848167539,79.84293193717278
29,B,brightness_dark,true,brightness_dark,120.44661173634682,58.63874345549739,21.20418848167539,79.84293193717278
29,A,contrast_low,selected,contrast_low,57.17422357739642,60.20942408376963,5.2356020942408374,65.44502617801047
29,A,contrast_low,true,contrast_low,57.17422357739642,60.20942408376963,5.2356020942408374,65.44502617801047
29,B,contrast_low,selected,contrast_low,53.70367264032461,63.61256544502618,5.2356020942408374,68.84816753926701
29,B,contrast_low,true,contrast_low,53.70367264032461,63.61256544502618,5.2356020942408374,68.84816753926701
29,A,gaussian_noise,selected,gaussian_noise,34.82528125863787,-12.041884816753923,84.29319371727748,72.25130890052355
29,A,gaussian_noise,true,gaussian_noise,34.82528125863787,-12.041884816753923,84.29319371727748,72.25130890052355
29,B,gaussian_noise,selected,gaussian_noise,39.14645193857479,-12.827225130890053,84.29319371727748,71.46596858638743
29,B,gaussian_noise,true,gaussian_noise,39.14645193857479,-12.827225130890053,84.29319371727748,71.46596858638743
29,A,gaussian_blur,selected,clean,0.0,0.0,45.811518324607334,45.811518324607334
29,A,gaussian_blur,true,gaussian_blur,-4.7837060461883265,30.104712041884813,45.811518324607334,75.91623036649214
29,B,gaussian_blur,selected,clean,0.0,0.0,45.811518324607334,45.811518324607334
29,B,gaussian_blur,true,gaussian_blur,-8.58346244374665,30.366492146596862,45.811518324607334,76.17801047120419
30,A,clean,selected,gaussian_blur,4.296095391589837,-6.545454545454546,29.454545454545457,22.90909090909091
30,A,clean,true,clean,0.0,0.0,29.454545454545457,29.454545454545457
30,B,clean,selected,gaussian_blur,3.6650732765243816,-6.909090909090909,29.454545454545457,22.545454545454547
30,B,clean,true,clean,0.0,0.0,29.454545454545457,29.454545454545457
30,A,brightness_dark,selected,brightness_dark,182.38097977581558,-14.545454545454547,38.18181818181819,23.636363636363637
30,A,brightness_dark,true,brightness_dark,182.38097977581558,-14.545454545454547,38.18181818181819,23.636363636363637
30,B,brightness_dark,selected,brightness_dark,181.4977483924825,-14.90909090909091,38.18181818181819,23.272727272727273
30,B,brightness_dark,true,brightness_dark,181.4977483924825,-14.90909090909091,38.18181818181819,23.272727272727273
30,A,contrast_low,selected,contrast_low,108.60238218083427,-6.18181818181818,25.454545454545453,19.272727272727273
30,A,contrast_low,true,contrast_low,108.60238218083427,-6.18181818181818,25.454545454545453,19.272727272727273
30,B,contrast_low,selected,contrast_low,106.89063771842763,-7.636363636363633,25.454545454545453,17.81818181818182
30,B,contrast_low,true,contrast_low,106.89063771842763,-7.636363636363633,25.454545454545453,17.81818181818182
30,A,gaussian_noise,selected,gaussian_noise,13.074893742626365,6.1818181818181825,20.0,26.181818181818183
30,A,gaussian_noise,true,gaussian_noise,13.074893742626365,6.1818181818181825,20.0,26.181818181818183
30,B,gaussian_noise,selected,gaussian_noise,12.581782904613606,5.454545454545451,20.0,25.454545454545453
30,B,gaussian_noise,true,gaussian_noise,12.581782904613606,5.454545454545451,20.0,25.454545454545453
30,A,gaussian_blur,selected,contrast_low,31.42034152704676,-12.0,32.0,20.0
30,A,gaussian_blur,true,gaussian_blur,29.445745212700846,-8.727272727272728,32.0,23.272727272727273
30,B,gaussian_blur,selected,contrast_low,31.57710415877727,-12.727272727272728,32.0,19.272727272727273
