direction,bank,heldout,batch,true_context,selected,second,distance,second_distance,margin,d_clean,d_brightness_dark,d_contrast_low,d_gaussian_noise,d_gaussian_blur
A_to_B,A,B,0,noise_image,gaussian_noise,clean,86.20970973631725,154.50003452178552,68.29032478546827,154.50003452178552,369.7953282170801,269.68217532862025,86.20970973631725,213.8244145795726
A_to_B,A,B,1,noise_image,gaussian_noise,clean,84.61192619105154,152.32875379586096,67.71682760480942,152.32875379586096,365.4535844012791,267.06934604845947,84.61192619105154,211.16568686722505
A_to_B,A,B,2,noise_image,gaussian_noise,clean,84.24117012108266,150.97126154410273,66.73009142302007,150.97126154410273,364.42271964219185,264.7814848852635,84.24117012108266,209.11494233132515
A_to_B,A,B,3,noise_image,gaussian_noise,clean,85.43365489330233,153.21703627116136,67.78338137785903,153.21703627116136,367.78044938132155,268.4541975621112,85.43365489330233,212.15090585482395
B_to_A,B,A,0,noise_image,gaussian_noise,clean,90.08375599060642,158.55944944324628,68.47569345263986,158.55944944324628,378.138344108423,284.20766522189996,90.08375599060642,223.73113830894633
B_to_A,B,A,1,noise_image,gaussian_noise,clean,89.85838652583925,159.26850054167824,69.41011401583899,159.26850054167824,381.7354898514178,288.2271655054225,89.85838652583925,226.040280991881
B_to_A,B,A,2,noise_image,gaussian_noise,clean,88.8307838074911,158.07534593497152,69.24456212748042,158.07534593497152,380.0210913988604,285.18672182631985,88.8307838074911,224.64837586633644
B_to_A,B,A,3,noise_image,gaussian_noise,clean,85.34327299497902,154.4515232526435,69.1082502576645,154.4515232526435,379.73576977190646,283.5381645059723,85.34327299497902,222.62895913488086
