client,bank,K,primary,true_context,selected,second,distance,second_distance,margin,signed_true_margin,d_clean,d_brightness_dark,d_contrast_low,d_gaussian_noise,d_gaussian_blur
81,A,20,True,gaussian_blur,gaussian_blur,clean,3.9262062895002257,19.866055739504844,15.939849450004619,15.939849450004619,19.866055739504844,247.9994727990165,37.69800514497807,66.98824593329496,3.9262062895002257
81,B,20,True,gaussian_blur,gaussian_blur,clean,2.531953194548908,18.49956131161803,15.967608117069123,15.967608117069123,18.49956131161803,248.64216674337786,36.19768513849006,69.24595027211528,2.531953194548908
82,A,20,True,clean,clean,gaussian_noise,7.201403717724752,20.887686235337412,13.68628251761266,13.68628251761266,7.201403717724752,258.1152056159007,99.27827894893437,20.887686235337412,29.843946930519184
82,B,20,True,clean,clean,gaussian_noise,5.983243187621359,22.55866849988771,16.57542531226635,16.57542531226635,5.983243187621359,263.39013132358355,102.88372519096377,22.55866849988771,32.33145486892019
82,A,20,True,brightness_dark,brightness_dark,contrast_low,3.759178491343921,217.60300993930286,213.84383144795893,213.84383144795893,323.99438818084883,3.759178491343921,217.60300993930286,368.55031180004363,279.63375023567573
82,B,20,True,brightness_dark,brightness_dark,contrast_low,3.240303259479992,227.82383136461345,224.58352810513347,224.58352810513347,324.1378265004942,3.240303259479992,227.82383136461345,373.4223355595565,278.3320799796296
82,A,20,True,contrast_low,contrast_low,gaussian_blur,15.564782343212457,70.32705574035721,54.76227339714475,54.76227339714475,134.9060012883793,128.18508733116263,15.564782343212457,205.24200270187995,70.32705574035721
82,B,20,True,contrast_low,contrast_low,gaussian_blur,17.6140257652632,68.34099685076147,50.72697108549827,50.72697108549827,135.43250805749796,126.53124823067017,17.6140257652632,209.09914901166042,68.34099685076147
82,A,20,True,gaussian_noise,gaussian_noise,clean,7.858995188218379,33.59642333656549,25.737428148347114,25.737428148347114,33.59642333656549,310.0804245079525,170.35555138479782,7.858995188218379,81.75807715047256
82,B,20,True,gaussian_noise,gaussian_noise,clean,8.124579215209375,34.010977814626386,25.886398599417014,25.886398599417014,34.010977814626386,320.7327846999717,177.95456380271958,8.124579215209375,87.03287740295049
82,A,20,True,gaussian_blur,gaussian_blur,clean,7.19757368683122,25.92647424964806,18.72890056281684,18.72890056281684,25.92647424964806,199.90452683150926,33.569976366796226,72.5027307459862,7.19757368683122
82,B,20,True,gaussian_blur,gaussian_blur,clean,6.5294402804115474,26.162506422181178,19.633066141769632,19.633066141769632,26.162506422181178,201.4185648221394,34.760535194475025,75.08387223157789,6.5294402804115474
83,A,20,True,clean,clean,gaussian_blur,15.527795544556868,23.098201849897833,7.570406305340965,7.570406305340965,15.527795544556868,338.445788897497,93.86244388739519,50.33623692191767,23.098201849897833
83,B,20,True,clean,clean,gaussian_blur,16.488608824524302,27.203519856296197,10.714911031771894,10.714911031771894,16.488608824524302,342.1716370802778,96.15716794249127,50.19330250653714,27.203519856296197
83,A,20,True,brightness_dark,brightness_dark,contrast_low,6.213637063666206,178.41981723088716,172.20618016722096,172.20618016722096,303.9738866339774,6.213637063666206,178.41981723088716,364.2397037606134,247.95402112025198
83,B,20,True,brightness_dark,brightness_dark,contrast_low,6.450729163955023,190.87494800181733,184.4242188378623,184.4242188378623,307.1630711852498,6.450729163955023,190.87494800181733,371.3497876474324,249.1043363607429
83,A,20,True,contrast_low,contrast_low,gaussian_blur,17.94975535108013,49.73993863262435,31.79018328154422,31.79018328154422,116.49875688975084,257.49530564361,17.94975535108013,198.38404870216948,49.73993863262435
83,B,20,True,contrast_low,contrast_low,gaussian_blur,14.41452717704269,47.058010935348584,32.64348375830589,32.64348375830589,117.1252154771592,253.72819508298141,14.41452717704269,201.61615616525052,47.058010935348584
83,A,20,True,gaussian_noise,gaussian_noise,clean,16.175012136225636,26.168472485967982,9.993460349742346,9.993460349742346,26.168472485967982,381.4020962195502,163.27192930325063,16.175012136225636,67.3843156604551
83,B,20,True,gaussian_noise,gaussian_noise,clean,15.481725709177962,27.981388245578987,12.499662536401026,12.499662536401026,27.981388245578987,391.4991789681469,169.63816031517672,15.481725709177962,75.94510225886754
83,A,20,True,gaussian_blur,gaussian_blur,clean,13.279764133447628,40.45949364913224,27.179729515684613,27.179729515684613,40.45949364913224,303.6981115529088,47.16644618959057,101.18439358144289,13.279764133447628
83,B,20,True,gaussian_blur,gaussian_blur,clean,12.974192057699302,41.42756904956934,28.45337699187004,28.45337699187004,41.42756904956934,303.65839791831223,45.37872151232965,103.26021544853137,12.974192057699302
