client,bank,context,max_error,iterations,updates,trace,converged,cap_hit,direct_KKT,sum_error,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
50,A,clean,6.661338147750939e-16,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000067, 'action': 'accept'}]",True,False,9.899519273435673e-18,0.0,6.307420567868197e-33,4.2093982505205787e-32,2,0,2.55351295663786e-15,False
50,A,brightness_dark,5.551115123125783e-16,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000056, 'action': 'accept'}]",True,False,9.082425145343778e-18,0.0,4.188897629042238e-33,4.1708420358136076e-33,2,0,6.920390186830143e-15,False
50,A,contrast_low,3.1086244689504383e-15,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999692, 'action': 'accept'}]",True,False,5.989916239458003e-17,0.0,8.343527246769305e-32,2.7065334249716874e-32,2,0,1.2906342661267445e-14,False
50,A,gaussian_noise,7.771561172376096e-16,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999925, 'action': 'accept'}]",True,False,1.642095065691e-17,0.0,1.061819345120369e-32,1.0287475168565945e-31,2,0,2.525757381022231e-15,False
50,A,gaussian_blur,0.0,0,0,"[{'active': [2, 5], 'minimum': 0.25, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1.833786233610459e-31,2,0,7.615962672021962e-15,False
50,B,clean,6.661338147750939e-16,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000067, 'action': 'accept'}]",True,False,9.899519273435673e-18,0.0,6.307420567868197e-33,4.2093982505205787e-32,2,0,2.55351295663786e-15,False
50,B,brightness_dark,5.551115123125783e-16,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000056, 'action': 'accept'}]",True,False,1.485758325757313e-17,0.0,6.018531076210112e-33,4.0128932108823185e-32,2,0,2.646494134950217e-15,False
50,B,contrast_low,9.43689570931383e-16,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999906, 'action': 'accept'}]",True,False,1.866965032707432e-17,0.0,6.960807347829258e-33,2.9215454476692936e-32,2,0,5.680641142665384e-15,False
50,B,gaussian_noise,2.7755575615628914e-16,0,0,"[{'active': [2, 5], 'minimum': 0.2500000000000003, 'action': 'accept'}]",True,False,6.56548031113445e-18,0.0,1.3481509610710651e-33,4.305055278813093e-32,2,0,1.547373340571312e-15,False
50,B,gaussian_blur,1.9984014443252818e-15,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999806, 'action': 'accept'}]",True,False,2.872541184563941e-17,0.0,5.883715980103006e-32,2.1377822382698318e-32,2,0,1.3322676295501878e-15,False
51,A,clean,4.440892098500626e-16,0,0,"[{'active': [3, 4, 9], 'minimum': 0.05000000000000011, 'action': 'accept'}]",True,False,7.321687407238719e-17,0.0,1.6960220572760096e-32,5.96978097449281e-32,3,0,2.3314683517128287e-15,False
51,A,brightness_dark,2.1510571102112408e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999785, 'action': 'accept'}]",True,False,2.0644893742687356e-17,0.0,2.798015097330081e-32,3.159728815010309e-33,3,0,4.496403249731884e-15,False
51,A,contrast_low,8.465450562766819e-16,0,0,"[{'active': [3, 4, 9], 'minimum': 0.049999999999999156, 'action': 'accept'}]",True,False,2.0321470134446227e-17,0.0,5.7176045223996064e-33,3.055608227391874e-32,3,0,2.7422508708241366e-15,False
51,A,gaussian_noise,2.0122792321330962e-16,0,0,"[{'active': [3, 4, 9], 'minimum': 0.0499999999999998, 'action': 'accept'}]",True,False,1.8442830086760753e-18,0.0,1.7453740121009325e-34,1.9193095602034047e-32,3,0,3.927413949611491e-15,False
51,A,gaussian_blur,1.3877787807814457e-17,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999999, 'action': 'accept'}]",True,False,3.781630061125367e-18,0.0,2.2870418089598426e-34,1.4257900119541755e-32,3,0,2.348121697082206e-15,False
51,B,clean,4.440892098500626e-16,0,0,"[{'active': [3, 4, 9], 'minimum': 0.05000000000000011, 'action': 'accept'}]",True,False,7.321687407238719e-17,0.0,1.6960220572760096e-32,5.96978097449281e-32,3,0,2.3314683517128287e-15,False
51,B,brightness_dark,1.0130785099704553e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999907, 'action': 'accept'}]",True,False,2.7353222487814557e-17,0.0,7.824090399073146e-33,6.852097630265213e-32,3,0,3.2696068075210863e-15,False
51,B,contrast_low,1.9220736113823023e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999808, 'action': 'accept'}]",True,False,2.4488226816231058e-17,0.0,1.5269013340345054e-32,1.6526886335272968e-32,3,0,1.762479051592436e-15,False
51,B,gaussian_noise,2.858824288409778e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.049999999999997144, 'action': 'accept'}]",True,False,2.1652907827428726e-17,0.0,3.927693380334719e-32,3.550933334963966e-34,3,0,6.189493362285248e-15,False
51,B,gaussian_blur,1.7555401576885288e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999833, 'action': 'accept'}]",True,False,1.0846825741144097e-17,0.0,1.770049989513394e-32,3.6333872107080446e-32,3,0,4.371503159461554e-15,False
52,A,clean,2.7755575615628914e-17,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999998, 'action': 'accept'}]",True,False,5.012358903183526e-18,0.0,2.8888949165808538e-34,3.060423052252842e-32,2,0,2.743176056677991e-15,False
52,A,brightness_dark,2.498001805406602e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999976, 'action': 'accept'}]",True,False,2.0811086950692897e-17,0.0,3.371882035446715e-33,1.5644908221873602e-31,2,0,2.3869795029440866e-15,False
52,A,contrast_low,1.3877787807814457e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,1.3565390958522338e-17,0.0,1.8371566110131367e-33,1.396901062788367e-32,2,0,4.94974431812049e-16,False
52,A,gaussian_noise,3.608224830031759e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999964, 'action': 'accept'}]",True,False,4.0453736336408627e-17,0.0,8.720851529428452e-33,1.61296632842431e-32,2,0,2.789435349370706e-15,False
52,A,gaussian_blur,2.220446049250313e-16,0,0,"[{'active': [0, 2], 'minimum': 0.1000000000000002, 'action': 'accept'}]",True,False,3.1833124132943364e-17,0.0,3.684845651409641e-33,4.6237364992984186e-33,2,0,2.5673907444456745e-16,False
52,B,clean,2.7755575615628914e-17,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999998, 'action': 'accept'}]",True,False,5.012358903183526e-18,0.0,2.8888949165808538e-34,3.060423052252842e-32,2,0,2.743176056677991e-15,False
52,B,brightness_dark,2.498001805406602e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999976, 'action': 'accept'}]",True,False,2.9717590718935007e-17,0.0,5.707072093016239e-33,3.8255288153160525e-32,2,0,1.404432126150823e-15,False
52,B,contrast_low,1.1102230246251565e-16,0,0,"[{'active': [0, 2], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,1.2768859361492786e-17,0.0,1.547138644778262e-33,1.004041446788752e-32,2,0,3.622102617839573e-15,False
52,B,gaussian_noise,4.718447854656915e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999953, 'action': 'accept'}]",True,False,5.024675201571448e-17,0.0,1.4193200910472497e-32,2.630248543580724e-32,2,0,4.739264536368637e-15,False
52,B,gaussian_blur,2.498001805406602e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999976, 'action': 'accept'}]",True,False,2.495933186566759e-17,0.0,4.8208433920443e-33,4.1004252222219493e-32,2,0,9.43689570931383e-16,False
53,A,clean,1.6653345369377348e-16,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000016, 'action': 'accept'}]",True,False,3.257181312245134e-17,0.0,7.51112678311022e-33,9.323908343264706e-32,2,0,3.58046925441613e-15,False
53,A,brightness_dark,2.220446049250313e-16,0,0,"[{'active': [1, 7], 'minimum': 0.2999999999999998, 'action': 'accept'}]",True,False,2.763665637202506e-17,0.0,5.494918872579832e-33,3.037101244332528e-32,2,0,2.831068712794149e-15,False
53,A,contrast_low,1.6653345369377348e-16,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000016, 'action': 'accept'}]",True,False,2.4516581525947915e-17,0.0,4.941214013568502e-33,4.1750550075669547e-32,2,0,2.3758772726978352e-15,False
53,A,gaussian_noise,1.6653345369377348e-16,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000016, 'action': 'accept'}]",True,False,2.875935420404005e-17,0.0,6.885199551184368e-33,1.7646333115448049e-32,2,0,1.5987211554602257e-15,False
53,A,gaussian_blur,5.551115123125783e-17,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000004, 'action': 'accept'}]",True,False,1.3972551355202772e-17,0.0,1.5407439555097887e-33,1.0833355937178202e-33,2,0,4.2558549277297664e-16,False
53,B,clean,1.6653345369377348e-16,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000016, 'action': 'accept'}]",True,False,3.257181312245134e-17,0.0,7.51112678311022e-33,9.323908343264706e-32,2,0,3.58046925441613e-15,False
53,B,brightness_dark,1.6653345369377348e-16,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000016, 'action': 'accept'}]",True,False,1.8776218989055953e-17,0.0,2.2689862157312122e-33,2.043893153480954e-32,2,0,1.304512053934559e-15,False
53,B,contrast_low,5.551115123125783e-17,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000004, 'action': 'accept'}]",True,False,1.211184746633008e-17,0.0,2.1425970631308e-33,5.354687098504137e-32,2,0,1.3322676295501878e-15,False
53,B,gaussian_noise,1.6653345369377348e-16,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000016, 'action': 'accept'}]",True,False,1.9898795856587065e-17,0.0,2.6060239559989785e-33,1.1892617406591181e-32,2,0,7.956598343146956e-16,False
53,B,gaussian_blur,1.1102230246251565e-16,0,0,"[{'active': [1, 7], 'minimum': 0.29999999999999993, 'action': 'accept'}]",True,False,1.1069696220186308e-17,0.0,8.907425992790966e-34,8.425943506694157e-34,2,0,1.809663530139005e-15,False
54,A,clean,8.604228440844963e-16,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000015, 'action': 'accept'}]",True,False,1.4539029851551132e-17,0.0,8.571892885292252e-33,3.572750510115228e-32,3,0,4.8621820855235655e-15,False
54,A,brightness_dark,1.3322676295501878e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000001, 'action': 'accept'}]",True,False,3.048428730402114e-17,0.0,1.502827209729665e-32,7.399332568369617e-32,3,0,2.343958360739862e-15,False
54,A,contrast_low,1.4432899320127035e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000081, 'action': 'accept'}]",True,False,5.251898158112821e-17,0.0,1.5830241363201647e-32,2.0763932212924887e-33,3,0,1.6237011735142914e-15,False
54,A,gaussian_noise,1.3322676295501878e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.04999999999999997, 'action': 'accept'}]",True,False,1.475590741198305e-17,0.0,1.3085791192449836e-32,1.8333950290905054e-32,3,0,1.6583956430338276e-15,False
54,A,gaussian_blur,1.0547118733938987e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000023, 'action': 'accept'}]",True,False,1.439589399863591e-17,0.0,1.383208904589989e-32,3.400470058058713e-33,3,0,3.3306690738754696e-15,False
54,B,clean,8.604228440844963e-16,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000015, 'action': 'accept'}]",True,False,1.4539029851551132e-17,0.0,8.571892885292252e-33,3.572750510115228e-32,3,0,4.8621820855235655e-15,False
54,B,brightness_dark,3.3029134982598407e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.050000000000000155, 'action': 'accept'}]",True,False,3.758635830976228e-17,0.0,9.640633541150263e-32,2.6625981481153536e-32,3,0,8.116523326456054e-15,False
54,B,contrast_low,5.551115123125783e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000073, 'action': 'accept'}]",True,False,1.4705482260311947e-16,0.0,1.3360085746248112e-31,1.504632769052528e-32,3,0,1.289246487345963e-14,False
54,B,gaussian_noise,1.2212453270876722e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.050000000000000204, 'action': 'accept'}]",True,False,5.720659045701031e-17,0.0,1.5854315487506488e-32,4.106142826744349e-33,3,0,2.040034807748725e-15,False
54,B,gaussian_blur,1.6653345369377348e-16,0,0,"[{'active': [2, 6, 7], 'minimum': 0.049999999999999906, 'action': 'accept'}]",True,False,7.423171271983102e-18,0.0,7.959507348287873e-34,1.7453740121009325e-32,3,0,1.27675647831893e-15,False
55,A,clean,2.4841240175987878e-15,0,0,"[{'active': [0, 8], 'minimum': 0.05000000000000249, 'action': 'accept'}]",True,False,3.75116099557636e-17,0.0,8.260734828652189e-32,7.292955031597603e-32,2,0,5.4794132194520744e-15,False
55,A,brightness_dark,1.1102230246251565e-16,0,0,"[{'active': [0, 8], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,1.8070573204073545e-17,0.0,1.5542856504312614e-33,1.885259720639746e-31,2,0,4.010680676458378e-15,False
55,A,contrast_low,2.636779683484747e-16,0,0,"[{'active': [0, 8], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,3.4964894795220564e-18,0.0,2.0583376280638583e-33,1.6432094470822658e-32,2,0,1.6653345369377348e-15,False
55,A,gaussian_noise,8.187894806610529e-16,0,0,"[{'active': [0, 8], 'minimum': 0.05000000000000082, 'action': 'accept'}]",True,False,1.4689680277158563e-17,0.0,1.1743658762454981e-32,1.0415068027381599e-32,2,0,2.55351295663786e-15,False
55,A,gaussian_blur,3.3306690738754696e-16,0,0,"[{'active': [0, 8], 'minimum': 0.04999999999999971, 'action': 'accept'}]",True,False,4.848795900632665e-17,0.0,7.95198418444261e-33,5.204374284875789e-32,2,0,2.0441981440910696e-15,False
55,B,clean,2.4841240175987878e-15,0,0,"[{'active': [0, 8], 'minimum': 0.05000000000000249, 'action': 'accept'}]",True,False,3.75116099557636e-17,0.0,8.260734828652189e-32,7.292955031597603e-32,2,0,5.4794132194520744e-15,False
55,B,brightness_dark,1.1102230246251565e-16,0,0,"[{'active': [0, 8], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,2.7620163301252752e-17,0.0,3.08901107486484e-33,3.315067102087292e-31,2,0,4.143907439413396e-15,False
55,B,contrast_low,1.2628786905111156e-15,0,0,"[{'active': [0, 8], 'minimum': 0.050000000000001266, 'action': 'accept'}]",True,False,8.552846546748121e-18,0.0,1.0509859891831908e-32,6.6715567443066e-31,2,0,6.772360450213455e-15,False
55,B,gaussian_noise,4.163336342344337e-17,0,0,"[{'active': [0, 8], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,5.221141404706058e-18,0.0,5.010427120944918e-34,1.6143656368995289e-31,2,0,3.4995154922038787e-15,False
55,B,gaussian_blur,2.8171909249863347e-15,0,0,"[{'active': [0, 8], 'minimum': 0.05000000000000282, 'action': 'accept'}]",True,False,4.502696417662922e-17,0.0,1.3116335237661602e-31,5.227545629519198e-31,2,0,9.575673587391975e-15,False
56,A,clean,1.3461454173580023e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999866, 'action': 'accept'}]",True,False,2.0057610773210834e-17,0.0,1.1778265316143189e-32,6.839458715005171e-32,4,0,3.117876327488981e-15,False
56,A,brightness_dark,1.6375789613221059e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999892, 'action': 'accept'}]",True,False,2.792088999218298e-17,0.0,1.286160090986101e-32,1.283752678555617e-32,4,0,4.369575688932691e-15,False
56,A,contrast_low,7.771561172376096e-16,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999923, 'action': 'accept'}]",True,False,2.38242621059235e-17,0.0,4.959269606797132e-33,4.5271390755252463e-32,4,0,2.831068712794149e-15,False
56,A,gaussian_noise,3.0531133177191805e-16,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999992, 'action': 'accept'}]",True,False,3.615942917624448e-17,0.0,3.8338042955458414e-33,4.146767911508767e-33,4,0,6.938893903907228e-16,False
56,A,gaussian_blur,1.3600232051658168e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.10000000000000116, 'action': 'accept'}]",True,False,1.5107152831522615e-17,0.0,1.12486345814367e-32,7.150014918537613e-33,4,0,2.827103630563345e-15,False
56,B,clean,1.3461454173580023e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999866, 'action': 'accept'}]",True,False,2.0057610773210834e-17,0.0,1.1778265316143189e-32,6.839458715005171e-32,4,0,3.117876327488981e-15,False
56,B,brightness_dark,9.43689570931383e-16,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.0999999999999995, 'action': 'accept'}]",True,False,1.1868514659732885e-17,0.0,3.930100792765203e-33,5.156677426096824e-32,4,0,6.272388362672997e-15,False
56,B,contrast_low,2.4702462297909733e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.10000000000000137, 'action': 'accept'}]",True,False,3.332764503535227e-17,0.0,2.6060239559989785e-32,9.328723168125674e-33,4,0,4.2771342023684154e-15,False
56,B,gaussian_noise,3.7470027081099033e-16,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.10000000000000038, 'action': 'accept'}]",True,False,3.441190841122608e-17,0.0,3.689359549716799e-33,1.7501888369619006e-32,4,0,2.898475110717819e-15,False
56,B,gaussian_blur,1.6375789613221059e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999837, 'action': 'accept'}]",True,False,3.6616456414262856e-17,0.0,2.1606526563594302e-32,5.549085652265723e-33,4,0,4.584295905848042e-15,False
57,A,clean,9.43689570931383e-16,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,3.425595272069792e-17,0.0,2.094448814521119e-32,1.4931975600077288e-32,5,0,3.635980405647388e-15,False
57,A,brightness_dark,2.886579864025407e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,3.552580107188831e-17,0.0,3.281303142749753e-32,2.3544493570133958e-32,5,0,6.675215935558754e-15,False
57,A,contrast_low,8.368306048112117e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.049999999999998546, 'action': 'accept'}]",True,False,3.9237823119153365e-17,0.0,2.2921124213915496e-31,1.345743548640581e-32,5,0,2.0164425684754406e-14,False
57,A,gaussian_noise,4.996003610813204e-16,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,2.1169691120384672e-17,0.0,5.862049268228649e-33,4.31528678164265e-33,5,0,1.2836953722228372e-15,False
57,A,gaussian_blur,1.1518563880486e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999977, 'action': 'accept'}]",True,False,3.363318751259825e-17,0.0,1.1471320231256474e-32,1.7483832776390375e-32,5,0,1.915134717478395e-15,False
57,B,clean,9.43689570931383e-16,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,3.425595272069792e-17,0.0,2.094448814521119e-32,1.4931975600077288e-32,5,0,3.635980405647388e-15,False
57,B,brightness_dark,1.0269562977782698e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999949, 'action': 'accept'}]",True,False,2.7927785328448083e-17,0.0,1.4108941475405555e-32,1.8995988709288166e-32,5,0,2.2967738821932926e-15,False
57,B,contrast_low,4.884981308350689e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999899, 'action': 'accept'}]",True,False,2.3333185070136145e-17,0.0,7.343209766083958e-32,2.3341368146311867e-32,5,0,1.0762224444960111e-14,False
57,B,gaussian_noise,2.0539125955565396e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.0499999999999991, 'action': 'accept'}]",True,False,3.63636702463502e-17,0.0,4.672787527569531e-32,2.3737086564572682e-32,5,0,8.845107186366315e-15,False
57,B,gaussian_blur,1.9845236565174673e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.05000000000000049, 'action': 'accept'}]",True,False,3.056318336128482e-17,0.0,2.362273447412469e-32,2.897320860087548e-32,5,0,5.2149642628920555e-15,False
58,A,clean,1.3877787807814457e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,1.5183007651729478e-18,0.0,3.2048677980818847e-34,1.3489032774555914e-32,2,0,3.8395212934953327e-16,False
58,A,brightness_dark,1.3877787807814457e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,3.2795293464521772e-18,0.0,5.853021471614334e-34,4.7028801829505815e-32,2,0,1.833602714107485e-15,False
58,A,contrast_low,9.159339953157541e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999909, 'action': 'accept'}]",True,False,2.622121379110528e-17,0.0,2.6644037074382166e-32,1.4341557701501076e-31,2,0,2.9976021664879227e-15,False
58,A,gaussian_noise,1.3877787807814457e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,3.4503864454186055e-18,0.0,6.274318646949042e-34,4.2558537872650755e-32,2,0,1.8041124150158794e-15,False
58,A,gaussian_blur,1.3877787807814457e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,2.311943691707607e-18,0.0,2.1817175151261656e-34,4.1076474595134015e-34,2,0,4.996003610813204e-16,False
58,B,clean,1.3877787807814457e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,1.5183007651729478e-18,0.0,3.2048677980818847e-34,1.3489032774555914e-32,2,0,3.8395212934953327e-16,False
58,B,brightness_dark,9.159339953157541e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999909, 'action': 'accept'}]",True,False,4.334796609839598e-17,0.0,3.78821392264355e-32,4.121038691157969e-32,2,0,4.145989107584569e-16,False
58,B,contrast_low,2.220446049250313e-16,0,0,"[{'active': [0, 9], 'minimum': 0.1000000000000002, 'action': 'accept'}]",True,False,1.9988666254477943e-17,0.0,1.769448136405773e-33,5.289686962881067e-32,2,0,1.7763568394002505e-15,False
58,B,gaussian_noise,3.3306690738754696e-16,0,0,"[{'active': [0, 9], 'minimum': 0.10000000000000031, 'action': 'accept'}]",True,False,1.6162711404002004e-17,0.0,2.986696046569268e-33,8.013824591250669e-32,2,0,4.296166597076276e-15,False
58,B,gaussian_blur,2.7755575615628914e-17,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999998, 'action': 'accept'}]",True,False,1.2138682202386272e-17,0.0,1.5663227125836817e-33,6.964945087944152e-33,2,0,2.1205259770340488e-15,False
59,A,clean,1.8596235662471372e-15,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.04999999999999814, 'action': 'accept'}]",True,False,1.8449222072588845e-17,0.0,3.978249041374884e-33,1.986717108256958e-32,5,0,5.757547216767023e-15,False
59,A,brightness_dark,4.4325654258159375e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.05000000000004433, 'action': 'accept'}]",True,False,3.7515559022095754e-17,0.0,3.3750116716063445e-31,5.701354488493839e-32,5,0,8.966934337907771e-14,False
59,A,contrast_low,1.2372047830666588e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.050000000000012375, 'action': 'accept'}]",True,False,9.914431639085776e-18,0.0,3.335469922435644e-32,1.5008561408022062e-31,5,0,2.42213656539055e-14,False
59,A,gaussian_noise,1.815214645262131e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.04999999999998185, 'action': 'accept'}]",True,False,2.9055508488447305e-17,0.0,1.2581137361709618e-31,1.1399097858341952e-32,5,0,3.8952637411900546e-14,False
59,A,gaussian_blur,1.5404344466674047e-15,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.04999999999999846, 'action': 'accept'}]",True,False,7.070826147544509e-18,0.0,1.721299887796092e-33,1.6887998199845574e-32,5,0,4.241646716402719e-15,False
59,B,clean,1.8596235662471372e-15,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.04999999999999814, 'action': 'accept'}]",True,False,1.8449222072588845e-17,0.0,3.978249041374884e-33,1.986717108256958e-32,5,0,5.757547216767023e-15,False
59,B,brightness_dark,4.4027281820291364e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.049999999999955975, 'action': 'accept'}]",True,False,4.8631739782129e-17,0.0,3.489604503297385e-31,1.2363567463304623e-32,5,0,9.085192915441504e-14,False
59,B,contrast_low,5.1764148523147924e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.05000000000005177, 'action': 'accept'}]",True,False,7.164273726111903e-17,0.0,4.661954171632353e-31,1.457086373550468e-32,5,0,1.0640099912251344e-13,False
59,B,gaussian_noise,1.0658141036401503e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.049999999999989345, 'action': 'accept'}]",True,False,3.159404598343291e-17,0.0,4.2803793014006317e-32,3.6243594140937295e-32,5,0,2.300937218535637e-14,False
59,B,gaussian_blur,5.898059818321144e-15,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.049999999999994105, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,1.9590318653063915e-32,9.009741021086538e-33,5,0,1.2116795662058573e-14,False
60,A,clean,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1.5184753905278113e-32,1,0,2.998758648805241e-15,False
60,A,brightness_dark,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,3.191326103160412e-33,1,0,3.885780586188048e-16,False
60,A,contrast_low,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1.8496450629962727e-32,1,0,9.992007221626409e-16,False
60,A,gaussian_noise,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,0.0,1,0,0.0,False
60,A,gaussian_blur,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,5.7717713020854974e-33,1,0,4.718447854656915e-16,False
60,B,clean,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1.5184753905278113e-32,1,0,2.998758648805241e-15,False
60,B,brightness_dark,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,2.5292876847772996e-33,1,0,1.1622647289044608e-16,False
60,B,contrast_low,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,6.142061426549325e-32,1,0,2.7977620220553948e-15,False
60,B,gaussian_noise,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,0.0,1,0,0.0,False
60,B,gaussian_blur,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,6.608347121678703e-33,1,0,6.661338147750939e-16,False
61,A,clean,2.1094237467877974e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.05000000000000038, 'action': 'accept'}]",True,False,1.7480366979211285e-17,0.0,2.364079006735332e-32,5.520196703099915e-32,4,0,7.188694084447889e-15,False
