client,bank,target,alpha,prediction_key,reused_key,query_accuracy,class_total,class_correct,source_J,source_C,source_agreement,DeltaAcc_vs_alpha0
22,A,gaussian_blur,0.75,A|gaussian_blur|0.75|c22,,58.285714285714285,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 60, 42, 0, 0, 0, 0, 0, 0, 0]",5.943622326421393,0.002392567218344467,0.8500000000000001,5.714285714285715
22,A,gaussian_blur,1.0,A|gaussian_blur|1.0|c22,r1276,60.57142857142858,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 68, 38, 0, 0, 0, 0, 0, 0, 0]",5.5333931179216975,0.0026691156744961687,0.8500000000000001,8.000000000000007
22,A,gaussian_blur,1.25,A|gaussian_blur|1.25|c22,,61.142857142857146,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 70, 37, 0, 0, 0, 0, 0, 0, 0]",6.988634029112063,0.002991521726600178,0.9500000000000001,8.571428571428577
22,A,gaussian_blur,1.5,A|gaussian_blur|1.5|c22,,63.42857142857142,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 78, 33, 0, 0, 0, 0, 0, 0, 0]",10.270940813450725,0.003351115376892759,0.9500000000000001,10.857142857142854
22,B,gaussian_blur,0.0,B|gaussian_blur|0.0|c22,r1281,52.57142857142857,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 44, 48, 0, 0, 0, 0, 0, 0, 0]",19.178550077025463,0.001850514472202764,0.9500000000000001,0.0
22,B,gaussian_blur,0.25,B|gaussian_blur|0.25|c22,,54.285714285714285,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 51, 44, 0, 0, 0, 0, 0, 0, 0]",12.38252633079105,0.0020095494447217267,0.9500000000000001,1.7142857142857153
22,B,gaussian_blur,0.5,B|gaussian_blur|0.5|c22,,56.57142857142857,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 57, 42, 0, 0, 0, 0, 0, 0, 0]",7.97380572358846,0.002192496334515341,0.9,4.0
22,B,gaussian_blur,0.75,B|gaussian_blur|0.75|c22,,58.857142857142854,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 61, 42, 0, 0, 0, 0, 0, 0, 0]",5.809327726029432,0.0024244184235827576,0.8,6.285714285714285
22,B,gaussian_blur,1.0,B|gaussian_blur|1.0|c22,r1283,61.142857142857146,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 69, 38, 0, 0, 0, 0, 0, 0, 0]",5.789776078454007,0.0027277025973979074,0.9500000000000001,8.571428571428577
22,B,gaussian_blur,1.25,B|gaussian_blur|1.25|c22,,61.142857142857146,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 70, 37, 0, 0, 0, 0, 0, 0, 0]",7.845025660877553,0.0030753892176672354,0.9,8.571428571428577
22,B,gaussian_blur,1.5,B|gaussian_blur|1.5|c22,,64.0,"[0, 92, 83, 0, 0, 0, 0, 0, 0, 0]","[0, 79, 33, 0, 0, 0, 0, 0, 0, 0]",11.913006949531596,0.003460475827309493,1.0,11.42857142857143
23,A,brightness_dark,0.0,A|brightness_dark|0.0|c23,r1288,21.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[1, 0, 23, 0, 0, 0, 0, 0, 6, 0]",259.7321003893701,0.0008173916089862445,0.9,0.0
23,A,brightness_dark,0.25,A|brightness_dark|0.25|c23,,30.0,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[3, 0, 23, 0, 0, 0, 0, 0, 16, 0]",192.78149936162734,0.001308776302889737,1.0,8.571428571428573
23,A,brightness_dark,0.5,A|brightness_dark|0.5|c23,,32.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[6, 0, 19, 0, 0, 0, 0, 0, 21, 0]",153.97902606128378,0.0019354992091167,1.0,11.428571428571427
23,A,brightness_dark,0.75,A|brightness_dark|0.75|c23,,35.0,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 18, 0, 0, 0, 0, 0, 23, 0]",125.42054590353538,0.0027103600222201617,0.9,13.571428571428573
23,A,brightness_dark,1.0,A|brightness_dark|1.0|c23,r1290,35.0,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[11, 0, 15, 0, 0, 0, 0, 0, 23, 0]",119.29031215047222,0.0036516703023245726,0.9500000000000001,13.571428571428573
23,A,brightness_dark,1.25,A|brightness_dark|1.25|c23,,36.42857142857142,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[12, 0, 12, 0, 0, 0, 0, 0, 27, 0]",130.050533554443,0.004679766749694614,0.9500000000000001,14.999999999999996
23,A,brightness_dark,1.5,A|brightness_dark|1.5|c23,,37.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[12, 0, 12, 0, 0, 0, 0, 0, 28, 0]",160.58626299138115,0.005734443109861058,0.9,15.714285714285719
23,B,brightness_dark,0.0,B|brightness_dark|0.0|c23,r1295,21.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[1, 0, 23, 0, 0, 0, 0, 0, 6, 0]",261.9063248906387,0.0008173916089862445,0.9,0.0
23,B,brightness_dark,0.25,B|brightness_dark|0.25|c23,,30.0,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[3, 0, 23, 0, 0, 0, 0, 0, 16, 0]",194.43669070021846,0.001325604551390326,1.0,8.571428571428573
23,B,brightness_dark,0.5,B|brightness_dark|0.5|c23,,32.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[6, 0, 19, 0, 0, 0, 0, 0, 21, 0]",156.18206253520745,0.00196173423517537,1.0,11.428571428571427
23,B,brightness_dark,0.75,B|brightness_dark|0.75|c23,,34.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 17, 0, 0, 0, 0, 0, 23, 0]",128.77382742156246,0.0027537626313693347,0.8500000000000001,12.857142857142858
23,B,brightness_dark,1.0,B|brightness_dark|1.0|c23,r1297,35.0,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[11, 0, 15, 0, 0, 0, 0, 0, 23, 0]",123.87697966943237,0.0037201017319228196,0.9500000000000001,13.571428571428573
23,B,brightness_dark,1.25,B|brightness_dark|1.25|c23,,37.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[12, 0, 12, 0, 0, 0, 0, 0, 28, 0]",147.22989382859953,0.004773400913258403,0.9,15.714285714285719
23,B,brightness_dark,1.5,B|brightness_dark|1.5|c23,,37.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[13, 0, 12, 0, 0, 0, 0, 0, 28, 0]",153.3684019095395,0.005904237300615419,0.9,16.428571428571427
23,A,contrast_low,0.0,A|contrast_low|0.0|c23,r1302,32.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 17, 0, 0, 0, 0, 0, 21, 0]",81.5232696160754,0.0004584242395894972,1.0,0.0
23,A,contrast_low,0.25,A|contrast_low|0.25|c23,,32.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 16, 0, 0, 0, 0, 0, 22, 0]",46.3216819682741,0.0006802306913037357,1.0,0.7142857142857082
23,A,contrast_low,0.5,A|contrast_low|0.5|c23,,32.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 14, 0, 0, 0, 0, 0, 25, 0]",24.558124699773046,0.0009529817341764925,0.9500000000000001,0.7142857142857082
23,A,contrast_low,0.75,A|contrast_low|0.75|c23,,34.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 14, 0, 0, 0, 0, 0, 26, 0]",13.098398173929125,0.0012833218186298092,0.9,2.142857142857139
23,A,contrast_low,1.0,A|contrast_low|1.0|c23,r1304,32.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 12, 0, 0, 0, 0, 0, 26, 0]",10.342545496651201,0.0016742528677455512,0.9500000000000001,0.7142857142857082
23,A,contrast_low,1.25,A|contrast_low|1.25|c23,,33.57142857142857,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 11, 0, 0, 0, 0, 0, 26, 0]",15.385766744070956,0.0020543810183540094,0.9500000000000001,1.4285714285714235
23,A,contrast_low,1.5,A|contrast_low|1.5|c23,,31.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[11, 0, 8, 0, 0, 0, 0, 0, 25, 0]",27.71092808570131,0.002358762997456597,1.0,-0.7142857142857189
23,B,contrast_low,0.0,B|contrast_low|0.0|c23,r1309,32.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 17, 0, 0, 0, 0, 0, 21, 0]",82.83405686862835,0.0004584242395894972,1.0,0.0
23,B,contrast_low,0.25,B|contrast_low|0.25|c23,,31.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[6, 0, 16, 0, 0, 0, 0, 0, 22, 0]",47.736048899544315,0.0006853655940191751,1.0,-0.7142857142857189
23,B,contrast_low,0.5,B|contrast_low|0.5|c23,,32.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 14, 0, 0, 0, 0, 0, 24, 0]",25.63761245037808,0.000976155881940731,0.9,0.0
23,B,contrast_low,0.75,B|contrast_low|0.75|c23,,33.57142857142857,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 13, 0, 0, 0, 0, 0, 27, 0]",13.627986580081744,0.0013618627725980664,0.9,1.4285714285714235
23,B,contrast_low,1.0,B|contrast_low|1.0|c23,r1311,31.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 12, 0, 0, 0, 0, 0, 24, 0]",10.336131449434664,0.001808306168139262,0.9500000000000001,-0.7142857142857189
23,B,contrast_low,1.25,B|contrast_low|1.25|c23,,31.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 12, 0, 0, 0, 0, 0, 24, 0]",15.043073062505604,0.002198618242214697,0.9500000000000001,-0.7142857142857189
23,B,contrast_low,1.5,B|contrast_low|1.5|c23,,28.57142857142857,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 9, 0, 0, 0, 0, 0, 24, 0]",27.39346213598705,0.0024346075556036548,1.0,-3.5714285714285765
23,A,gaussian_noise,0.0,A|gaussian_noise|0.0|c23,r1316,31.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 11, 0, 0, 0, 0, 0, 26, 0]",29.837778750130937,0.0030304728192912683,0.9500000000000001,0.0
23,A,gaussian_noise,0.25,A|gaussian_noise|0.25|c23,,32.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 11, 0, 0, 0, 0, 0, 26, 0]",20.09931342064722,0.0030313680320795035,0.9500000000000001,0.7142857142857189
23,A,gaussian_noise,0.5,A|gaussian_noise|0.5|c23,,32.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[8, 0, 12, 0, 0, 0, 0, 0, 26, 0]",12.540215297840737,0.0030333170146238687,0.9500000000000001,1.428571428571427
23,A,gaussian_noise,0.75,A|gaussian_noise|0.75|c23,,35.0,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 15, 0, 0, 0, 0, 0, 27, 0]",7.296676688796042,0.003041878123985782,0.9500000000000001,3.571428571428573
23,A,gaussian_noise,1.0,A|gaussian_noise|1.0|c23,r1318,38.57142857142858,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 15, 0, 0, 0, 0, 0, 29, 0]",5.2884284153395935,0.003072122993610953,0.9,7.1428571428571495
23,A,gaussian_noise,1.25,A|gaussian_noise|1.25|c23,,41.42857142857143,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[13, 0, 16, 0, 0, 0, 0, 0, 29, 0]",7.720661706432599,0.003112166602044707,0.8500000000000001,10.000000000000004
23,A,gaussian_noise,1.5,A|gaussian_noise|1.5|c23,,42.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[14, 0, 16, 0, 0, 0, 0, 0, 30, 0]",15.652239135319707,0.003126605163089548,0.9500000000000001,11.428571428571427
23,B,gaussian_noise,0.0,B|gaussian_noise|0.0|c23,r1323,31.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 11, 0, 0, 0, 0, 0, 26, 0]",32.63308644800849,0.0030304728192912683,0.9500000000000001,0.0
23,B,gaussian_noise,0.25,B|gaussian_noise|0.25|c23,,31.428571428571427,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 11, 0, 0, 0, 0, 0, 26, 0]",22.49147258100065,0.0030143122199807926,0.9500000000000001,0.0
23,B,gaussian_noise,0.5,B|gaussian_noise|0.5|c23,,32.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 12, 0, 0, 0, 0, 0, 26, 0]",14.612473316160184,0.0029960063477294276,0.9500000000000001,0.7142857142857189
23,B,gaussian_noise,0.75,B|gaussian_noise|0.75|c23,,33.57142857142857,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 13, 0, 0, 0, 0, 0, 27, 0]",8.995793709805387,0.0029835109247731886,0.9500000000000001,2.1428571428571423
23,B,gaussian_noise,1.0,B|gaussian_noise|1.0|c23,r1325,36.42857142857142,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[7, 0, 15, 0, 0, 0, 0, 0, 29, 0]",6.595389528719997,0.0029922734635608166,0.9,4.9999999999999964
23,B,gaussian_noise,1.25,B|gaussian_noise|1.25|c23,,40.714285714285715,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[12, 0, 16, 0, 0, 0, 0, 0, 29, 0]",8.665498212785337,0.003016028966198391,0.8,9.285714285714288
23,B,gaussian_noise,1.5,B|gaussian_noise|1.5|c23,,42.142857142857146,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[13, 0, 16, 0, 0, 0, 0, 0, 30, 0]",16.29577966730855,0.003016728889326798,0.8500000000000001,10.714285714285719
23,A,gaussian_blur,0.0,A|gaussian_blur|0.0|c23,r1330,39.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 17, 0, 0, 0, 0, 0, 28, 0]",16.17830796294351,0.002232700477710186,1.0,0.0
23,A,gaussian_blur,0.25,A|gaussian_blur|0.25|c23,,40.0,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[11, 0, 16, 0, 0, 0, 0, 0, 29, 0]",10.81353387249096,0.002380969280235928,0.9500000000000001,0.7142857142857153
23,A,gaussian_blur,0.5,A|gaussian_blur|0.5|c23,,39.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[9, 0, 16, 0, 0, 0, 0, 0, 30, 0]",7.479616889550981,0.002528068281898114,0.9500000000000001,0.0
23,A,gaussian_blur,0.75,A|gaussian_blur|0.75|c23,,37.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 14, 0, 0, 0, 0, 0, 29, 0]",6.1350924353837835,0.0026984861091619086,0.9500000000000001,-1.4285714285714306
23,A,gaussian_blur,1.0,A|gaussian_blur|1.0|c23,r1332,36.42857142857142,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 12, 0, 0, 0, 0, 0, 29, 0]",6.7293526059784,0.0028892941120447994,0.9500000000000001,-2.857142857142861
23,A,gaussian_blur,1.25,A|gaussian_blur|1.25|c23,,34.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 12, 0, 0, 0, 0, 0, 26, 0]",9.261251873670421,0.0031003228461676923,1.0,-5.0
23,A,gaussian_blur,1.5,A|gaussian_blur|1.5|c23,,34.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 12, 0, 0, 0, 0, 0, 26, 0]",13.699543365647884,0.0033413050686137316,0.9500000000000001,-5.0
23,B,gaussian_blur,0.0,B|gaussian_blur|0.0|c23,r1337,39.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 17, 0, 0, 0, 0, 0, 28, 0]",17.281159706999926,0.002232700477710186,1.0,0.0
23,B,gaussian_blur,0.25,B|gaussian_blur|0.25|c23,,39.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 16, 0, 0, 0, 0, 0, 29, 0]",11.613510514615907,0.0023930309789311262,0.9500000000000001,0.0
23,B,gaussian_blur,0.5,B|gaussian_blur|0.5|c23,,39.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[9, 0, 16, 0, 0, 0, 0, 0, 30, 0]",8.255217120751002,0.002555831684319731,0.9500000000000001,0.0
23,B,gaussian_blur,0.75,B|gaussian_blur|0.75|c23,,37.857142857142854,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 14, 0, 0, 0, 0, 0, 29, 0]",7.154377995863015,0.002748608434132355,0.9500000000000001,-1.4285714285714306
23,B,gaussian_blur,1.0,B|gaussian_blur|1.0|c23,r1339,36.42857142857142,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 12, 0, 0, 0, 0, 0, 29, 0]",8.21577526359727,0.0029619955891508083,0.9500000000000001,-2.857142857142861
23,B,gaussian_blur,1.25,B|gaussian_blur|1.25|c23,,34.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 12, 0, 0, 0, 0, 0, 26, 0]",11.421775907990435,0.003209423603381105,1.0,-5.0
23,B,gaussian_blur,1.5,B|gaussian_blur|1.5|c23,,34.285714285714285,"[77, 0, 24, 0, 0, 0, 0, 0, 38, 1]","[10, 0, 12, 0, 0, 0, 0, 0, 26, 0]",16.73028496362072,0.00347874922507619,0.8500000000000001,-5.0
24,A,brightness_dark,0.0,A|brightness_dark|0.0|c24,r1344,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",283.8867946860819,0.0007798621465471492,0.9,0.0
24,A,brightness_dark,0.25,A|brightness_dark|0.25|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",210.61651929091215,0.0012139461817441593,0.9500000000000001,0.0
24,A,brightness_dark,0.5,A|brightness_dark|0.5|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",162.50988103105124,0.00170403048858108,0.8500000000000001,0.0
24,A,brightness_dark,0.75,A|brightness_dark|0.75|c24,,1.675977653631285,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 2, 0, 0, 0]",137.1097679795571,0.0022516915776432146,0.9,1.11731843575419
24,A,brightness_dark,1.0,A|brightness_dark|1.0|c24,r1346,2.793296089385475,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 1, 3, 0, 0]",127.86824281382302,0.0028784170762379026,0.9,2.2346368715083798
24,A,brightness_dark,1.25,A|brightness_dark|1.25|c24,,5.58659217877095,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 1, 1, 7, 0, 0]",135.24004560256353,0.003448695015982413,0.9,5.027932960893855
24,A,brightness_dark,1.5,A|brightness_dark|1.5|c24,,7.262569832402235,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 1, 1, 11, 0, 0]",163.00178454651964,0.004012294870967679,0.9,6.703910614525141
24,B,brightness_dark,0.0,B|brightness_dark|0.0|c24,r1351,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",285.5029814699362,0.0007798621465471492,0.9,0.0
24,B,brightness_dark,0.25,B|brightness_dark|0.25|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",211.6607736981605,0.0012161267523351843,0.9500000000000001,0.0
24,B,brightness_dark,0.5,B|brightness_dark|0.5|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",164.07944469552973,0.001714331353293861,0.8500000000000001,0.0
24,B,brightness_dark,0.75,B|brightness_dark|0.75|c24,,1.675977653631285,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 2, 0, 0, 0]",139.7729115122096,0.0022721687029957885,0.9,1.11731843575419
24,B,brightness_dark,1.0,B|brightness_dark|1.0|c24,r1353,2.793296089385475,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 1, 3, 0, 0]",133.51841810863925,0.0029135092965908624,0.9,2.2346368715083798
24,B,brightness_dark,1.25,B|brightness_dark|1.25|c24,,5.58659217877095,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 1, 1, 7, 0, 0]",154.3895552003142,0.0034739594840881623,0.8500000000000001,5.027932960893855
24,B,brightness_dark,1.5,B|brightness_dark|1.5|c24,,7.262569832402235,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 1, 1, 11, 0, 0]",157.37765240774772,0.004041369742154785,0.8500000000000001,6.703910614525141
24,A,contrast_low,0.0,A|contrast_low|0.0|c24,r1358,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",96.1497878424357,0.0004115735753415513,0.9500000000000001,0.0
24,A,contrast_low,0.25,A|contrast_low|0.25|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",56.00115237487662,0.0005641912696087546,0.9500000000000001,0.0
24,A,contrast_low,0.5,A|contrast_low|0.5|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",30.223908001468008,0.0007546236432908349,0.9,0.0
24,A,contrast_low,0.75,A|contrast_low|0.75|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",15.494528908011034,0.0009760264125860208,1.0,0.0
24,A,contrast_low,1.0,A|contrast_low|1.0|c24,r1360,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",10.103762283920727,0.001250928507245708,1.0,0.0
24,A,contrast_low,1.25,A|contrast_low|1.25|c24,,1.675977653631285,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",13.089435939028142,0.001581995554640816,1.0,1.11731843575419
24,A,contrast_low,1.5,A|contrast_low|1.5|c24,,1.675977653631285,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",23.918043127553208,0.0019803099245171755,0.75,1.11731843575419
24,B,contrast_low,0.0,B|contrast_low|0.0|c24,r1365,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",97.45650290278196,0.0004115735753415513,0.9500000000000001,0.0
24,B,contrast_low,0.25,B|contrast_low|0.25|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",57.80532827737696,0.0005601210372557842,0.9500000000000001,0.0
24,B,contrast_low,0.5,B|contrast_low|0.5|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",32.367981157604575,0.0007576205428631737,0.9,0.0
24,B,contrast_low,0.75,B|contrast_low|0.75|c24,,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",18.042862405849206,0.0010241629671193788,0.9,0.0
24,B,contrast_low,1.0,B|contrast_low|1.0|c24,r1367,0.5586592178770949,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",13.371460494916585,0.001408744386881646,1.0,0.0
24,B,contrast_low,1.25,B|contrast_low|1.25|c24,,1.1173184357541899,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",17.592970327094122,0.0019496111273729422,0.9,0.5586592178770949
24,B,contrast_low,1.5,B|contrast_low|1.5|c24,,1.675977653631285,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",30.339330979898957,0.0026417158740083585,0.8,1.11731843575419
24,A,gaussian_noise,0.0,A|gaussian_noise|0.0|c24,r1372,2.2346368715083798,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",27.690123073687825,0.0033544968392164743,0.9,0.0
24,A,gaussian_noise,0.25,A|gaussian_noise|0.25|c24,,2.2346368715083798,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",17.90359332617701,0.0034333784364770723,0.9,0.0
24,A,gaussian_noise,0.5,A|gaussian_noise|0.5|c24,,2.2346368715083798,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",10.300091679690105,0.0035006117348408286,0.9500000000000001,0.0
24,A,gaussian_noise,0.75,A|gaussian_noise|0.75|c24,,2.2346368715083798,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",5.428788432066939,0.003554801824278664,0.9500000000000001,0.0
24,A,gaussian_noise,1.0,A|gaussian_noise|1.0|c24,r1374,1.1173184357541899,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",3.934440055254223,0.0036010750633894578,0.8500000000000001,-1.1173184357541899
24,A,gaussian_noise,1.25,A|gaussian_noise|1.25|c24,,1.1173184357541899,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",6.573394472833607,0.003639948148375357,0.9,-1.1173184357541899
24,A,gaussian_noise,1.5,A|gaussian_noise|1.5|c24,,1.1173184357541899,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",14.340421504454266,0.0036668907994012417,0.8500000000000001,-1.1173184357541899
24,B,gaussian_noise,0.0,B|gaussian_noise|0.0|c24,r1379,2.2346368715083798,"[0, 1, 0, 1, 0, 4, 3, 41, 0, 129]","[0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",31.116647874431926,0.0033544968392164743,0.9,0.0
