client,bank,context,pi,iterations,updates,trace,converged,cap_hit,direct_KKT,sum_error,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
23,A,clean,"[0.1000968181522491, 0.0, 0.0, 0.0, 0.0, 0.16630767429668272, 0.09780124269780291, 0.13849396490818025, 0.49730029994508507, 0.0]",1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.0012757642087951242, 'action': 'remove', 'coordinate': 1}, {'active': [0, 5, 6, 7, 8], 'minimum': 0.09780124269780291, 'action': 'accept'}]",True,False,2.1629833341085813e-17,0.0,7.092942182814941e-05,0.0002611138330637535,5,0,0.13300575718877222,True
23,A,brightness_dark,"[0.13203757727691404, 0.0, 0.0, 0.0, 0.0, 0.02405663233494974, 0.12699432767293717, 0.22832013720610295, 0.4885913255090961, 0.0]",5,5,"[{'active': [1, 2, 5, 6, 7, 8], 'minimum': -0.0660905988329189, 'action': 'remove', 'coordinate': 1}, {'active': [2, 5, 6, 7, 8], 'minimum': -0.0031717337213654647, 'action': 'remove', 'coordinate': 5}, {'active': [2, 6, 7, 8], 'minimum': 0.012148146599961718, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 6, 7, 8], 'minimum': -0.06044691946030505, 'action': 'remove', 'coordinate': 2}, {'active': [0, 6, 7, 8], 'minimum': 0.13010746647792995, 'action': 'add', 'coordinate': 5}, {'active': [0, 5, 6, 7, 8], 'minimum': 0.02405663233494974, 'action': 'accept'}]",True,False,2.786738396466648e-17,0.0,0.00017932757972179478,0.0012109440424414256,5,0,0.43230835061788675,True
23,A,contrast_low,"[0.1722760306860475, 0.0, 0.24851595783793465, 0.14124643518651483, 0.0, 0.0, 0.09266765146172423, 0.02195593454905248, 0.3233379902787264, 0.0]",0,0,"[{'active': [0, 2, 3, 6, 7, 8], 'minimum': 0.02195593454905248, 'action': 'accept'}]",True,False,1.9244588561617704e-17,0.0,5.407540126722073e-05,0.0015052737286321974,6,0,0.48812700080620086,True
23,A,gaussian_noise,"[0.16105768186745567, 0.0, 0.0, 0.011755378901189363, 0.0, 0.20793594216722364, 0.09471412300616966, 0.10298864921965781, 0.4215482248383039, 0.0]",2,2,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.007275269645764141, 'action': 'remove', 'coordinate': 1}, {'active': [0, 5, 6, 7, 8], 'minimum': 0.09698681027890296, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 5, 6, 7, 8], 'minimum': 0.011755378901189363, 'action': 'accept'}]",True,False,1.5734484028195883e-17,0.0,1.3578644936308693e-05,0.00017135194507323962,6,0,0.12396324291852029,True
23,A,gaussian_blur,"[0.12878528946106524, 0.0, 0.0, 0.1577380134839528, 0.0, 0.1092760218015175, 0.05291345920704671, 0.1714014313452894, 0.3798857847011283, 0.0]",1,1,"[{'active': [0, 1, 3, 5, 6, 7, 8], 'minimum': -0.006531979104478478, 'action': 'remove', 'coordinate': 1}, {'active': [0, 3, 5, 6, 7, 8], 'minimum': 0.05291345920704671, 'action': 'accept'}]",True,False,3.056772500051319e-17,0.0,1.8664016912416776e-05,0.0001208937377902493,6,0,0.11661511594326736,True
23,B,clean,"[0.1000968181522491, 0.0, 0.0, 0.0, 0.0, 0.16630767429668272, 0.09780124269780291, 0.13849396490818025, 0.49730029994508507, 0.0]",1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.0012757642087951242, 'action': 'remove', 'coordinate': 1}, {'active': [0, 5, 6, 7, 8], 'minimum': 0.09780124269780291, 'action': 'accept'}]",True,False,2.1629833341085813e-17,0.0,7.092942182814941e-05,0.0002611138330637535,5,0,0.13300575718877222,True
23,B,brightness_dark,"[0.1335947596315113, 0.0, 0.0, 0.0, 0.0, 0.02517620472020663, 0.1270971086755087, 0.22820515308252434, 0.4859267738902491, 0.0]",5,5,"[{'active': [1, 2, 5, 6, 7, 8], 'minimum': -0.06701759669719676, 'action': 'remove', 'coordinate': 1}, {'active': [2, 5, 6, 7, 8], 'minimum': -0.0038533135025052333, 'action': 'remove', 'coordinate': 5}, {'active': [2, 6, 7, 8], 'minimum': 0.01634281298415824, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 6, 7, 8], 'minimum': -0.05607568383937119, 'action': 'remove', 'coordinate': 2}, {'active': [0, 6, 7, 8], 'minimum': 0.1315253180231459, 'action': 'add', 'coordinate': 5}, {'active': [0, 5, 6, 7, 8], 'minimum': 0.02517620472020663, 'action': 'accept'}]",True,False,1.611395478856581e-17,0.0,0.0001873949913601857,0.0012798579189550383,5,0,0.43624322694416495,True
23,B,contrast_low,"[0.21647446984050625, 0.0, 0.20762289808760834, 0.10276012699178486, 0.0, 0.0, 0.09901334545274947, 0.07846163735940591, 0.2956675222679452, 0.0]",0,0,"[{'active': [0, 2, 3, 6, 7, 8], 'minimum': 0.07846163735940591, 'action': 'accept'}]",True,False,1.4582519219930035e-17,0.0,4.996807985591946e-05,0.0018482522430847271,6,0,0.4914139248131192,True
23,B,gaussian_noise,"[0.16151496930753909, 0.0, 0.0, 0.020094612001732726, 0.0, 0.20467613034958168, 0.09206952878021077, 0.1026023000813732, 0.4190424594795625, 0.0]",1,1,"[{'active': [0, 1, 3, 5, 6, 7, 8], 'minimum': -0.006050534202065431, 'action': 'remove', 'coordinate': 1}, {'active': [0, 3, 5, 6, 7, 8], 'minimum': 0.020094612001732726, 'action': 'accept'}]",True,False,3.2221133313553585e-17,0.0,1.0341101715123564e-05,0.00019209416622060677,6,0,0.12325655075494166,True
23,B,gaussian_blur,"[0.12705997498372684, 0.0, 0.0, 0.1405633477469706, 0.0, 0.11623913831042956, 0.05650047274528239, 0.17757920395281684, 0.3820578622607737, 0.0]",1,1,"[{'active': [0, 1, 3, 5, 6, 7, 8], 'minimum': -0.002978140152436906, 'action': 'remove', 'coordinate': 1}, {'active': [0, 3, 5, 6, 7, 8], 'minimum': 0.05650047274528239, 'action': 'accept'}]",True,False,2.6468085535802377e-17,0.0,2.0183646275331685e-05,0.00012304115736800773,6,0,0.1151145454854229,True
24,A,clean,"[0.0, 0.5928393418620217, 0.008093244168679547, 0.0, 0.0, 0.0514703984269347, 0.0, 0.3475970155423641, 0.0, 0.0]",4,4,"[{'active': [2, 9], 'minimum': 0.2529455378262597, 'action': 'add', 'coordinate': 5}, {'active': [2, 5, 9], 'minimum': 0.07182573106035131, 'action': 'add', 'coordinate': 1}, {'active': [1, 2, 5, 9], 'minimum': 0.02981963886265599, 'action': 'add', 'coordinate': 7}, {'active': [1, 2, 5, 7, 9], 'minimum': -0.06182668186304009, 'action': 'remove', 'coordinate': 9}, {'active': [1, 2, 5, 7], 'minimum': 0.008093244168679547, 'action': 'accept'}]",True,False,2.2985086056692694e-17,0.0,0.0007612389346610352,0.006715872708028454,4,0,1.9838135116626407,True
24,A,brightness_dark,"[0.0, 0.5070774657705388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.381112468528754, 0.0, 0.11181006570070716]",4,4,"[{'active': [9], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [6, 9], 'minimum': 0.17327776530849726, 'action': 'add', 'coordinate': 7}, {'active': [6, 7, 9], 'minimum': -0.020509616207442183, 'action': 'remove', 'coordinate': 6}, {'active': [7, 9], 'minimum': 0.27897097178951746, 'action': 'add', 'coordinate': 1}, {'active': [1, 7, 9], 'minimum': 0.11181006570070716, 'action': 'accept'}]",True,False,6.451002926288751e-17,0.0,0.00016995212890239526,0.00837944008186539,3,0,1.7763798685985857,True
24,A,contrast_low,"[0.0, 0.6501405345874064, 0.0, 0.0, 0.0, 0.20723173081519006, 0.0, 0.1426277345974035, 0.0, 0.0]",5,5,"[{'active': [2, 9], 'minimum': 0.17251792505221153, 'action': 'add', 'coordinate': 5}, {'active': [2, 5, 9], 'minimum': -0.22804058585653886, 'action': 'remove', 'coordinate': 2}, {'active': [5, 9], 'minimum': 0.2145972513333375, 'action': 'add', 'coordinate': 1}, {'active': [1, 5, 9], 'minimum': -0.3035307450354145, 'action': 'remove', 'coordinate': 9}, {'active': [1, 5], 'minimum': 0.3464592866278199, 'action': 'add', 'coordinate': 7}, {'active': [1, 5, 7], 'minimum': 0.1426277345974035, 'action': 'accept'}]",True,False,3.686287386450715e-18,0.0,0.0009224113243434338,0.011071403237241574,3,0,1.9999999999999998,True
24,A,gaussian_noise,"[0.0, 0.5574127568468747, 0.027015868744313335, 0.0, 0.0, 0.016910125647774422, 0.0, 0.3297315455156012, 0.0, 0.06892970324543622]",5,5,"[{'active': [2, 9], 'minimum': 0.22858799761564053, 'action': 'add', 'coordinate': 7}, {'active': [2, 7, 9], 'minimum': -0.012427144547484947, 'action': 'remove', 'coordinate': 2}, {'active': [7, 9], 'minimum': 0.2728149607851337, 'action': 'add', 'coordinate': 1}, {'active': [1, 7, 9], 'minimum': 0.07246851168211679, 'action': 'add', 'coordinate': 2}, {'active': [1, 2, 7, 9], 'minimum': 0.02890538354594639, 'action': 'add', 'coordinate': 5}, {'active': [1, 2, 5, 7, 9], 'minimum': 0.016910125647774422, 'action': 'accept'}]",True,False,1.6696713456276768e-17,0.0,0.0007527745023119578,0.004872972744059078,5,0,1.8081088560205008,True
24,A,gaussian_blur,"[0.0, 0.5866198434355805, 0.0, 0.0, 0.0, 0.009662586245533128, 0.0, 0.40371757031888633, 0.0, 0.0]",4,4,"[{'active': [2, 7, 9], 'minimum': -0.06153176549216405, 'action': 'remove', 'coordinate': 2}, {'active': [7, 9], 'minimum': 0.29759043895776627, 'action': 'add', 'coordinate': 1}, {'active': [1, 7, 9], 'minimum': -0.16149012090614726, 'action': 'remove', 'coordinate': 9}, {'active': [1, 7], 'minimum': 0.413983112272693, 'action': 'add', 'coordinate': 5}, {'active': [1, 5, 7], 'minimum': 0.009662586245533128, 'action': 'accept'}]",True,False,3.382710778154774e-17,0.0,0.0008219260593495113,0.0032943034170996094,3,0,1.9681411217718767,True
24,B,clean,"[0.0, 0.5928393418620217, 0.008093244168679547, 0.0, 0.0, 0.0514703984269347, 0.0, 0.3475970155423641, 0.0, 0.0]",4,4,"[{'active': [2, 9], 'minimum': 0.2529455378262597, 'action': 'add', 'coordinate': 5}, {'active': [2, 5, 9], 'minimum': 0.07182573106035131, 'action': 'add', 'coordinate': 1}, {'active': [1, 2, 5, 9], 'minimum': 0.02981963886265599, 'action': 'add', 'coordinate': 7}, {'active': [1, 2, 5, 7, 9], 'minimum': -0.06182668186304009, 'action': 'remove', 'coordinate': 9}, {'active': [1, 2, 5, 7], 'minimum': 0.008093244168679547, 'action': 'accept'}]",True,False,2.2985086056692694e-17,0.0,0.0007612389346610352,0.006715872708028454,4,0,1.9838135116626407,True
24,B,brightness_dark,"[0.0, 0.5053955289767358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3811612300475435, 0.0, 0.11344324097572066]",4,4,"[{'active': [9], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [6, 9], 'minimum': 0.17241740085825918, 'action': 'add', 'coordinate': 7}, {'active': [6, 7, 9], 'minimum': -0.02064309020032795, 'action': 'remove', 'coordinate': 6}, {'active': [7, 9], 'minimum': 0.2789245538880396, 'action': 'add', 'coordinate': 1}, {'active': [1, 7, 9], 'minimum': 0.11344324097572066, 'action': 'accept'}]",True,False,2.0599841277224584e-18,0.0,0.00016813602068948687,0.008370718062479235,3,0,1.7731135180485587,True
24,B,contrast_low,"[0.0, 0.6384649149192816, 0.0, 0.0, 0.0, 0.1707010255392132, 0.0, 0.19083405954150526, 0.0, 0.0]",4,4,"[{'active': [2, 7, 9], 'minimum': -0.3519530237672259, 'action': 'remove', 'coordinate': 2}, {'active': [7, 9], 'minimum': 0.22364599752880132, 'action': 'add', 'coordinate': 1}, {'active': [1, 7, 9], 'minimum': -0.3433678843899194, 'action': 'remove', 'coordinate': 9}, {'active': [1, 7], 'minimum': 0.36369731535657074, 'action': 'add', 'coordinate': 5}, {'active': [1, 5, 7], 'minimum': 0.1707010255392132, 'action': 'accept'}]",True,False,7.589415207398531e-18,0.0,0.0007734060826006513,0.012598628535105582,3,0,1.9417396388477974,True
24,B,gaussian_noise,"[0.0, 0.5537743585089111, 0.02794516089123309, 0.0, 0.0, 0.01581991488835423, 0.0, 0.32990441607161347, 0.0, 0.07255614963988807]",5,5,"[{'active': [2, 9], 'minimum': 0.22875218028181987, 'action': 'add', 'coordinate': 7}, {'active': [2, 7, 9], 'minimum': -0.014855382696461139, 'action': 'remove', 'coordinate': 2}, {'active': [7, 9], 'minimum': 0.27178049362470813, 'action': 'add', 'coordinate': 1}, {'active': [1, 7, 9], 'minimum': 0.07699383820896352, 'action': 'add', 'coordinate': 2}, {'active': [1, 2, 7, 9], 'minimum': 0.029567060506302815, 'action': 'add', 'coordinate': 5}, {'active': [1, 2, 5, 7, 9], 'minimum': 0.01581991488835423, 'action': 'accept'}]",True,False,4.119968255444917e-17,0.0,0.0007492394099313869,0.0049113378196316455,5,0,1.7989973789377576,True
24,B,gaussian_blur,"[0.0, 0.5863193575464222, 0.0, 0.0, 0.0, 0.009114848825927488, 0.0, 0.40456579362765027, 0.0, 0.0]",4,4,"[{'active': [2, 7, 9], 'minimum': -0.061328825335874526, 'action': 'remove', 'coordinate': 2}, {'active': [7, 9], 'minimum': 0.298906382713928, 'action': 'add', 'coordinate': 1}, {'active': [1, 7, 9], 'minimum': -0.1569415017620785, 'action': 'remove', 'coordinate': 9}, {'active': [1, 7], 'minimum': 0.4142596258597581, 'action': 'add', 'coordinate': 5}, {'active': [1, 5, 7], 'minimum': 0.009114848825927488, 'action': 'accept'}]",True,False,3.8163916471489756e-17,0.0,0.0007972458334162145,0.003106182182104815,3,0,1.9523120379346026,True
25,A,clean,"[0.21798898671674555, 0.34013820483947915, 0.3471469976152227, 0.0, 0.028812933895421573, 0.0, 0.028929338711521403, 0.03698353822160964, 0.0, 0.0]",1,1,"[{'active': [0, 1, 2, 4, 7], 'minimum': 0.01099903653861572, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 2, 4, 6, 7], 'minimum': 0.028812933895421573, 'action': 'accept'}]",True,False,3.2004292879056484e-17,0.0,6.370555152427559e-05,0.0004687856810740758,6,0,0.48623509014180355,True
25,A,brightness_dark,"[0.31516108864485315, 0.2448919837821805, 0.09409640184019434, 0.0, 0.1850156913102503, 0.0, 0.023487810756218037, 0.1373470236663037, 0.0, 0.0]",2,2,"[{'active': [0, 1, 4, 7], 'minimum': 0.10948947565991415, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7], 'minimum': 0.010745560837978972, 'action': 'add', 'coordinate': 2}, {'active': [0, 1, 2, 4, 6, 7], 'minimum': 0.023487810756218037, 'action': 'accept'}]",True,False,1.7672495411513722e-17,0.0,6.211627602547704e-05,0.00308688444079517,6,0,0.7193322660875232,True
25,A,contrast_low,"[0.2627660582467741, 0.36615677547537917, 0.17038294686343788, 0.0, 0.0, 0.0, 0.19860474851949336, 0.002089470894915445, 0.0, 0.0]",1,1,"[{'active': [0, 1, 2, 5, 6, 7], 'minimum': -0.09183000016331784, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 6, 7], 'minimum': 0.002089470894915445, 'action': 'accept'}]",True,False,1.7702988597614877e-17,0.0,3.049463495571385e-05,0.0003770667595608727,5,0,0.33050144533920717,True
25,A,gaussian_noise,"[0.21026364373100515, 0.3440241875155924, 0.2909014595979537, 0.0, 0.0, 0.0, 0.06334221921304828, 0.09146848994240046, 0.0, 0.0]",2,2,"[{'active': [0, 1, 2, 4, 7], 'minimum': 0.023284197161913413, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 2, 4, 6, 7], 'minimum': -0.0867154371333332, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 6, 7], 'minimum': 0.06334221921304828, 'action': 'accept'}]",True,False,2.4069288229178198e-17,0.0,6.825145421838246e-05,0.0027891285648746745,5,0,0.5764994926857799,True
25,A,gaussian_blur,"[0.1896318090915281, 0.3916861100929232, 0.3422478646211701, 0.0, 0.0, 0.0, 0.06253141867008338, 0.013902797524295279, 0.0, 0.0]",1,1,"[{'active': [0, 1, 2, 4, 6, 7], 'minimum': -0.0599686260618699, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 6, 7], 'minimum': 0.013902797524295279, 'action': 'accept'}]",True,False,1.1817803680091998e-17,0.0,7.303110474083626e-05,0.001815151688853793,5,0,0.49912657242256275,True
25,B,clean,"[0.21798898671674555, 0.34013820483947915, 0.3471469976152227, 0.0, 0.028812933895421573, 0.0, 0.028929338711521403, 0.03698353822160964, 0.0, 0.0]",1,1,"[{'active': [0, 1, 2, 4, 7], 'minimum': 0.01099903653861572, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 2, 4, 6, 7], 'minimum': 0.028812933895421573, 'action': 'accept'}]",True,False,3.2004292879056484e-17,0.0,6.370555152427559e-05,0.0004687856810740758,6,0,0.48623509014180355,True
25,B,brightness_dark,"[0.3123743860834747, 0.24741719361344716, 0.09983038308292048, 0.0, 0.17554252438259021, 0.0, 0.02334399148329459, 0.14149152135427293, 0.0, 0.0]",2,2,"[{'active': [0, 1, 4, 7], 'minimum': 0.11246913041181006, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7], 'minimum': 0.00971534987737348, 'action': 'add', 'coordinate': 2}, {'active': [0, 1, 2, 4, 6, 7], 'minimum': 0.02334399148329459, 'action': 'accept'}]",True,False,1.713039432527097e-17,0.0,6.457747004044776e-05,0.0029677082252936634,6,0,0.7278126125798787,True
25,B,contrast_low,"[0.26523761402356466, 0.35732012438225974, 0.18481411602391443, 0.0, 0.0, 0.0, 0.1778601587505327, 0.014767986819728423, 0.0, 0.0]",1,1,"[{'active': [0, 1, 2, 5, 6, 7], 'minimum': -0.09818944529312759, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 6, 7], 'minimum': 0.014767986819728423, 'action': 'accept'}]",True,False,9.940778668976469e-18,0.0,3.213302422699801e-05,0.000623411179347022,5,0,0.3150062875075748,True
25,B,gaussian_noise,"[0.20927656041865217, 0.3441508977469242, 0.2930700805911136, 0.0, 0.0, 0.0, 0.06514407031996211, 0.08835839092334798, 0.0, 0.0]",2,2,"[{'active': [0, 1, 2, 4, 7], 'minimum': 0.01849206720116722, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 2, 4, 6, 7], 'minimum': -0.11582835261397537, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 6, 7], 'minimum': 0.06514407031996211, 'action': 'accept'}]",True,False,2.9110828331235794e-17,0.0,6.839817334223816e-05,0.0027249047539414325,5,0,0.57154796707376,True
25,B,gaussian_blur,"[0.1931459734812001, 0.3891098509428602, 0.3425701495716864, 0.0, 0.0, 0.0, 0.06057881592616881, 0.014595210078084501, 0.0, 0.0]",1,1,"[{'active': [0, 1, 2, 4, 6, 7], 'minimum': -0.07066390593855906, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 6, 7], 'minimum': 0.014595210078084501, 'action': 'accept'}]",True,False,2.856872724499304e-17,0.0,6.960537451571395e-05,0.0017779470014136444,5,0,0.48064388275413567,True
26,A,clean,"[0.0, 0.0, 0.08014599302682238, 0.034579313866920064, 0.2502583407394739, 0.0, 0.6350163523667837, 0.0, 0.0, 0.0]",0,0,"[{'active': [2, 3, 4, 6], 'minimum': 0.034579313866920064, 'action': 'accept'}]",True,False,5.377642775528102e-17,0.0,0.0008969799515364927,0.004489937990682011,4,0,0.943729535185845,True
26,A,brightness_dark,"[0.0, 0.0, 0.0, 0.0, 0.3578750684141908, 0.02688570282308188, 0.6152392287627273, 0.0, 0.0, 0.0]",4,4,"[{'active': [2, 3, 6], 'minimum': 0.12781938873629264, 'action': 'add', 'coordinate': 4}, {'active': [2, 3, 4, 6], 'minimum': -0.7232534429969599, 'action': 'remove', 'coordinate': 2}, {'active': [3, 4, 6], 'minimum': -0.03058627285817489, 'action': 'remove', 'coordinate': 3}, {'active': [4, 6], 'minimum': 0.38072916591509853, 'action': 'add', 'coordinate': 5}, {'active': [4, 5, 6], 'minimum': 0.02688570282308188, 'action': 'accept'}]",True,False,2.6020852139652106e-18,0.0,0.0011554552786596371,0.0046806441288564545,3,0,1.44659877381281,True
26,A,contrast_low,"[0.0, 0.0, 0.0036489065760787406, 0.014523594668758195, 0.4131463621824282, 0.0, 0.5686811365727349, 0.0, 0.0, 0.0]",1,1,"[{'active': [2, 3, 6], 'minimum': 0.0763967354164485, 'action': 'add', 'coordinate': 4}, {'active': [2, 3, 4, 6], 'minimum': 0.0036489065760787406, 'action': 'accept'}]",True,False,1.734723475976807e-17,0.0,0.00216129661224084,0.008908463835741617,4,0,1.7807604033903262,True
26,A,gaussian_noise,"[0.0, 0.0, 0.0, 0.0015326997748032478, 0.3133496554509914, 0.0, 0.6851176447742053, 0.0, 0.0, 0.0]",2,2,"[{'active': [2, 3, 6], 'minimum': 0.07383321033558919, 'action': 'add', 'coordinate': 4}, {'active': [2, 3, 4, 6], 'minimum': -0.07289690561834791, 'action': 'remove', 'coordinate': 2}, {'active': [3, 4, 6], 'minimum': 0.0015326997748032478, 'action': 'accept'}]",True,False,5.204170427930421e-18,0.0,0.0008751292431011465,0.005709114382838626,3,0,1.3165163437604204,True
26,A,gaussian_blur,"[0.0, 0.0, 0.20082271252179307, 0.08970690956704841, 0.0, 0.0, 0.7094703779111585, 0.0, 0.0, 0.0]",1,1,"[{'active': [2, 3, 4, 6], 'minimum': -0.18204048462269712, 'action': 'remove', 'coordinate': 4}, {'active': [2, 3, 6], 'minimum': 0.08970690956704841, 'action': 'accept'}]",True,False,2.3418766925686896e-17,0.0,0.0006342517707541136,0.0042925011612768155,3,0,1.0043123049110667,True
26,B,clean,"[0.0, 0.0, 0.08014599302682238, 0.034579313866920064, 0.2502583407394739, 0.0, 0.6350163523667837, 0.0, 0.0, 0.0]",0,0,"[{'active': [2, 3, 4, 6], 'minimum': 0.034579313866920064, 'action': 'accept'}]",True,False,5.377642775528102e-17,0.0,0.0008969799515364927,0.004489937990682011,4,0,0.943729535185845,True
26,B,brightness_dark,"[0.0, 0.0, 0.0, 0.0, 0.34767625941556046, 0.04234634740183364, 0.6099773931826059, 0.0, 0.0, 0.0]",4,4,"[{'active': [2, 3, 6], 'minimum': 0.14497605813386008, 'action': 'add', 'coordinate': 4}, {'active': [2, 3, 4, 6], 'minimum': -0.6862180372602924, 'action': 'remove', 'coordinate': 2}, {'active': [3, 4, 6], 'minimum': -0.006254918513896424, 'action': 'remove', 'coordinate': 3}, {'active': [4, 6], 'minimum': 0.3837281272848444, 'action': 'add', 'coordinate': 5}, {'active': [4, 5, 6], 'minimum': 0.04234634740183364, 'action': 'accept'}]",True,False,2.168404344971009e-17,0.0,0.0011646669310089249,0.00472897376245809,3,0,1.4566386065687928,True
26,B,contrast_low,"[0.0, 0.0, 0.06756948140361323, 0.009371154141482327, 0.3496276928371428, 0.0, 0.5734316716177617, 0.0, 0.0, 0.0]",1,1,"[{'active': [2, 3, 6], 'minimum': 0.061890395330977864, 'action': 'add', 'coordinate': 4}, {'active': [2, 3, 4, 6], 'minimum': 0.009371154141482327, 'action': 'accept'}]",True,False,2.6020852139652106e-17,0.0,0.0021867813319398784,0.009943336642694037,4,0,1.76957084290318,True
26,B,gaussian_noise,"[0.0, 0.0, 0.0, 0.008839166989841774, 0.3061942188774225, 0.0, 0.6849666141327357, 0.0, 0.0, 0.0]",2,2,"[{'active': [2, 3, 6], 'minimum': 0.07976331836934783, 'action': 'add', 'coordinate': 4}, {'active': [2, 3, 4, 6], 'minimum': -0.06601246181621795, 'action': 'remove', 'coordinate': 2}, {'active': [3, 4, 6], 'minimum': 0.008839166989841774, 'action': 'accept'}]",True,False,2.0816681711721685e-17,0.0,0.0008431887555757958,0.005738004170601009,3,0,1.3006112627671638,True
26,B,gaussian_blur,"[0.0, 0.0, 0.1958510821390715, 0.0893270319945642, 0.0, 0.0, 0.7148218858663643, 0.0, 0.0, 0.0]",1,1,"[{'active': [2, 3, 4, 6], 'minimum': -0.18554022413016977, 'action': 'remove', 'coordinate': 4}, {'active': [2, 3, 6], 'minimum': 0.0893270319945642, 'action': 'accept'}]",True,False,1.5612511283791264e-17,0.0,0.0006398350829814953,0.004333710392170466,3,0,1.006720070875815,True
27,A,clean,"[0.0, 0.7059616279635774, 0.0, 0.0, 0.0, 0.0, 0.042679562301833285, 0.0, 0.25135880973458924, 0.0]",2,2,"[{'active': [1, 2, 6, 8, 9], 'minimum': -0.06448158319744547, 'action': 'remove', 'coordinate': 2}, {'active': [1, 6, 8, 9], 'minimum': -0.1950938668596535, 'action': 'remove', 'coordinate': 9}, {'active': [1, 6, 8], 'minimum': 0.042679562301833285, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.0002344812004340851,0.0008472457280386205,3,0,0.21467717025177563,True
27,A,brightness_dark,"[0.0, 0.7292314074273947, 0.0, 0.0, 0.0, 0.0, 0.07162474127399981, 0.0, 0.1991438512986056, 0.0]",1,1,"[{'active': [1, 2, 6, 8], 'minimum': -0.04638921854049544, 'action': 'remove', 'coordinate': 2}, {'active': [1, 6, 8], 'minimum': 0.07162474127399981, 'action': 'accept'}]",True,False,2.220446049250313e-16,2.220446049250313e-16,0.00014893593939270294,0.0008779398007311156,3,0,0.23952145516959725,True
27,A,contrast_low,"[0.0, 0.6328382449032511, 0.0, 0.0, 0.0, 0.0, 0.08837924462039592, 0.0, 0.27878251047635294, 0.0]",2,2,"[{'active': [1, 2, 6, 8, 9], 'minimum': -0.08999039739390932, 'action': 'remove', 'coordinate': 2}, {'active': [1, 6, 8, 9], 'minimum': -0.21363130541249867, 'action': 'remove', 'coordinate': 9}, {'active': [1, 6, 8], 'minimum': 0.08837924462039592, 'action': 'accept'}]",True,False,5.637851296924623e-17,0.0,0.00023991629622023002,0.0022937800994053945,3,0,0.5075626485397737,True
27,A,gaussian_noise,"[0.0, 0.7692189856959409, 0.0, 0.0, 0.0, 0.0, 0.026234471764231063, 0.0, 0.20454654253982796, 0.0]",2,2,"[{'active': [1, 5, 6, 8, 9], 'minimum': -0.0859983002169835, 'action': 'remove', 'coordinate': 5}, {'active': [1, 6, 8, 9], 'minimum': -0.38570324021075286, 'action': 'remove', 'coordinate': 9}, {'active': [1, 6, 8], 'minimum': 0.026234471764231063, 'action': 'accept'}]",True,False,2.168404344971009e-17,0.0,0.000304452027127619,0.001065344722475899,3,0,0.23276072540124065,True
27,A,gaussian_blur,"[0.0, 0.6002685437832589, 0.0, 0.0, 0.0, 0.0, 0.05891967252466313, 0.0, 0.340811783692078, 0.0]",2,2,"[{'active': [1, 2, 6, 8, 9], 'minimum': -0.17859933840872164, 'action': 'remove', 'coordinate': 9}, {'active': [1, 2, 6, 8], 'minimum': -0.11207735056080032, 'action': 'remove', 'coordinate': 2}, {'active': [1, 6, 8], 'minimum': 0.05891967252466313, 'action': 'accept'}]",True,False,3.642919299551295e-17,0.0,0.0004474062203026007,0.002445886819164252,3,0,0.30405594983164086,True
27,B,clean,"[0.0, 0.7059616279635774, 0.0, 0.0, 0.0, 0.0, 0.042679562301833285, 0.0, 0.25135880973458924, 0.0]",2,2,"[{'active': [1, 2, 6, 8, 9], 'minimum': -0.06448158319744547, 'action': 'remove', 'coordinate': 2}, {'active': [1, 6, 8, 9], 'minimum': -0.1950938668596535, 'action': 'remove', 'coordinate': 9}, {'active': [1, 6, 8], 'minimum': 0.042679562301833285, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.0002344812004340851,0.0008472457280386205,3,0,0.21467717025177563,True
