method,context,support_seed,lr,steps,checkpoint_sha256,source_tensor_sha256,baseline_accuracy,query_loss_before,gain_pp,accuracy,loss,worst_class_accuracy,gamma_norm,beta_norm,support_loss_trajectory,prediction_key,support_loss_before,support_loss_after
affine,shuffled,11,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.533333420753479,42.16666519641876,1.8834706544876099,18.25396865606308,0.3131242096424103,0.32818707823753357,,r0069,4.827887058258057,4.144381523132324
affine,shuffled,11,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.10000169277191162,41.733333468437195,1.8431222438812256,16.38418138027191,0.49742916226387024,0.5668157339096069,,r0070,4.827887058258057,3.6727724075317383
affine,shuffled,11,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-7.666665315628052,33.96666646003723,1.9656956195831299,3.954802453517914,0.8190863132476807,1.1789089441299438,,r0071,4.827887058258057,2.684464931488037
bn,noise,11,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-18.49999874830246,23.133333027362823,7.33925199508667,0.0,0.0,0.0,,r0072,6.935964584350586,6.894211292266846
prior,noise,11,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0073,6.935964584350586,6.957118988037109
affine,noise,11,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.03333091735839844,41.600000858306885,2.0432450771331787,18.65079402923584,0.0038247553166002035,0.001398793188855052,,r0074,6.935964584350586,6.919427394866943
affine,noise,11,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.04142165184021,19.04762089252472,0.011431806720793247,0.0041727847419679165,,r0075,6.935964584350586,6.886678695678711
affine,noise,11,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.039652109146118,19.04762089252472,0.019004732370376587,0.006906822323799133,,r0076,6.935964584350586,6.854341983795166
affine,noise,11,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.06666481494903564,41.56666696071625,2.0353877544403076,19.44444626569748,0.03771752491593361,0.01358481403440237,,r0077,6.935964584350586,6.775521755218506
affine,noise,11,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.03333091735839844,41.600000858306885,2.0354034900665283,19.44444626569748,0.03824755176901817,0.013987931422889233,,r0078,6.935964584350586,6.773158550262451
affine,noise,11,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.16666650772094727,41.466665267944336,2.020122528076172,19.44444477558136,0.11067462712526321,0.03905981034040451,,r0079,6.935964584350586,6.483273983001709
affine,noise,11,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.2666652202606201,41.36666655540466,2.006324052810669,19.44444477558136,0.17880700528621674,0.06156783923506737,,r0080,6.935964584350586,6.226217269897461
affine,noise,11,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.36666691303253174,41.26666486263275,1.9736608266830444,19.44444477558136,0.33780181407928467,0.11326776444911957,,r0081,6.935964584350586,5.661813259124756
affine,noise,11,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-1.0999977588653564,40.53333401679993,2.00034236907959,18.333333730697632,0.38247552514076233,0.13987931609153748,,r0082,6.935964584350586,5.576257705688477
affine,noise,11,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.2333313226699829,41.4000004529953,1.867344617843628,19.209039211273193,0.9025384187698364,0.31978458166122437,,r0083,6.935964584350586,3.9822380542755127
affine,noise,11,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.13333261013031006,41.49999916553497,1.8095533847808838,19.77401077747345,1.2471987009048462,0.5028367042541504,,r0084,6.935964584350586,3.1971755027770996
affine,noise,11,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.4999995231628418,41.13333225250244,1.7875754833221436,14.689265191555023,1.6823759078979492,0.7806494832038879,,r0085,6.935964584350586,2.6071863174438477
full,correct,11,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.933334231376648,42.56666600704193,1.9956015348434448,19.84127163887024,0.0,0.0,,r0086,2.472599983215332,2.3792011737823486
full,correct,11,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.4333337545394897,43.06666553020477,1.937591314315796,21.42857313156128,0.0,0.0,,r0087,2.472599983215332,2.248190402984619
full,correct,11,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.5000015497207642,43.13333332538605,1.9042251110076904,22.61904925107956,0.0,0.0,,r0088,2.472599983215332,2.1637110710144043
full,correct,11,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,2.3333340883255005,43.966665863990784,1.8574883937835693,24.2063507437706,0.0,0.0,,r0089,2.472599983215332,2.031520128250122
random_no_write,random,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.09999871253967285,41.53333306312561,2.0472209453582764,18.25396865606308,0.14858366549015045,0.14835397899150848,,r0090,2.3790056705474854,2.390226125717163
bn,correct,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,3.866666555404663,45.499998331069946,2.733633041381836,17.85714328289032,0.0,0.0,,r0091,2.3790056705474854,3.5279366970062256
prior,correct,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0092,2.3790056705474854,2.3726320266723633
affine,correct,22,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.06666779518127441,41.69999957084656,2.043635845184326,18.65079402923584,0.0005922957207076252,0.0009328399319201708,,r0093,2.3790056705474854,2.3777875900268555
affine,correct,22,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.10000169277191162,41.733333468437195,2.0425832271575928,18.65079402923584,0.0017722784541547298,0.0027844191063195467,,r0094,2.3790056705474854,2.375380039215088
affine,correct,22,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.10000169277191162,41.733333468437195,2.0415451526641846,18.65079402923584,0.002947668544948101,0.004626735113561153,,r0095,2.3790056705474854,2.3729958534240723
affine,correct,22,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.13333559036254883,41.76666736602783,2.0390238761901855,17.85714328289032,0.005857113283127546,0.009165335446596146,,r0096,2.3790056705474854,2.367196559906006
affine,correct,22,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.16666650772094727,41.79999828338623,2.0389981269836426,17.85714328289032,0.005922956857830286,0.009328399784862995,,r0097,2.3790056705474854,2.3670194149017334
affine,correct,22,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.16666650772094727,41.79999828338623,2.0297720432281494,17.46031790971756,0.01734512485563755,0.02685718424618244,,r0098,2.3790056705474854,2.3453927040100098
affine,correct,22,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.2666682004928589,41.89999997615814,2.0216057300567627,17.0634925365448,0.028291817754507065,0.04316459968686104,,r0099,2.3790056705474854,2.3262569904327393
affine,correct,22,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.40000081062316895,42.03333258628845,2.0035996437072754,17.0634925365448,0.053990960121154785,0.08060861378908157,,r0100,2.3790056705474854,2.2846689224243164
affine,correct,22,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.43333470821380615,42.06666648387909,2.0087218284606934,15.87301641702652,0.05922957509756088,0.0932839959859848,,r0101,2.3790056705474854,2.278083086013794
affine,correct,22,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.6999999284744263,42.33333170413971,1.9456093311309814,16.26984179019928,0.1479530930519104,0.21372753381729126,,r0102,2.3790056705474854,2.1588988304138184
affine,correct,22,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.7666677236557007,42.399999499320984,1.906051754951477,18.25396865606308,0.22625945508480072,0.3091585338115692,,r0103,2.3790056705474854,2.0801644325256348
affine,correct,22,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.9666681289672852,42.59999990463257,1.8434813022613525,21.03174775838852,0.3912331759929657,0.4843568503856659,,r0104,2.3790056705474854,1.9557117223739624
bn,wrong_MNIST,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-5.033332109451294,36.59999966621399,2.464064121246338,11.90476268529892,0.0,0.0,,r0105,0.037808891385793686,0.03265269845724106
prior,wrong_MNIST,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0106,0.037808891385793686,0.038049861788749695
affine,wrong_MNIST,22,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0441460609436035,18.65079402923584,7.030147389741614e-05,7.128457946237177e-05,,r0107,0.037808891385793686,0.03779885917901993
affine,wrong_MNIST,22,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.044098377227783,18.65079402923584,0.00021111084788572043,0.00021414640650618821,,r0108,0.037808891385793686,0.03777874633669853
affine,wrong_MNIST,22,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.044050693511963,18.65079402923584,0.0003519627498462796,0.0003570183180272579,,r0109,0.037808891385793686,0.037758637219667435
affine,wrong_MNIST,22,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.043931245803833,18.65079402923584,0.0007039675256237388,0.0007140217931009829,,r0110,0.037808891385793686,0.0377083495259285
affine,wrong_MNIST,22,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0439324378967285,18.65079402923584,0.0007030146662145853,0.0007128458237275481,,r0111,0.037808891385793686,0.037708476185798645
affine,wrong_MNIST,22,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.043458938598633,18.65079402923584,0.0021121292375028133,0.002142941812053323,,r0112,0.037808891385793686,0.03750711306929588
affine,wrong_MNIST,22,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0429983139038086,18.65079402923584,0.0035161857958883047,0.003556195879355073,,r0113,0.037808891385793686,0.037309322506189346
affine,wrong_MNIST,22,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0418648719787598,18.65079402923584,0.007001473102718592,0.007058430463075638,,r0114,0.037808891385793686,0.036821164190769196
affine,wrong_MNIST,22,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0418784618377686,18.65079402923584,0.00703014712780714,0.007128458004444838,,r0115,0.037808891385793686,0.03681466728448868
affine,wrong_MNIST,22,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.09999871253967285,41.53333306312561,2.0377190113067627,18.25396865606308,0.020907660946249962,0.02110230177640915,,r0116,0.037808891385793686,0.03488316386938095
affine,wrong_MNIST,22,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.13333559036254883,41.76666736602783,2.0344181060791016,18.25396865606308,0.0344415120780468,0.03460991755127907,,r0117,0.037808891385793686,0.033088598400354385
affine,wrong_MNIST,22,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.40000081062316895,42.03333258628845,2.030319929122925,17.85714328289032,0.06628375500440598,0.06481587141752243,,r0118,0.037808891385793686,0.02923838049173355
bn,wrong_USPS,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-2.9666662216186523,38.66666555404663,3.227487325668335,12.69841343164444,0.0,0.0,,r0119,0.0012552050175145268,0.0012204325757920742
prior,wrong_USPS,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0120,0.0012552050175145268,0.001364248339086771
affine,wrong_USPS,22,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0441720485687256,18.65079402923584,3.734536903721164e-06,3.6732978969666874e-06,,r0121,0.0012552050175145268,0.0012551791733130813
affine,wrong_USPS,22,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0441761016845703,18.65079402923584,1.1202106179553084e-05,1.101947964343708e-05,,r0122,0.0012552050175145268,0.0012551237596198916
affine,wrong_USPS,22,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.044180393218994,18.65079402923584,1.866915772552602e-05,1.836507180996705e-05,,r0123,0.0012552050175145268,0.00125506694894284
affine,wrong_USPS,22,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0441904067993164,18.65079402923584,3.7334932130761445e-05,3.6727418773807585e-05,,r0124,0.0012552050175145268,0.0012549301609396935
affine,wrong_USPS,22,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0441906452178955,18.65079402923584,3.7345365853980184e-05,3.673297760542482e-05,,r0125,0.0012552050175145268,0.0012549301609396935
affine,wrong_USPS,22,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.044231414794922,18.65079402923584,0.0001120025190175511,0.0001102156238630414,,r0126,0.0012552050175145268,0.0012543830089271069
affine,wrong_USPS,22,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0442728996276855,18.65079402923584,0.0001866231468738988,0.00018370285397395492,,r0127,0.0012552050175145268,0.0012538330629467964
affine,wrong_USPS,22,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0443756580352783,18.65079402923584,0.0003731831966433674,0.00036750955041497946,,r0128,0.0012552050175145268,0.001252462388947606
affine,wrong_USPS,22,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.044375419616699,18.65079402923584,0.00037345365853980184,0.0003673297760542482,,r0129,0.0012552050175145268,0.0012524628546088934
affine,wrong_USPS,22,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0447864532470703,18.65079402923584,0.0011174774263054132,0.0011001002276316285,,r0130,0.0012552050175145268,0.0012470233486965299
affine,wrong_USPS,22,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.06666779518127441,41.69999957084656,2.045194625854492,18.65079402923584,0.0018559908494353294,0.001826526247896254,,r0131,0.0012552050175145268,0.0012416645186021924
affine,wrong_USPS,22,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0461955070495605,19.04762089252472,0.0036768587306141853,0.003604193450883031,,r0132,0.0012552050175145268,0.001228742185048759
bn,wrong_MNISTM,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,2.433335781097412,44.066667556762695,2.0697460174560547,17.85714328289032,0.0,0.0,,r0133,0.11962327361106873,0.15554848313331604
prior,wrong_MNISTM,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0134,0.11962327361106873,0.12202903628349304
affine,wrong_MNISTM,22,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0441219806671143,18.65079402923584,0.00011566417379071936,0.00012044519098708406,,r0135,0.11962327361106873,0.11959533393383026
affine,wrong_MNISTM,22,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0440263748168945,18.65079402923584,0.0003464294131845236,0.00036103514139540493,,r0136,0.11962327361106873,0.11953984200954437
affine,wrong_MNISTM,22,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.043931722640991,18.65079402923584,0.0005769263952970505,0.0006013843230903149,,r0137,0.11962327361106873,0.11948441714048386
affine,wrong_MNISTM,22,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.043693780899048,18.65079402923584,0.0011533214710652828,0.0012012275401502848,,r0138,0.11962327361106873,0.11934594064950943
affine,wrong_MNISTM,22,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0436956882476807,18.65079402923584,0.001156641636043787,0.0012044517789036036,,r0139,0.11962327361106873,0.11934525519609451
