client,bank,context,D_actual,p50,p90,p95,maximum,percentile,above_p95
22,A,clean,0.21853574016924748,0.15994415570408707,0.2664610860555077,0.29265163282734147,0.3538463399124116,0.828125,False
22,A,brightness_dark,0.2132184364809635,0.15915376691689576,0.23489422793546122,0.29540515589277194,0.46227264767317955,0.828125,False
22,A,contrast_low,0.12176242168263667,0.15383261440498425,0.2337235279327431,0.24426989603740998,0.4113775668866226,0.25,False
22,A,gaussian_noise,0.23019140308472105,0.15875824095594535,0.2439810463632819,0.2665834941150595,0.31530685161564154,0.8671875,False
22,A,gaussian_blur,0.20516436869062843,0.1587941133513202,0.2240803130469436,0.24077338195744288,0.34595710861086193,0.8203125,False
22,B,clean,0.21853574016924748,0.15935981583961045,0.22933317214462018,0.2542149072804052,0.42253280241304364,0.875,False
22,B,brightness_dark,0.2128885002201397,0.15139449204773858,0.2201631683963378,0.2491400772555043,0.30708204981098197,0.84375,False
22,B,contrast_low,0.12499012217462821,0.1483337665198137,0.2176513905200507,0.255154198648592,0.3050881520908829,0.3359375,False
22,B,gaussian_noise,0.2302707129873476,0.15791334323930833,0.24062503332107846,0.25103591284351084,0.31739458535980164,0.8515625,False
22,B,gaussian_blur,0.20609933828590835,0.1584638056364213,0.2461232010781779,0.2858997785619735,0.39092225855562396,0.78125,False
23,A,clean,0.27555347242906725,0.1619748299202756,0.23509542433335648,0.2540981616265425,0.3076785217392092,0.9609375,True
23,A,brightness_dark,0.25077403490519473,0.14459730383652858,0.24030619644039275,0.2647597286689038,0.37724236826017526,0.921875,False
23,A,contrast_low,0.35699426320578787,0.1489893809165556,0.2351152814616844,0.26597632670202986,0.35788269699033814,0.9921875,True
23,A,gaussian_noise,0.2750834063887527,0.17110248067234415,0.2589947790318715,0.2910989115893915,0.3880759499466679,0.9296875,False
23,A,gaussian_blur,0.33700778775377,0.15236907258330723,0.2433966004377052,0.2540022288014735,0.4211961241438405,0.984375,True
23,B,clean,0.27555347242906725,0.16928671887535562,0.2566829387962819,0.2790126413672242,0.3046647142682655,0.9453125,False
23,B,brightness_dark,0.2533564245697509,0.15913054139852606,0.22339508265468994,0.24224171251354676,0.312473706817475,0.953125,True
23,B,contrast_low,0.34225265578759245,0.1462682049333781,0.25137349557927896,0.29185583595873127,0.3133479634918553,1.0,True
23,B,gaussian_noise,0.27660428370616597,0.16436563887305095,0.23151295074861947,0.24624467070011155,0.30240725395858686,0.984375,True
23,B,gaussian_blur,0.3352151548750267,0.1641496415245195,0.25252308858315325,0.26274094802193265,0.339862920219201,0.9921875,True
24,A,clean,0.15505532595264845,0.14301319806786134,0.21511587446145958,0.2426857911589822,0.3045420202282676,0.6171875,False
24,A,brightness_dark,0.10749962481901293,0.13082193710522166,0.20420689125518413,0.22624950275482794,0.30241722512653363,0.2578125,False
24,A,contrast_low,0.17410895036921908,0.14294982842758341,0.21790286421156793,0.2391166852595475,0.30794484099794955,0.7421875,False
24,A,gaussian_noise,0.13548947706369513,0.15179265272258324,0.235321635432443,0.25128337613429846,0.29051241857079296,0.359375,False
24,A,gaussian_blur,0.1534437459765272,0.13938811025415426,0.2278346723082827,0.25213818296440177,0.2884863128747398,0.6015625,False
24,B,clean,0.15505532595264845,0.14478500126899468,0.2386880560364326,0.2646804577869673,0.3225658653740558,0.5703125,False
24,B,brightness_dark,0.10747984908789693,0.14184958984970333,0.23631985593708277,0.26466564064517656,0.4327391554758858,0.265625,False
24,B,contrast_low,0.15758905665800044,0.1493359121712653,0.26013092956258743,0.2925244948465467,0.5629679298876782,0.5859375,False
24,B,gaussian_noise,0.13477921094318035,0.13847764426648307,0.2167952965343525,0.24364865221412865,0.3266272835060675,0.4921875,False
24,B,gaussian_blur,0.15090467799734192,0.14445898943309093,0.21504121773741106,0.2317704523751386,0.3193672811963256,0.5234375,False
25,A,clean,0.13828964471427557,0.15929447147720707,0.2500072140182171,0.26106891930563036,0.33668104979565866,0.359375,False
25,A,brightness_dark,0.10828962576880014,0.15200708224871715,0.24577790313521813,0.26889546793679464,0.33811244134124424,0.2265625,False
25,A,contrast_low,0.18777014933656708,0.16364463417439445,0.25449901119269774,0.30071008054673276,0.3814994822377859,0.65625,False
25,A,gaussian_noise,0.15689454597310795,0.16373937396072422,0.2353336648316183,0.25618713586010083,0.34733937179396024,0.4453125,False
25,A,gaussian_blur,0.16685369870064767,0.15802696889887496,0.2336875177127879,0.2582287447826519,0.3045304153047663,0.5546875,False
25,B,clean,0.13828964471427557,0.1519387054794765,0.22150575569085362,0.24752134321636818,0.3622734080000342,0.4765625,False
25,B,brightness_dark,0.1108891975484296,0.15427525203323603,0.23054149685550257,0.2439322548128084,0.28455812838314126,0.1875,False
25,B,contrast_low,0.17826552912473215,0.14753339109485286,0.25345999698916205,0.26441517973757633,0.4563393118951432,0.6328125,False
25,B,gaussian_noise,0.15520894569868682,0.15136097992542064,0.2438839488647879,0.2649217323588408,0.3377537967490028,0.515625,False
25,B,gaussian_blur,0.16532541083905455,0.15011556249020697,0.21914219588897293,0.250361020940495,0.3356791100948405,0.578125,False
26,A,clean,0.2195463020818712,0.12212777614316808,0.19738980612463786,0.21062435064512597,0.2959023647279117,0.9609375,True
26,A,brightness_dark,0.23126683579075347,0.12421387510842191,0.19145389542953392,0.20791537315503675,0.2721240752031328,0.9765625,True
26,A,contrast_low,0.24351537821318311,0.1220714986823395,0.1869965854833281,0.20621553089663877,0.2587821414640776,0.9765625,True
26,A,gaussian_noise,0.18072293662812786,0.1173579967066837,0.1986074403056643,0.2218590251522855,0.28609155620227167,0.8515625,False
26,A,gaussian_blur,0.16331760030344014,0.11947511148650383,0.20603818374380495,0.24471682604659764,0.3622686190016179,0.78125,False
26,B,clean,0.2195463020818712,0.12403093041867777,0.19639154751871418,0.22642913433985273,0.3193537868319381,0.9296875,False
26,B,brightness_dark,0.23362258178973136,0.12347442306460343,0.21844224438050186,0.27023384655833615,0.4119202057458829,0.9140625,False
26,B,contrast_low,0.24658352129642305,0.12938715858379346,0.2110801326920694,0.2399540942209262,0.34074150810433096,0.9609375,True
26,B,gaussian_noise,0.1773183582926514,0.10815212183901078,0.18157489771012084,0.20025732116011838,0.26944519467984895,0.890625,False
26,B,gaussian_blur,0.1616022291075065,0.11782544580772703,0.19533655359116195,0.21396280176280985,0.26058668467782,0.7734375,False
27,A,clean,0.19881255364413292,0.12576866914560025,0.22195959565880952,0.23554172598668127,0.36708835149616054,0.8515625,False
27,A,brightness_dark,0.17869223538705678,0.1389504183102928,0.2159862637172894,0.25326904194627015,0.31692732293176057,0.7578125,False
27,A,contrast_low,0.21018241542334926,0.1408951839391408,0.2228661150324111,0.24736137179709372,0.3250804687997709,0.84375,False
27,A,gaussian_noise,0.14924666746243953,0.13175411392879943,0.23777917624707115,0.25991911088857167,0.3585138920026342,0.609375,False
27,A,gaussian_blur,0.2529286803648699,0.1348463446393891,0.22769226496837786,0.24202061796167954,0.3745459918508797,0.9609375,True
27,B,clean,0.19881255364413292,0.12511268914404605,0.20125879479691863,0.22217315810303082,0.3093900047486236,0.890625,False
27,B,brightness_dark,0.18223852189816844,0.12507596638270022,0.20638023986022278,0.24341305306944291,0.37737053612911353,0.8046875,False
27,B,contrast_low,0.20725679960996124,0.13869568514031733,0.24247232772682267,0.26248706215470746,0.3779835221185058,0.78125,False
27,B,gaussian_noise,0.14753564548328724,0.13915459388023071,0.23002585443168863,0.2526381255187325,0.3213062953578485,0.546875,False
27,B,gaussian_blur,0.2534653402106125,0.13209906547797395,0.24055993228185416,0.28200939018093074,0.36981896019290955,0.921875,False
28,A,clean,0.1640402621065209,0.14838127600516868,0.23331464448429431,0.2672814810613476,0.3076460159326534,0.6015625,False
28,A,brightness_dark,0.1617411618948718,0.1336441391959466,0.21260649088128075,0.24591927407227598,0.34550666871841107,0.671875,False
28,A,contrast_low,0.20139554813523172,0.1379440371767876,0.20454464407862183,0.22238471765777565,0.3307622564710182,0.875,False
28,A,gaussian_noise,0.17691322107568538,0.15512598010677844,0.22733440350570225,0.2389233830810019,0.27563791733931114,0.6796875,False
28,A,gaussian_blur,0.15969135012615096,0.1470321769189742,0.21416092454202826,0.23268144309083003,0.30187452799459685,0.6171875,False
28,B,clean,0.1640402621065209,0.16024305640786657,0.213928862521297,0.24666059202761914,0.3421907845095994,0.53125,False
28,B,brightness_dark,0.16047227576819173,0.13265618381380692,0.20967235153412447,0.23050151284054518,0.29092191360154956,0.6875,False
28,B,contrast_low,0.1864963473063139,0.13865609532177636,0.2111933037300452,0.2328117550073751,0.2998039375035934,0.8125,False
28,B,gaussian_noise,0.17787189806303239,0.15063888054624536,0.2211517719506636,0.23543075174296424,0.26572514119298735,0.65625,False
28,B,gaussian_blur,0.16116261919678163,0.1649805057533392,0.23864942301439043,0.25740691737082266,0.3675987822529756,0.4765625,False
29,A,clean,0.11895861110900487,0.1317094115576742,0.22308295774839382,0.25129737031737814,0.3326312821720601,0.3984375,False
29,A,brightness_dark,0.1351075561823875,0.11945822053043342,0.23031864131959648,0.2799919941310171,0.38804812780785025,0.5625,False
29,A,contrast_low,0.12410897710686189,0.13415208649846327,0.24831764526480865,0.2765089918279992,0.34839940127347496,0.4296875,False
29,A,gaussian_noise,0.10718797186406023,0.13749849172556913,0.22209311203125282,0.2526335142405316,0.300428736652535,0.296875,False
29,A,gaussian_blur,0.1271468249278164,0.12440821132503062,0.2102866534712356,0.23790393246401756,0.3094820900943508,0.515625,False
29,B,clean,0.11895861110900487,0.120075244725678,0.1997211109101044,0.22441968906667928,0.31370540779607897,0.4765625,False
29,B,brightness_dark,0.13772513196301783,0.12995536220815565,0.19985314059764653,0.24131308275380942,0.2871790782579854,0.5859375,False
29,B,contrast_low,0.12373349855803495,0.1395963548164498,0.2475558494756287,0.2747505957960957,0.41518590831512187,0.40625,False
29,B,gaussian_noise,0.10663341452382992,0.1374194516640359,0.2219505248596027,0.2398414407674226,0.3885204807205383,0.3203125,False
29,B,gaussian_blur,0.12396638714335845,0.12416874601521664,0.20048781641473262,0.21539275836631908,0.33264331232762806,0.4921875,False
30,A,clean,0.2884059071280926,0.16909555669061266,0.23932284423290326,0.2652847387004347,0.33223230350831834,0.96875,True
30,A,brightness_dark,0.28470096864848865,0.15292416535133957,0.2303871847429334,0.24251724307801928,0.29726191046517264,0.984375,True
30,A,contrast_low,0.2578917859015101,0.14387870927284852,0.21895881143769813,0.2682292215308882,0.39395995429975456,0.9296875,False
30,A,gaussian_noise,0.285204826662809,0.16068251931448652,0.23912966698359944,0.2799494815108932,0.40544870411742123,0.9609375,True
30,A,gaussian_blur,0.29473417589046197,0.16515287512455973,0.2502959705303804,0.2676258125540389,0.31845908530998446,0.9765625,True
30,B,clean,0.2884059071280926,0.1685431671029074,0.24378338901887328,0.2629906430313666,0.34585316415886647,0.9765625,True
30,B,brightness_dark,0.28681691326953623,0.14897827248561477,0.22462744370130486,0.2502653457391079,0.3628190534914477,0.9921875,True
30,B,contrast_low,0.25890308994367456,0.15989086678746944,0.24590242179469107,0.2999294301680364,0.4879243278056374,0.921875,False
30,B,gaussian_noise,0.28362082072033495,0.1548440927262504,0.24117073758576432,0.2580679213432667,0.39406233781439887,0.9765625,True
30,B,gaussian_blur,0.29870489421685387,0.1594280775496809,0.23476665922766607,0.2537657936874994,0.33280562479333975,0.96875,True
31,A,clean,0.11536922586055681,0.1422907056905211,0.23660043914323817,0.26223666504859694,0.34011154994527,0.3046875,False
31,A,brightness_dark,0.1338525998808982,0.12271735238499443,0.21831754447950052,0.23684100959934498,0.30507793496761904,0.578125,False
31,A,contrast_low,0.12942261202468047,0.14724034522465945,0.22731110690210543,0.2688078005739551,0.36939997212157877,0.375,False
31,A,gaussian_noise,0.14224182182030295,0.13904718974533586,0.23685289146538765,0.2530464942129476,0.3400657500663207,0.5390625,False
31,A,gaussian_blur,0.10784242900637915,0.1440763016569157,0.2285981215057862,0.24658878152135058,0.31572096200752886,0.296875,False
31,B,clean,0.11536922586055681,0.14896991184626238,0.23531373816778994,0.2595071783547323,0.30785174009401756,0.2734375,False
31,B,brightness_dark,0.13732001667788477,0.12692395889267016,0.21976853153450265,0.24312858296708356,0.3304014616978519,0.546875,False
31,B,contrast_low,0.12653902338733836,0.13450918917351445,0.19853431524253662,0.22482564832684174,0.28579475052531733,0.4375,False
31,B,gaussian_noise,0.14052606779572413,0.13780710924905376,0.241609899047469,0.26000447041515967,0.3192545959701712,0.5234375,False
31,B,gaussian_blur,0.1083841123018426,0.13744152296519835,0.22143439829030023,0.2319937968231933,0.2880096780946767,0.234375,False
32,A,clean,0.10794875222645856,0.15214306429487007,0.23803898452313588,0.28284274156759354,0.3271010510327866,0.1328125,False
32,A,brightness_dark,0.16183458222930674,0.15375620556503644,0.2359061271279199,0.25588477822535194,0.3156868213270783,0.5703125,False
32,A,contrast_low,0.11218533486463099,0.14894190336765345,0.21526372118683973,0.23731059701514207,0.32617686011753666,0.2421875,False
32,A,gaussian_noise,0.08440519030261578,0.15010446025666335,0.2165027746183567,0.2484407332808711,0.3396236411037655,0.078125,False
32,A,gaussian_blur,0.11392527210810272,0.15175758914953333,0.23000872605923045,0.254920312806378,0.3721841143984671,0.140625,False
32,B,clean,0.10794875222645856,0.1504198764739686,0.23386956863544783,0.25506824598413275,0.28017214188323386,0.1640625,False
32,B,brightness_dark,0.16514409733831034,0.16306940328463188,0.23752953112803438,0.24596595090729267,0.3216820734379617,0.5078125,False
32,B,contrast_low,0.1292221362631849,0.15521421097913196,0.2235213027657745,0.27695387135304317,0.3385606854282744,0.3359375,False
32,B,gaussian_noise,0.08252419265786592,0.15646650593161152,0.23238417275248457,0.25136758603678994,0.36744188803880673,0.046875,False
32,B,gaussian_blur,0.11379977184952715,0.1636077656628609,0.24760928256798045,0.26673811134205544,0.30589898085588946,0.1328125,False
33,A,clean,0.20435180008678597,0.15889127566647504,0.22349628979354608,0.24059893694297788,0.3742134893853857,0.7734375,False
33,A,brightness_dark,0.19701068832578425,0.13305072368310486,0.2088586354832793,0.22262876300988169,0.2662580492011467,0.859375,False
33,A,contrast_low,0.14087267829008648,0.13770409283378204,0.20206485865667603,0.23009903758506278,0.3025746951040853,0.5390625,False
33,A,gaussian_noise,0.17770514118258232,0.14811834463173695,0.21596289211792538,0.23617483579674375,0.2994755937376141,0.7109375,False
33,A,gaussian_blur,0.21035233952521054,0.14241285425144026,0.21922941705316568,0.23764991969769272,0.2953259151474815,0.875,False
33,B,clean,0.20435180008678597,0.15277513586367827,0.22667740591870547,0.24216410333433067,0.3197090745007685,0.8046875,False
33,B,brightness_dark,0.20286329862699712,0.14181863944061018,0.21116454913510152,0.2511090122209392,0.2936936241572104,0.890625,False
33,B,contrast_low,0.157399114388786,0.13690850400725643,0.21730903748134112,0.24364971430136526,0.4831277983558529,0.6484375,False
33,B,gaussian_noise,0.17615005044721826,0.13953470810560525,0.20048390849970152,0.23053017158550623,0.29499782361745536,0.7421875,False
33,B,gaussian_blur,0.21170787243438233,0.15497285088951596,0.22899687148695277,0.25110899492447836,0.3336757496462848,0.8359375,False
34,A,clean,0.1380358390625376,0.15056425807427593,0.21629128858535493,0.2281972851511247,0.29488694874356874,0.3828125,False
34,A,brightness_dark,0.17485276390576732,0.13343225670795494,0.1967960625619913,0.22114396611355197,0.2837177124400292,0.8046875,False
34,A,contrast_low,0.21331733428268004,0.1489402781980848,0.20067425622343021,0.21919032727890833,0.41943775577274794,0.9296875,False
34,A,gaussian_noise,0.09780173764041941,0.14171198531825185,0.20230107241453554,0.23969643174065647,0.3966154652055344,0.1640625,False
34,A,gaussian_blur,0.15117440661009085,0.14219282521109317,0.22475727467930212,0.25975906951782357,0.3094008819764771,0.5546875,False
34,B,clean,0.1380358390625376,0.1410321084118284,0.19862402531782775,0.23051839151543466,0.26089989640855493,0.46875,False
34,B,brightness_dark,0.17473556557609127,0.1287017057253657,0.20402341444669847,0.21830587389650166,0.27895421163787476,0.75,False
34,B,contrast_low,0.21648054785327187,0.1407076858958919,0.22176124514436538,0.2363903813880973,0.2840520670995861,0.8515625,False
34,B,gaussian_noise,0.0913937129749682,0.14193404819767885,0.21220938005601195,0.2569331502790735,0.2963144301639436,0.0703125,False
34,B,gaussian_blur,0.15795090078262772,0.14984514411607042,0.2364630444945643,0.2770756760160341,0.32415588106034626,0.5703125,False
35,A,clean,0.20531493693727315,0.15154417755434535,0.2254007510640618,0.2386546216944869,0.2876094411002717,0.78125,False
35,A,brightness_dark,0.18781884407127633,0.13034905605133662,0.22805525447262476,0.25782745989220335,0.32287767340198914,0.828125,False
35,A,contrast_low,0.10954910924644606,0.1441480291382491,0.22795164909187499,0.25176694651901216,0.3433709532549964,0.2578125,False
35,A,gaussian_noise,0.1814950085942016,0.14221826995412384,0.21293612866839987,0.22621766819031777,0.38721655294907087,0.796875,False
35,A,gaussian_blur,0.15941155621502287,0.14694449910511098,0.22791223567883326,0.2507008061012697,0.3060960656429729,0.6015625,False
35,B,clean,0.20531493693727315,0.12614162379843125,0.21207508578146209,0.23198474185939236,0.28629784603735947,0.8828125,False
35,B,brightness_dark,0.19083969273085433,0.13389421981517524,0.22188225112655083,0.25998975192949914,0.33041711395656415,0.78125,False
35,B,contrast_low,0.12043676400451417,0.14553354606265317,0.22022431068886802,0.25362469097161416,0.4054741345837007,0.375,False
35,B,gaussian_noise,0.18208020839980826,0.14386019600906397,0.23678978385775593,0.2566670080504955,0.3658262568123779,0.6875,False
35,B,gaussian_blur,0.15770914946215425,0.13992354735869783,0.22746289119429772,0.24272339915982935,0.36030001355900604,0.6640625,False
36,A,clean,0.17463759135818888,0.15237423128885147,0.2225154680821268,0.25627636542016474,0.29914278994050125,0.703125,False
36,A,brightness_dark,0.15505939746518,0.13944347276160945,0.22658999389726847,0.25750152680340893,0.29384185378300415,0.640625,False
36,A,contrast_low,0.1151321185780041,0.140824521511283,0.23471244547122658,0.2536344049798505,0.3554562585540025,0.3359375,False
36,A,gaussian_noise,0.17000490495756046,0.15106035945082524,0.23363955170546208,0.24580618179590005,0.3091809708534419,0.6171875,False
36,A,gaussian_blur,0.16590411772262387,0.15556107228124177,0.21399859498199153,0.2217316685796805,0.32014972149817283,0.578125,False
36,B,clean,0.17463759135818888,0.15211826532773237,0.20363405179502733,0.22914379861979087,0.3392840993003933,0.703125,False
36,B,brightness_dark,0.15771782682112664,0.14366286087808816,0.21436376419837694,0.23328878383595414,0.32360523266088076,0.640625,False
36,B,contrast_low,0.11865820613045162,0.14707464210770793,0.2165202211219625,0.24182158443239737,0.34066971032932525,0.34375,False
36,B,gaussian_noise,0.1659636462625126,0.15286630440355292,0.23270994827014785,0.2586748692423208,0.35033361537514623,0.6171875,False
36,B,gaussian_blur,0.16765219738642093,0.1566538579909425,0.22459434162967987,0.25473484915817,0.30606671781067296,0.5859375,False
37,A,clean,0.14751160680153852,0.14169241871342864,0.22707595711987827,0.24964058771435144,0.32635853498662604,0.53125,False
37,A,brightness_dark,0.1358605111252429,0.1360211356718636,0.22099298318546803,0.24424016103926866,0.33268191461439206,0.5,False
37,A,contrast_low,0.18875433805950909,0.14661818952573485,0.2232638710710825,0.24165064373488765,0.35276367930128844,0.7734375,False
37,A,gaussian_noise,0.13343413095502818,0.14401894126888942,0.230114641961628,0.25015177380713605,0.3323585909448031,0.34375,False
37,A,gaussian_blur,0.15842316725359562,0.15035219707139397,0.22108830422336107,0.24176168135526635,0.3422968447173621,0.5703125,False
37,B,clean,0.14751160680153852,0.14384950407333255,0.2323413198238311,0.2551324662037,0.3017025297004877,0.5390625,False
37,B,brightness_dark,0.13610989522553815,0.14764773513806984,0.2382848750935876,0.27619401555670187,0.32867718535417506,0.4140625,False
37,B,contrast_low,0.1908727211345092,0.15071623887401364,0.22316682532536278,0.2468210615908139,0.4030402994471047,0.7578125,False
37,B,gaussian_noise,0.13125688635670685,0.1513454833126675,0.21241601675001265,0.2523302648884604,0.313824446015246,0.3515625,False
37,B,gaussian_blur,0.15967655787782697,0.15663668437010508,0.24007399033978605,0.26255167360504555,0.334416658482723,0.53125,False
38,A,clean,0.10130877494571716,0.1419685103610515,0.23103052614446778,0.24385627929984027,0.37567050514143835,0.203125,False
38,A,brightness_dark,0.051367377519266004,0.11506971567008119,0.20282408950536415,0.24309396823099957,0.32746400683017507,0.0234375,False
38,A,contrast_low,0.15865521661399112,0.13206506478055485,0.21564597419514553,0.24518800438418317,0.31529582583406257,0.7109375,False
38,A,gaussian_noise,0.1336850663114879,0.14349625792902762,0.22662633398706264,0.2589103847076418,0.3946899718107961,0.4375,False
38,A,gaussian_blur,0.1335059852841877,0.14470646040871182,0.2447031375354724,0.27818284292924694,0.33461402747232444,0.4296875,False
38,B,clean,0.10130877494571716,0.1328833992846731,0.22825953693941814,0.23466578261047472,0.33092533683597003,0.3359375,False
38,B,brightness_dark,0.052893992435121565,0.13288387817136374,0.22376995811108472,0.2380201935960684,0.29782860590467963,0.0546875,False
38,B,contrast_low,0.1486040272198053,0.12125300503740172,0.2185311380940475,0.25858325216479044,0.3740520036282502,0.625,False
38,B,gaussian_noise,0.13316417086471805,0.13887456764390516,0.21793255772658598,0.2489709493239544,0.35085531770858336,0.4453125,False
38,B,gaussian_blur,0.1338187323499837,0.1387541524846238,0.2173587339528834,0.23849671392401392,0.30722687769001333,0.4453125,False
39,A,clean,0.08950998752743711,0.1618043391681575,0.2648552260458698,0.29109037221693085,0.35499525276035426,0.0546875,False
39,A,brightness_dark,0.09067749381844338,0.15244519549298277,0.25309603035366596,0.29952698362562785,0.3994596161337518,0.0625,False
39,A,contrast_low,0.0825450435383742,0.15738697234289795,0.26180699647759903,0.2766847574071714,0.3376775289681903,0.0859375,False
39,A,gaussian_noise,0.08609196073798556,0.16765371553391922,0.2616382385482119,0.2814287726455369,0.3667705353466541,0.0625,False
39,A,gaussian_blur,0.1021494026397429,0.1618405553972185,0.2413986356697725,0.26575833287639145,0.3252713770557017,0.15625,False
39,B,clean,0.08950998752743711,0.15603745348336245,0.23407698981622194,0.26932999239288286,0.34943479521870363,0.0703125,False
39,B,brightness_dark,0.09248811992243643,0.16785602914288233,0.2454443506395951,0.27843075514934956,0.40178882678208283,0.1015625,False
39,B,contrast_low,0.07933934834072616,0.1539886552147214,0.2529503141990244,0.27523543614007207,0.4795043854320767,0.0625,False
39,B,gaussian_noise,0.0856484263943893,0.15392684075893492,0.25178523983469414,0.296632966893263,0.41570299306154745,0.0703125,False
39,B,gaussian_blur,0.10295861151609118,0.15529042174502544,0.2435287822465528,0.2832210689073875,0.37746590678662345,0.125,False
40,A,clean,0.07368724597475597,0.13569509011150152,0.21799353999689955,0.23864404579076534,0.3506705886602226,0.0703125,False
40,A,brightness_dark,0.08664184219242874,0.1350002212043398,0.21698686447980112,0.24010812657243388,0.4541609032870808,0.21875,False
40,A,contrast_low,0.09506829499105302,0.1441115633637256,0.23298788370144555,0.2591623048663919,0.29975289365408125,0.2109375,False
40,A,gaussian_noise,0.07801703695548545,0.13879877380971967,0.21049147761564233,0.23487673609929216,0.31328835852694203,0.0859375,False
40,A,gaussian_blur,0.10817889583418536,0.13798671829608272,0.22151849330572465,0.24693024389423132,0.3484372812231225,0.234375,False
40,B,clean,0.07368724597475597,0.1399643084934581,0.23541363855306136,0.25276519251332946,0.36873815586650266,0.0390625,False
40,B,brightness_dark,0.08794906511727034,0.13070668878756214,0.2295115426862607,0.2550135052847725,0.3412190102965129,0.21875,False
40,B,contrast_low,0.08539586213823186,0.14326466825275555,0.24577432885132086,0.25654494215537693,0.3288045942426917,0.1796875,False
40,B,gaussian_noise,0.07942686891571668,0.12934340479572734,0.21202276341378368,0.2292250446720658,0.2675423118037799,0.1015625,False
40,B,gaussian_blur,0.10752110861933781,0.13581673875035039,0.2336349137000472,0.26436416993222994,0.4711029937704959,0.25,False
41,A,clean,0.23458764902609397,0.15179734826806723,0.22725404186419326,0.257251410738616,0.30433550078950516,0.921875,False
41,A,brightness_dark,0.21248245909752966,0.14041212824015148,0.21807894402759428,0.23084153801585472,0.2901445181870924,0.875,False
41,A,contrast_low,0.1941541623668516,0.1270940015246105,0.2110754848848964,0.24170580893629412,0.3211631861790509,0.8671875,False
41,A,gaussian_noise,0.2131507360382068,0.15099805706730707,0.21487141056375636,0.23296689664617148,0.2895726858320066,0.890625,False
41,A,gaussian_blur,0.1781573617405516,0.1528454807479208,0.220758642164722,0.23848599385049168,0.3352032535612922,0.734375,False
41,B,clean,0.23458764902609397,0.15124190422102343,0.22701909638803153,0.24468254064028205,0.284582569709075,0.90625,False
41,B,brightness_dark,0.21270595179017196,0.13693544348653963,0.2214444579788901,0.2492482388722649,0.3572798361422674,0.875,False
41,B,contrast_low,0.20671627772124743,0.1352556183200611,0.2071665554046183,0.2320004403974688,0.3133632174250713,0.8984375,False
41,B,gaussian_noise,0.20978865541586195,0.14453635364598527,0.22936667958244247,0.25102900902202185,0.3473092830432662,0.8515625,False
41,B,gaussian_blur,0.17813856758757346,0.1561792303250617,0.23069279544980764,0.24125212828283918,0.2703551351241621,0.703125,False
42,A,clean,0.22197573193874484,0.1566706620991345,0.23224646173945318,0.26710181437698155,0.44590199163498695,0.828125,False
42,A,brightness_dark,0.24798777026483737,0.1605782472535386,0.2433626328781836,0.27914984440774787,0.40800902302949915,0.9140625,False
42,A,contrast_low,0.20157416146547236,0.15638767131076736,0.24495368788690175,0.2790858190860677,0.3726062376697076,0.828125,False
42,A,gaussian_noise,0.2124743367606188,0.16781989418750856,0.25896675750335835,0.2812276346686048,0.35677097559190013,0.734375,False
42,A,gaussian_blur,0.23230062166049287,0.15618821514505357,0.23233205453157335,0.26067878734412747,0.3540580747263502,0.8984375,False
42,B,clean,0.22197573193874484,0.16330748850208726,0.2332555534887257,0.25768371749858227,0.34002422275777483,0.84375,False
42,B,brightness_dark,0.24780806881397793,0.15828935589097123,0.23498412521053968,0.2700514432575223,0.3340822565514073,0.9296875,False
42,B,contrast_low,0.1979483502536288,0.1517381302586772,0.21840325617608963,0.26032059389271606,0.36412646611077276,0.8046875,False
42,B,gaussian_noise,0.21082051131708962,0.1522865993124946,0.24704742922531958,0.265903889182906,0.31060228456781835,0.78125,False
42,B,gaussian_blur,0.23262759525417928,0.1627004678427748,0.2447453268241932,0.2816504926194636,0.312566818332089,0.84375,False
43,A,clean,0.07673574799168452,0.16149116272968078,0.24904069479268964,0.27366985474845906,0.3616771043000549,0.03125,False
43,A,brightness_dark,0.058642737471418405,0.16784826022652177,0.25967909087443186,0.29224093609960233,0.40666373764262786,0.015625,False
43,A,contrast_low,0.0989381495517501,0.14324111768339676,0.22074937333593495,0.2359187123851942,0.31623783270041256,0.15625,False
43,A,gaussian_noise,0.06188876434956005,0.1636103297167465,0.24774496256280049,0.3095587599832501,0.3566418985350232,0.0,False
43,A,gaussian_blur,0.10467676306209141,0.1564268721187028,0.24137159095261018,0.27105656631223846,0.3194852808559472,0.140625,False
43,B,clean,0.07673574799168452,0.16849843546368737,0.2634967042779328,0.2962406831755828,0.38287614903729156,0.0390625,False
43,B,brightness_dark,0.05960221541751102,0.15597444924987694,0.23454106591308682,0.2634806924365418,0.4344950180463279,0.0078125,False
43,B,contrast_low,0.10455515561168663,0.15025848134717323,0.23829793475380767,0.2589401088014615,0.31920314891677865,0.1953125,False
43,B,gaussian_noise,0.06011283589729694,0.14598640873546173,0.23439984046178716,0.2704858382874968,0.38918677242155086,0.0,False
43,B,gaussian_blur,0.10809390243684948,0.15619289064633693,0.2368167069909559,0.26306306252340994,0.3884459939552,0.171875,False
44,A,clean,0.1628731912628313,0.13966209515254654,0.22427820897483752,0.24205911315374637,0.2921133712943356,0.640625,False
44,A,brightness_dark,0.16815210301652123,0.12772633461411903,0.20719583711842302,0.25103498959880743,0.34934161134255315,0.7265625,False
